name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Rashard Lewis,SEATTLE SUPERSONICS,HOME,LOS ANGELES LAKERS,WIN,2340,13,22,7,12,4,6,3,4,1,1,1,1,0,30.7,14.12.2004
Mike Bibby,SACRAMENTO KINGS,AWAY,MILWAUKEE BUCKS,WIN,2460,9,19,1,5,8,8,4,6,9,4,0,2,1,29.8,14.12.2004
Kobe Bryant,LOS ANGELES LAKERS,AWAY,SEATTLE SUPERSONICS,LOSS,2700,12,23,3,8,8,10,4,5,5,1,0,4,2,26.9,14.12.2004
Clifford Robinson,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,2280,9,14,3,4,4,5,0,7,4,2,3,2,4,23.8,14.12.2004
Sam Cassell,MINNESOTA TIMBERWOLVES,HOME,PORTLAND TRAIL BLAZERS,WIN,1800,9,13,0,1,1,1,1,3,13,3,1,4,3,22.7,14.12.2004
Jerry Stackhouse,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,2040,11,20,2,4,3,3,3,4,0,2,0,0,0,22.7,14.12.2004
Allen Iverson,PHILADELPHIA 76ERS,HOME,DENVER NUGGETS,WIN,2580,11,23,0,3,9,10,2,8,8,2,0,7,2,22.5,14.12.2004
Carmelo Anthony,DENVER NUGGETS,AWAY,PHILADELPHIA 76ERS,LOSS,2580,8,18,2,3,11,12,4,1,4,2,0,4,4,21.5,14.12.2004
Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,PORTLAND TRAIL BLAZERS,WIN,2700,9,19,0,0,1,2,5,14,5,1,2,2,0,20.5,14.12.2004
Wally Szczerbiak,MINNESOTA TIMBERWOLVES,HOME,PORTLAND TRAIL BLAZERS,WIN,2280,12,20,2,3,2,2,2,1,3,0,0,1,4,20.0,14.12.2004
Junior Harrington,NEW ORLEANS HORNETS,AWAY,CHARLOTTE BOBCATS,LOSS,2100,9,13,2,2,2,4,0,2,7,1,0,2,1,19.8,14.12.2004
Kenyon Martin,DENVER NUGGETS,AWAY,PHILADELPHIA 76ERS,LOSS,2340,7,16,0,1,11,17,4,6,3,1,0,1,3,19.7,14.12.2004
Mehmet Okur,UTAH JAZZ,HOME,LOS ANGELES CLIPPERS,WIN,2100,6,10,0,0,7,8,7,6,2,0,1,2,3,19.6,14.12.2004
David Wesley,NEW ORLEANS HORNETS,AWAY,CHARLOTTE BOBCATS,LOSS,2520,7,16,2,4,7,8,0,3,7,2,0,2,1,19.6,14.12.2004
Corey Maggette,LOS ANGELES CLIPPERS,AWAY,UTAH JAZZ,LOSS,2160,9,14,1,2,9,10,1,4,2,0,1,5,4,18.8,14.12.2004
Kurt Thomas,NEW YORK KNICKS,AWAY,NEW JERSEY NETS,WIN,2400,5,7,0,0,4,4,1,11,2,3,3,2,2,18.8,14.12.2004
Ray Allen,SEATTLE SUPERSONICS,HOME,LOS ANGELES LAKERS,WIN,2220,10,18,2,6,4,5,1,4,5,0,0,3,2,18.6,14.12.2004
Tony Delk,ATLANTA HAWKS,HOME,INDIANA PACERS,LOSS,2400,10,17,1,6,1,2,1,3,4,1,2,1,4,17.9,14.12.2004
Elton Brand,LOS ANGELES CLIPPERS,AWAY,UTAH JAZZ,LOSS,2400,4,12,0,1,11,12,2,4,5,2,2,2,4,17.7,14.12.2004
Jamal Crawford,NEW YORK KNICKS,AWAY,NEW JERSEY NETS,WIN,2460,8,21,4,9,10,11,0,5,3,3,0,6,3,17.5,14.12.2004
Desmond Mason,MILWAUKEE BUCKS,HOME,SACRAMENTO KINGS,LOSS,2460,10,16,0,0,3,3,1,3,0,3,0,3,1,17.0,14.12.2004
Emeka Okafor,CHARLOTTE BOBCATS,HOME,NEW ORLEANS HORNETS,WIN,2280,7,11,0,0,6,8,3,9,1,0,1,2,4,16.9,14.12.2004
P.J. Brown,NEW ORLEANS HORNETS,AWAY,CHARLOTTE BOBCATS,LOSS,2820,7,12,0,0,3,3,3,8,1,0,1,0,2,16.5,14.12.2004
Darius Miles,PORTLAND TRAIL BLAZERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1620,7,12,0,0,3,10,0,3,4,6,2,2,4,16.1,14.12.2004
Michael Finley,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,2460,10,21,2,5,2,2,1,4,1,1,3,3,0,16.0,14.12.2004
Reggie Miller,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,2160,6,12,2,6,5,5,2,2,2,0,0,0,1,16.0,14.12.2004
Jamaal Tinsley,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,2280,10,22,3,7,6,8,0,4,5,3,0,7,4,15.9,14.12.2004
Marko Jaric,LOS ANGELES CLIPPERS,AWAY,UTAH JAZZ,LOSS,2160,7,13,2,2,2,2,1,2,6,1,0,2,1,15.8,14.12.2004
Willie Green,PHILADELPHIA 76ERS,HOME,DENVER NUGGETS,WIN,900,4,5,1,1,8,9,0,3,1,0,0,0,2,15.5,14.12.2004
Mickael Pietrus,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,1200,7,10,2,5,4,6,2,4,1,0,2,3,3,15.5,14.12.2004
Matt Harpring,UTAH JAZZ,HOME,LOS ANGELES CLIPPERS,WIN,2100,5,8,0,0,6,7,4,1,2,0,0,0,3,15.3,14.12.2004
Jason Richardson,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,2280,7,14,0,2,0,0,5,3,7,3,0,2,5,15.3,14.12.2004
Shareef Abdur-Rahim,PORTLAND TRAIL BLAZERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2100,7,11,0,0,1,2,2,3,3,2,3,3,1,14.8,14.12.2004
Richard Jefferson,NEW JERSEY NETS,HOME,NEW YORK KNICKS,LOSS,2520,7,18,0,2,8,10,2,8,6,1,0,5,2,14.6,14.12.2004
Gerald Wallace,CHARLOTTE BOBCATS,HOME,NEW ORLEANS HORNETS,WIN,2460,7,15,0,0,3,5,4,6,3,2,0,1,4,14.6,14.12.2004
David Harrison,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,2160,5,6,0,0,2,2,3,7,1,0,4,1,5,14.5,14.12.2004
Speedy Claxton,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,2340,6,15,2,4,4,4,0,7,10,0,0,3,4,14.4,14.12.2004
Fred Jones,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,1920,8,15,1,2,4,4,0,3,4,2,0,4,3,14.2,14.12.2004
Brevin Knight,CHARLOTTE BOBCATS,HOME,NEW ORLEANS HORNETS,WIN,1500,3,7,0,0,2,2,1,0,11,3,0,2,0,13.7,14.12.2004
Michael Redd,MILWAUKEE BUCKS,HOME,SACRAMENTO KINGS,LOSS,2280,8,17,0,1,4,5,2,4,1,0,0,1,0,13.2,14.12.2004
Marcus Camby,DENVER NUGGETS,AWAY,PHILADELPHIA 76ERS,LOSS,2400,6,10,0,0,4,4,3,5,3,1,0,3,5,13.1,14.12.2004
Mike James,MILWAUKEE BUCKS,HOME,SACRAMENTO KINGS,LOSS,1680,4,11,2,5,5,6,1,3,4,1,0,0,2,13.1,14.12.2004
Chris Webber,SACRAMENTO KINGS,AWAY,MILWAUKEE BUCKS,WIN,2220,11,24,1,1,0,0,1,5,4,1,1,3,4,12.7,14.12.2004
