name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Drew Gooden,CLEVELAND CAVALIERS,HOME,MILWAUKEE BUCKS,WIN,2040,10,19,0,0,13,13,4,7,0,1,0,1,4,27.0,30.1.2005
Brad Miller,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2700,11,19,0,0,5,6,5,10,2,0,0,0,2,24.8,30.1.2005
Dwyane Wade,MIAMI HEAT,HOME,HOUSTON ROCKETS,WIN,2340,8,18,0,1,14,16,1,7,6,0,1,2,2,24.7,30.1.2005
Zydrunas Ilgauskas,CLEVELAND CAVALIERS,HOME,MILWAUKEE BUCKS,WIN,2640,9,20,0,0,10,11,7,11,2,1,4,4,5,24.6,30.1.2005
Steve Nash,PHOENIX SUNS,AWAY,TORONTO RAPTORS,WIN,1740,7,12,1,3,4,4,2,1,12,1,0,2,1,22.1,30.1.2005
Amar'e Stoudemire,PHOENIX SUNS,AWAY,TORONTO RAPTORS,WIN,1260,11,15,0,0,5,7,1,3,2,1,2,2,4,21.9,30.1.2005
Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,LOSS,2280,8,15,0,0,5,6,2,11,7,2,0,3,1,21.5,30.1.2005
Shawn Marion,PHOENIX SUNS,AWAY,TORONTO RAPTORS,WIN,2400,8,16,1,3,4,4,4,13,3,1,0,1,3,20.6,30.1.2005
Yao Ming,HOUSTON ROCKETS,AWAY,MIAMI HEAT,LOSS,2040,8,14,0,0,6,6,4,5,2,1,0,1,5,19.1,30.1.2005
Chris Bosh,TORONTO RAPTORS,HOME,PHOENIX SUNS,LOSS,2040,8,18,1,1,10,12,4,2,2,2,0,3,4,19.0,30.1.2005
Chucky Atkins,LOS ANGELES LAKERS,HOME,CHARLOTTE BOBCATS,WIN,2280,6,10,2,5,6,7,0,1,6,0,0,2,1,17.1,30.1.2005
Michael Redd,MILWAUKEE BUCKS,AWAY,CLEVELAND CAVALIERS,LOSS,2460,8,18,0,0,7,7,1,2,4,2,0,2,2,16.9,30.1.2005
