name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Paul Pierce,BOSTON CELTICS,HOME,DETROIT PISTONS,WIN,3060,11,25,2,4,14,15,2,10,3,2,1,0,4,32.1,11.3.2005
Tracy McGrady,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,2460,16,27,1,5,5,8,0,9,6,2,0,2,1,30.8,11.3.2005
Mike Bibby,SACRAMENTO KINGS,HOME,LOS ANGELES CLIPPERS,WIN,2460,12,20,1,3,3,4,0,3,12,3,0,1,1,29.3,11.3.2005
Yao Ming,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,2100,10,18,0,0,7,9,9,13,1,0,5,2,4,28.4,11.3.2005
Andrei Kirilenko,UTAH JAZZ,HOME,MEMPHIS GRIZZLIES,LOSS,2400,7,15,1,5,10,11,5,8,5,4,3,4,2,27.6,11.3.2005
Michael Redd,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,2520,12,25,1,4,8,10,3,4,2,0,1,0,2,24.1,11.3.2005
Tyronn Lue,ATLANTA HAWKS,AWAY,TORONTO RAPTORS,WIN,2400,11,15,1,2,6,7,0,4,6,0,0,3,4,23.3,11.3.2005
Allen Iverson,PHILADELPHIA 76ERS,HOME,CHARLOTTE BOBCATS,WIN,2100,8,18,0,1,9,10,0,0,12,4,0,4,1,23.2,11.3.2005
Dirk Nowitzki,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,2400,10,21,3,4,6,7,0,9,4,0,0,0,1,23.0,11.3.2005
Hedo Turkoglu,ORLANDO MAGIC,HOME,MINNESOTA TIMBERWOLVES,LOSS,2400,10,21,1,3,11,12,2,3,4,0,0,2,3,22.8,11.3.2005
Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,ORLANDO MAGIC,WIN,2340,8,19,0,0,9,11,2,16,6,1,0,3,1,22.1,11.3.2005
Jason Terry,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,2220,11,17,0,2,6,8,1,0,5,1,0,2,4,21.3,11.3.2005
Mike Miller,MEMPHIS GRIZZLIES,AWAY,UTAH JAZZ,WIN,2160,9,13,4,6,2,3,0,7,3,2,0,3,2,20.5,11.3.2005
Joe Smith,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,1800,7,9,0,0,5,6,4,5,2,2,1,2,3,20.3,11.3.2005
Dwight Howard,ORLANDO MAGIC,HOME,MINNESOTA TIMBERWOLVES,LOSS,2340,9,17,0,1,1,2,7,12,1,2,2,1,5,19.9,11.3.2005
Chauncey Billups,DETROIT PISTONS,AWAY,BOSTON CELTICS,LOSS,2820,5,15,2,7,11,12,2,3,9,0,0,2,5,18.7,11.3.2005
Matt Bonner,TORONTO RAPTORS,HOME,ATLANTA HAWKS,LOSS,1920,8,9,5,6,0,0,2,2,1,0,0,0,5,18.6,11.3.2005
Corey Maggette,LOS ANGELES CLIPPERS,AWAY,SACRAMENTO KINGS,LOSS,2100,10,22,1,2,5,5,1,9,3,0,0,1,2,18.3,11.3.2005
