name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Mike Bibby,SACRAMENTO KINGS,AWAY,ATLANTA HAWKS,WIN,2640,9,18,4,8,9,10,0,6,6,6,1,6,2,27.5,7.1.2005
Shaquille O'Neal,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,2040,11,15,0,0,6,8,3,7,1,0,3,4,4,22.5,7.1.2005
Dwyane Wade,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,2520,8,15,0,0,9,10,1,3,12,0,1,4,4,22.4,7.1.2005
Ruben Patterson,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,2460,12,14,0,0,3,8,2,2,1,2,1,2,3,22.2,7.1.2005
Chauncey Billups,DETROIT PISTONS,AWAY,BOSTON CELTICS,WIN,2340,6,8,4,4,6,8,0,2,5,1,1,1,2,22.0,7.1.2005
Shane Battier,MEMPHIS GRIZZLIES,HOME,NEW ORLEANS HORNETS,WIN,2340,7,11,3,6,2,2,3,7,1,0,5,0,2,21.7,7.1.2005
Hedo Turkoglu,ORLANDO MAGIC,HOME,CHARLOTTE BOBCATS,WIN,1140,5,11,2,4,10,11,4,1,2,2,0,1,0,21.4,7.1.2005
Richard Hamilton,DETROIT PISTONS,AWAY,BOSTON CELTICS,WIN,2400,10,18,2,4,3,4,0,7,4,3,0,2,3,20.7,7.1.2005
Kobe Bryant,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,2700,10,19,1,2,6,10,0,5,10,0,0,3,3,20.4,7.1.2005
Sam Cassell,MINNESOTA TIMBERWOLVES,HOME,PHILADELPHIA 76ERS,WIN,1980,12,22,1,2,1,1,2,3,4,1,0,0,3,20.3,7.1.2005
Tracy McGrady,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,2820,11,24,4,10,0,0,0,4,8,2,0,1,3,20.2,7.1.2005
Jason Kidd,NEW JERSEY NETS,HOME,GOLDEN STATE WARRIORS,WIN,1980,4,9,1,4,4,5,3,10,9,4,0,3,1,19.9,7.1.2005
Chris Webber,SACRAMENTO KINGS,AWAY,ATLANTA HAWKS,WIN,2100,13,22,0,0,2,2,2,6,3,0,1,3,3,19.6,7.1.2005
Bob Sura,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,2160,7,14,1,6,5,6,2,5,8,1,0,1,4,19.5,7.1.2005
Al Harrington,ATLANTA HAWKS,HOME,SACRAMENTO KINGS,LOSS,2520,6,11,0,0,10,12,0,5,4,2,0,2,2,19.4,7.1.2005
Mo Williams,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,WIN,2100,8,12,1,1,5,9,0,2,8,1,0,1,5,19.4,7.1.2005
Luol Deng,CHICAGO BULLS,HOME,UTAH JAZZ,WIN,2220,8,15,1,3,5,7,1,6,4,2,2,3,2,18.8,7.1.2005
Desmond Mason,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,WIN,2760,6,16,0,0,11,14,1,3,4,2,0,0,2,18.6,7.1.2005
Ricky Davis,BOSTON CELTICS,HOME,DETROIT PISTONS,LOSS,2100,7,9,0,1,5,6,1,4,2,1,0,0,3,18.2,7.1.2005
Zach Randolph,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,1920,10,16,0,0,5,5,1,5,2,2,0,3,6,18.0,7.1.2005
Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,PHILADELPHIA 76ERS,WIN,2580,6,17,0,0,6,7,3,15,5,3,2,4,2,17.8,7.1.2005
Josh Smith,ATLANTA HAWKS,HOME,SACRAMENTO KINGS,LOSS,2040,8,11,0,0,0,0,4,4,1,3,1,1,4,17.3,7.1.2005
Paul Pierce,BOSTON CELTICS,HOME,DETROIT PISTONS,LOSS,2400,7,13,1,2,7,9,2,3,5,1,1,4,4,16.8,7.1.2005
Lamar Odom,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,2220,8,13,2,4,2,5,1,11,4,0,0,2,3,16.5,7.1.2005
Yao Ming,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,1800,8,15,0,0,9,11,3,2,0,0,0,1,6,16.2,7.1.2005
Joe Smith,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,WIN,2280,9,14,0,0,1,3,1,9,4,2,0,2,5,16.2,7.1.2005
Pau Gasol,MEMPHIS GRIZZLIES,HOME,NEW ORLEANS HORNETS,WIN,2280,6,12,0,0,8,8,2,9,2,1,3,5,4,16.0,7.1.2005
Wally Szczerbiak,MINNESOTA TIMBERWOLVES,HOME,PHILADELPHIA 76ERS,WIN,2640,9,18,1,2,4,6,0,3,3,2,0,2,3,15.0,7.1.2005
Primoz Brezec,CHARLOTTE BOBCATS,AWAY,ORLANDO MAGIC,LOSS,1140,8,11,0,0,2,2,2,1,0,1,0,1,1,14.8,7.1.2005
Caron Butler,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,2640,6,12,1,3,8,8,0,4,0,0,0,1,2,14.4,7.1.2005
Gary Payton,BOSTON CELTICS,HOME,DETROIT PISTONS,LOSS,2160,8,13,1,2,0,0,1,3,5,1,0,3,0,14.2,7.1.2005
Tayshaun Prince,DETROIT PISTONS,AWAY,BOSTON CELTICS,WIN,2280,5,13,2,2,2,4,3,3,7,3,1,2,4,14.1,7.1.2005
Eric Williams,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,LOSS,2040,6,10,3,4,6,8,2,3,0,0,0,3,2,14.1,7.1.2005
Kirk Hinrich,CHICAGO BULLS,HOME,UTAH JAZZ,WIN,2580,5,12,2,4,0,0,0,5,9,6,1,5,3,13.9,7.1.2005
Eddy Curry,CHICAGO BULLS,HOME,UTAH JAZZ,WIN,1920,8,14,0,0,5,5,2,3,1,1,1,3,6,13.7,7.1.2005
Vince Carter,NEW JERSEY NETS,HOME,GOLDEN STATE WARRIORS,WIN,2220,10,20,1,3,1,2,2,4,4,1,2,6,0,13.4,7.1.2005
Antonio McDyess,DETROIT PISTONS,AWAY,BOSTON CELTICS,WIN,1200,6,9,0,0,2,2,3,2,2,0,0,0,2,13.4,7.1.2005
Tony Battie,ORLANDO MAGIC,HOME,CHARLOTTE BOBCATS,WIN,1500,6,6,0,0,1,1,0,5,0,0,2,0,2,13.3,7.1.2005
Eddie Jones,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,2640,6,12,4,8,0,0,0,8,4,2,0,3,3,13.0,7.1.2005
Baron Davis,NEW ORLEANS HORNETS,AWAY,MEMPHIS GRIZZLIES,LOSS,2280,6,20,2,9,5,6,0,5,8,1,0,1,3,12.9,7.1.2005
Antoine Walker,ATLANTA HAWKS,HOME,SACRAMENTO KINGS,LOSS,2400,10,20,1,5,0,5,3,8,2,0,0,2,0,12.9,7.1.2005
Udonis Haslem,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,2040,7,12,0,0,2,2,3,5,1,0,0,0,5,12.7,7.1.2005
Corliss Williamson,PHILADELPHIA 76ERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1620,7,17,0,0,7,9,3,3,1,0,0,1,3,12.6,7.1.2005
Pat Garrity,ORLANDO MAGIC,HOME,CHARLOTTE BOBCATS,WIN,1620,6,10,4,6,0,0,1,4,0,0,0,0,2,12.5,7.1.2005
Grant Hill,ORLANDO MAGIC,HOME,CHARLOTTE BOBCATS,WIN,1440,5,7,0,0,6,6,0,0,0,0,0,0,2,12.3,7.1.2005
Marc Jackson,PHILADELPHIA 76ERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1980,3,10,0,0,11,12,4,5,0,0,0,3,1,11.7,7.1.2005
Morris Peterson,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,LOSS,2340,5,10,2,2,3,4,1,4,4,1,0,2,4,11.7,7.1.2005
