name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Allen Iverson,PHILADELPHIA 76ERS,HOME,CHARLOTTE BOBCATS,WIN,2880,17,31,1,8,13,14,0,7,8,2,0,5,2,36.6,6.4.2005
Steve Francis,ORLANDO MAGIC,HOME,CHICAGO BULLS,LOSS,2880,9,21,0,2,10,11,1,5,11,5,0,1,3,29.2,6.4.2005
Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,1740,7,11,0,0,4,4,5,11,6,2,2,1,1,26.1,6.4.2005
Larry Hughes,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,LOSS,2220,9,17,0,0,10,11,1,3,4,5,1,2,4,25.8,6.4.2005
Pau Gasol,MEMPHIS GRIZZLIES,AWAY,TORONTO RAPTORS,WIN,1680,10,14,0,0,6,6,1,8,3,1,3,2,2,25.7,6.4.2005
Joel Przybilla,PORTLAND TRAIL BLAZERS,HOME,GOLDEN STATE WARRIORS,LOSS,2520,7,9,0,0,5,6,5,9,1,1,5,1,5,23.5,6.4.2005
Ruben Patterson,PORTLAND TRAIL BLAZERS,HOME,GOLDEN STATE WARRIORS,LOSS,2640,11,18,0,2,5,7,2,2,6,1,3,4,1,22.9,6.4.2005
Ben Wallace,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,WIN,1980,8,13,1,1,4,7,6,12,2,0,2,1,2,22.7,6.4.2005
Paul Pierce,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2460,8,14,3,4,7,8,0,2,4,0,1,0,4,21.5,6.4.2005
Primoz Brezec,CHARLOTTE BOBCATS,AWAY,PHILADELPHIA 76ERS,LOSS,2460,10,18,0,0,3,4,4,6,3,0,1,0,1,21.0,6.4.2005
Bonzi Wells,MEMPHIS GRIZZLIES,AWAY,TORONTO RAPTORS,WIN,1680,6,11,0,0,9,10,0,9,1,1,2,0,1,20.7,6.4.2005
Ricky Davis,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2100,10,16,2,3,5,6,0,5,3,1,0,3,2,20.2,6.4.2005
