name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LeBron James,CLEVELAND CAVALIERS,AWAY,MILWAUKEE BUCKS,LOSS,2568,19,29,5,9,9,10,0,7,7,2,0,3,5,42.9,10.12.2005
Allen Iverson,PHILADELPHIA 76ERS,AWAY,NEW JERSEY NETS,WIN,2845,15,28,4,7,8,13,0,5,12,4,0,6,0,34.3,10.12.2005
Gilbert Arenas,WASHINGTON WIZARDS,HOME,CHICAGO BULLS,LOSS,2622,11,22,4,7,16,20,0,4,7,6,1,9,4,31.6,10.12.2005
Elton Brand,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,2491,8,21,0,1,11,12,8,5,6,3,2,2,1,28.4,10.12.2005
Chris Bosh,TORONTO RAPTORS,AWAY,CHARLOTTE BOBCATS,WIN,2276,10,21,0,0,10,13,2,9,5,1,4,2,2,26.7,10.12.2005
Richard Jefferson,NEW JERSEY NETS,HOME,PHILADELPHIA 76ERS,LOSS,2659,8,15,2,4,8,12,1,10,7,0,1,1,3,24.2,10.12.2005
T.J. Ford,MILWAUKEE BUCKS,HOME,CLEVELAND CAVALIERS,WIN,2223,9,12,5,5,1,1,1,3,9,1,0,3,3,23.9,10.12.2005
Bonzi Wells,SACRAMENTO KINGS,AWAY,SEATTLE SUPERSONICS,WIN,2430,13,22,0,2,5,6,4,4,2,1,0,1,5,23.8,10.12.2005
Wally Szczerbiak,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES LAKERS,WIN,2433,10,15,2,2,3,5,2,5,2,2,0,0,2,23.2,10.12.2005
Kirk Hinrich,CHICAGO BULLS,AWAY,WASHINGTON WIZARDS,WIN,2525,9,15,1,2,3,4,1,6,13,2,0,4,3,23.1,10.12.2005
Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES LAKERS,WIN,2414,12,22,1,1,5,7,1,7,3,0,2,1,3,22.7,10.12.2005
Chris Duhon,CHICAGO BULLS,AWAY,WASHINGTON WIZARDS,WIN,1923,9,13,6,9,0,0,1,2,7,0,0,1,5,21.7,10.12.2005
Paul Pierce,BOSTON CELTICS,AWAY,DALLAS MAVERICKS,LOSS,2675,10,19,1,3,7,10,0,6,6,0,0,1,2,21.7,10.12.2005
Kyle Korver,PHILADELPHIA 76ERS,AWAY,NEW JERSEY NETS,WIN,2227,10,11,5,6,0,0,0,5,1,0,0,0,5,21.5,10.12.2005
Cuttino Mobley,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,2550,8,16,3,4,6,6,0,4,4,3,0,1,4,21.4,10.12.2005
Kobe Bryant,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2447,11,20,3,6,10,12,0,4,3,0,1,7,1,21.2,10.12.2005
Brad Miller,SACRAMENTO KINGS,AWAY,SEATTLE SUPERSONICS,WIN,1689,4,6,0,0,7,8,1,5,10,1,0,1,3,20.0,10.12.2005
Brevin Knight,CHARLOTTE BOBCATS,HOME,TORONTO RAPTORS,LOSS,2390,9,16,0,0,2,3,1,2,12,1,0,2,3,19.5,10.12.2005
Andrew Bogut,MILWAUKEE BUCKS,HOME,CLEVELAND CAVALIERS,WIN,1994,9,14,0,1,3,4,3,3,0,3,1,1,3,18.9,10.12.2005
Shareef Abdur-Rahim,SACRAMENTO KINGS,AWAY,SEATTLE SUPERSONICS,WIN,2314,6,9,0,1,5,5,0,7,6,0,2,0,5,18.8,10.12.2005
Zydrunas Ilgauskas,CLEVELAND CAVALIERS,AWAY,MILWAUKEE BUCKS,LOSS,1992,8,13,0,1,4,4,1,1,3,0,5,0,5,18.7,10.12.2005
Al Jefferson,BOSTON CELTICS,AWAY,DALLAS MAVERICKS,LOSS,1649,10,14,0,0,1,2,5,7,1,0,2,2,5,18.5,10.12.2005
Devin Harris,DALLAS MAVERICKS,HOME,BOSTON CELTICS,WIN,1694,3,5,0,0,13,17,1,2,4,1,0,1,2,18.4,10.12.2005
Dirk Nowitzki,DALLAS MAVERICKS,HOME,BOSTON CELTICS,WIN,2290,7,20,0,1,10,10,0,9,4,1,1,1,2,18.2,10.12.2005
Mike Bibby,SACRAMENTO KINGS,AWAY,SEATTLE SUPERSONICS,WIN,2518,8,16,3,4,5,6,0,6,6,0,0,2,5,17.6,10.12.2005
Charlie Villanueva,TORONTO RAPTORS,AWAY,CHARLOTTE BOBCATS,WIN,1781,7,13,1,2,4,4,4,5,0,3,0,1,4,17.4,10.12.2005
Peja Stojakovic,SACRAMENTO KINGS,AWAY,SEATTLE SUPERSONICS,WIN,2319,8,14,4,7,3,3,0,2,1,3,0,3,1,17.3,10.12.2005
Luol Deng,CHICAGO BULLS,AWAY,WASHINGTON WIZARDS,WIN,2464,10,17,0,0,1,2,3,9,2,2,1,4,2,16.8,10.12.2005
Anthony Johnson,INDIANA PACERS,HOME,MEMPHIS GRIZZLIES,WIN,2323,3,7,2,2,5,6,0,5,6,2,0,0,1,16.2,10.12.2005
Ray Allen,SEATTLE SUPERSONICS,HOME,SACRAMENTO KINGS,LOSS,2150,10,21,2,10,2,2,1,0,5,1,0,2,1,16.1,10.12.2005
Brendan Haywood,WASHINGTON WIZARDS,HOME,CHICAGO BULLS,LOSS,1762,6,8,0,0,4,4,5,2,2,0,2,3,2,15.9,10.12.2005
Mike James,TORONTO RAPTORS,AWAY,CHARLOTTE BOBCATS,WIN,2171,7,14,0,1,8,9,1,1,6,0,0,2,5,15.8,10.12.2005
Adrian Griffin,DALLAS MAVERICKS,HOME,BOSTON CELTICS,WIN,2447,5,8,0,0,1,2,6,4,4,1,1,0,3,15.7,10.12.2005
Sam Cassell,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,2468,9,24,0,3,6,6,0,4,4,2,0,0,3,15.6,10.12.2005
Steve Nash,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,2106,5,12,0,1,6,6,1,3,11,0,0,3,2,15.1,10.12.2005
Josh Childress,ATLANTA HAWKS,HOME,SAN ANTONIO SPURS,WIN,1874,5,7,0,0,3,3,1,10,0,1,1,0,2,14.7,10.12.2005
Joe Johnson,ATLANTA HAWKS,HOME,SAN ANTONIO SPURS,WIN,2476,9,16,0,0,4,4,1,0,4,1,0,3,3,14.7,10.12.2005
Michael Redd,MILWAUKEE BUCKS,HOME,CLEVELAND CAVALIERS,WIN,2258,9,20,2,5,3,5,0,1,4,2,0,1,3,14.7,10.12.2005
Jason Kidd,NEW JERSEY NETS,HOME,PHILADELPHIA 76ERS,LOSS,2559,6,18,2,9,0,0,1,5,9,3,0,0,2,14.5,10.12.2005
Carmelo Anthony,DENVER NUGGETS,AWAY,ORLANDO MAGIC,LOSS,2152,7,14,0,1,9,11,1,3,1,1,0,3,3,14.3,10.12.2005
Lamar Odom,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2409,7,13,0,1,2,5,3,1,4,0,4,1,3,14.3,10.12.2005
Bruce Bowen,SAN ANTONIO SPURS,AWAY,ATLANTA HAWKS,LOSS,2314,4,6,3,4,2,2,0,5,1,2,0,0,1,14.2,10.12.2005
Chris Mihm,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1923,6,9,0,0,3,4,5,6,1,0,0,1,4,14.1,10.12.2005
Jermaine O'Neal,INDIANA PACERS,HOME,MEMPHIS GRIZZLIES,WIN,2160,9,19,0,0,2,3,1,13,1,0,5,3,4,14.1,10.12.2005
Marko Jaric,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES LAKERS,WIN,2337,4,10,1,1,3,6,2,4,9,1,1,2,0,14.0,10.12.2005
Jumaine Jones,CHARLOTTE BOBCATS,HOME,TORONTO RAPTORS,LOSS,1491,7,11,2,5,0,0,4,3,1,0,1,1,3,14.0,10.12.2005
Darius Songaila,CHICAGO BULLS,AWAY,WASHINGTON WIZARDS,WIN,1469,5,10,0,0,5,5,2,4,3,1,1,2,1,14.0,10.12.2005
