name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Kobe Bryant,LOS ANGELES LAKERS,AWAY,LOS ANGELES CLIPPERS,WIN,2721,17,41,7,15,9,10,3,5,8,1,0,3,2,34.1,7.1.2006
LeBron James,CLEVELAND CAVALIERS,HOME,MILWAUKEE BUCKS,WIN,2712,14,22,3,7,4,9,2,5,6,0,1,0,1,30.6,7.1.2006
Cuttino Mobley,LOS ANGELES CLIPPERS,HOME,LOS ANGELES LAKERS,LOSS,2754,12,18,2,2,10,11,1,2,2,1,1,2,5,28.2,7.1.2006
Kirk Hinrich,CHICAGO BULLS,HOME,MEMPHIS GRIZZLIES,WIN,1797,9,12,4,6,4,5,0,0,5,2,0,1,3,24.1,7.1.2006
Gilbert Arenas,WASHINGTON WIZARDS,HOME,BOSTON CELTICS,WIN,2740,7,18,0,4,17,18,0,4,7,4,0,6,3,23.7,7.1.2006
Michael Redd,MILWAUKEE BUCKS,AWAY,CLEVELAND CAVALIERS,LOSS,2582,12,22,3,10,5,5,1,2,2,1,0,1,1,23.7,7.1.2006
Ricky Davis,BOSTON CELTICS,AWAY,WASHINGTON WIZARDS,LOSS,2642,10,16,0,2,4,6,1,6,8,0,0,2,1,21.7,7.1.2006
Speedy Claxton,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,ATLANTA HAWKS,LOSS,1909,9,21,0,1,11,13,1,3,2,4,0,2,3,20.9,7.1.2006
Andrei Kirilenko,UTAH JAZZ,AWAY,DETROIT PISTONS,WIN,2932,8,18,3,5,5,6,3,8,7,1,2,4,3,20.8,7.1.2006
David West,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,ATLANTA HAWKS,LOSS,2466,10,13,0,0,2,2,4,5,0,1,0,1,2,20.4,7.1.2006
