name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Cuttino Mobley,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2250,7,14,0,2,9,10,0,4,2,1,2,0,1,20.2,1.1.2006
Elton Brand,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2570,8,14,0,0,4,5,4,7,2,2,3,3,1,20.0,1.1.2006
Andrei Kirilenko,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,WIN,2398,5,10,2,2,11,12,0,5,5,1,2,5,1,19.6,1.1.2006
Lamar Odom,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,2582,7,16,1,3,3,6,3,9,8,1,1,3,3,16.3,1.1.2006
Sam Cassell,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2107,9,15,1,1,3,4,1,2,7,0,0,4,3,15.7,1.1.2006
Brian Cook,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,2355,8,10,0,0,3,4,2,1,1,0,1,1,3,15.7,1.1.2006
Dwyane Wade,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,WIN,2002,8,15,0,1,3,5,0,6,9,0,1,3,4,15.1,1.1.2006
Mehmet Okur,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,WIN,2037,7,13,0,3,2,2,4,4,4,1,1,2,3,15.0,1.1.2006
Juan Dixon,PORTLAND TRAIL BLAZERS,HOME,LOS ANGELES CLIPPERS,LOSS,2258,11,18,1,3,1,2,0,2,4,1,0,5,2,14.0,1.1.2006
Alonzo Mourning,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,WIN,1169,4,6,0,0,5,8,6,4,0,0,0,0,3,13.4,1.1.2006
Keith McLeod,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,WIN,1731,5,8,1,1,4,4,0,2,3,1,0,1,2,13.3,1.1.2006
James Posey,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,WIN,1772,4,5,3,4,0,0,1,1,1,4,0,1,2,13.0,1.1.2006
Zach Randolph,PORTLAND TRAIL BLAZERS,HOME,LOS ANGELES CLIPPERS,LOSS,2059,9,21,0,1,0,2,4,7,1,0,0,0,0,11.7,1.1.2006
Devean George,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,1321,6,10,1,3,2,4,1,7,0,0,0,0,3,11.2,1.1.2006
Chris Kaman,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1954,5,12,0,1,4,4,4,11,0,0,0,2,3,10.5,1.1.2006
Michael Olowokandi,MINNESOTA TIMBERWOLVES,AWAY,MIAMI HEAT,LOSS,1155,3,5,0,0,0,0,7,2,1,1,1,1,1,10.2,1.1.2006
Daniel Ewing,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2193,5,13,1,3,0,0,2,3,4,3,0,1,3,9.8,1.1.2006
Shaquille O'Neal,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,WIN,1387,8,12,0,0,0,0,1,6,0,1,0,3,4,9.7,1.1.2006
Greg Ostertag,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,WIN,1142,3,4,0,0,0,0,2,4,3,0,2,0,2,9.7,1.1.2006
