name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Gilbert Arenas,WASHINGTON WIZARDS,HOME,GOLDEN STATE WARRIORS,WIN,2560,11,24,0,5,23,25,1,4,7,0,0,5,5,31.6,8.2.2006
Caron Butler,WASHINGTON WIZARDS,HOME,GOLDEN STATE WARRIORS,WIN,2789,12,24,0,4,10,12,4,11,4,3,0,1,4,30.5,8.2.2006
Kobe Bryant,LOS ANGELES LAKERS,AWAY,HOUSTON ROCKETS,WIN,2715,13,29,2,8,4,5,0,3,9,6,1,0,1,30.0,8.2.2006
Chris Bosh,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,LOSS,3056,11,18,0,0,8,9,7,7,4,0,1,2,3,28.7,8.2.2006
Mike James,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,LOSS,2689,13,28,2,7,8,10,1,3,7,2,0,1,2,27.5,8.2.2006
Tony Parker,SAN ANTONIO SPURS,AWAY,TORONTO RAPTORS,WIN,2461,12,19,0,1,8,8,0,5,13,0,0,6,5,26.1,8.2.2006
Rashard Lewis,SEATTLE SUPERSONICS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2205,12,21,6,9,4,6,0,2,1,2,0,1,2,24.8,8.2.2006
Ben Gordon,CHICAGO BULLS,AWAY,DENVER NUGGETS,WIN,2589,9,18,7,12,5,8,1,5,2,4,0,2,3,24.2,8.2.2006
David West,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,SEATTLE SUPERSONICS,WIN,2290,8,18,0,2,10,11,3,7,2,2,1,0,1,24.1,8.2.2006
Baron Davis,GOLDEN STATE WARRIORS,AWAY,WASHINGTON WIZARDS,LOSS,2254,8,21,1,6,11,17,2,3,13,3,1,3,6,23.8,8.2.2006
Brian Cook,LOS ANGELES LAKERS,AWAY,HOUSTON ROCKETS,WIN,2523,11,18,3,4,2,2,2,8,2,0,0,1,0,23.0,8.2.2006
LeBron James,CLEVELAND CAVALIERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2738,11,34,1,5,12,17,1,10,8,1,0,0,3,22.7,8.2.2006
Ricky Davis,MINNESOTA TIMBERWOLVES,HOME,CLEVELAND CAVALIERS,LOSS,2657,12,29,3,11,6,7,0,7,5,1,0,0,3,22.5,8.2.2006
Jason Richardson,GOLDEN STATE WARRIORS,AWAY,WASHINGTON WIZARDS,LOSS,2151,13,20,3,7,2,2,1,2,2,1,0,2,6,21.5,8.2.2006
