name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Mike Miller,MEMPHIS GRIZZLIES,HOME,DENVER NUGGETS,WIN,2471,15,24,5,12,6,6,0,4,0,0,0,2,1,29.0,17.3.2006
Deron Williams,UTAH JAZZ,AWAY,ATLANTA HAWKS,WIN,2076,11,13,4,4,2,2,1,2,5,0,0,1,1,26.7,17.3.2006
LeBron James,CLEVELAND CAVALIERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2650,9,23,1,6,8,10,2,7,5,6,0,1,2,24.9,17.3.2006
Elton Brand,LOS ANGELES CLIPPERS,HOME,PHILADELPHIA 76ERS,WIN,2121,11,18,0,0,2,4,1,9,4,1,6,1,2,24.6,17.3.2006
Nazr Mohammed,SAN ANTONIO SPURS,HOME,PHOENIX SUNS,WIN,2106,13,21,0,0,4,4,8,8,3,0,0,4,5,24.6,17.3.2006
Carmelo Anthony,DENVER NUGGETS,AWAY,MEMPHIS GRIZZLIES,LOSS,2481,16,25,0,3,1,1,0,2,2,2,1,3,0,23.6,17.3.2006
Nenad Krstic,NEW JERSEY NETS,HOME,LOS ANGELES LAKERS,WIN,2308,11,15,0,0,4,5,2,4,4,1,0,2,1,23.5,17.3.2006
Steve Nash,PHOENIX SUNS,AWAY,SAN ANTONIO SPURS,LOSS,2098,13,22,0,1,4,4,0,4,6,0,0,2,1,22.8,17.3.2006
Jason Terry,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,2242,10,16,3,6,2,2,2,4,3,0,0,0,1,22.1,17.3.2006
Shawn Marion,PHOENIX SUNS,AWAY,SAN ANTONIO SPURS,LOSS,2571,10,18,1,4,1,1,3,9,1,3,3,1,3,21.8,17.3.2006
Peja Stojakovic,INDIANA PACERS,HOME,SACRAMENTO KINGS,WIN,2422,8,13,1,2,3,4,4,8,2,1,1,0,1,21.6,17.3.2006
Danny Granger,INDIANA PACERS,HOME,SACRAMENTO KINGS,WIN,2342,10,17,1,2,2,2,2,5,2,2,2,1,2,21.0,17.3.2006
Joe Johnson,ATLANTA HAWKS,HOME,UTAH JAZZ,LOSS,2603,9,17,2,7,5,9,0,2,5,3,0,1,1,20.8,17.3.2006
Dirk Nowitzki,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,2593,10,19,0,1,5,5,2,11,2,0,3,3,1,20.5,17.3.2006
Mehmet Okur,UTAH JAZZ,AWAY,ATLANTA HAWKS,WIN,2407,11,18,1,4,1,1,1,9,3,0,0,0,2,20.5,17.3.2006
Andrei Kirilenko,UTAH JAZZ,AWAY,ATLANTA HAWKS,WIN,2504,6,12,2,3,4,6,1,3,8,1,5,2,2,20.1,17.3.2006
Sebastian Telfair,PORTLAND TRAIL BLAZERS,AWAY,CLEVELAND CAVALIERS,LOSS,1595,9,15,3,5,3,3,0,3,4,0,0,0,2,20.0,17.3.2006
Dwight Howard,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,2567,7,14,0,0,4,6,7,6,2,0,6,2,2,19.7,17.3.2006
Drew Gooden,CLEVELAND CAVALIERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2209,8,15,0,0,7,9,4,10,1,0,0,2,1,19.0,17.3.2006
Chauncey Billups,DETROIT PISTONS,AWAY,NEW YORK KNICKS,LOSS,2352,8,18,3,9,5,6,1,3,7,3,0,4,2,18.9,17.3.2006
Chris Bosh,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2731,9,22,0,0,9,9,5,5,3,0,4,5,3,18.9,17.3.2006
Tim Duncan,SAN ANTONIO SPURS,HOME,PHOENIX SUNS,WIN,2160,9,17,0,0,2,7,9,4,7,1,1,4,3,18.6,17.3.2006
Josh Smith,ATLANTA HAWKS,HOME,UTAH JAZZ,LOSS,2385,5,9,4,6,4,4,1,4,6,1,2,2,4,18.6,17.3.2006
Jameer Nelson,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,2011,8,14,0,0,3,4,0,7,5,3,0,1,3,18.4,17.3.2006
Zaza Pachulia,ATLANTA HAWKS,HOME,UTAH JAZZ,LOSS,2272,7,17,0,0,5,6,9,6,1,1,0,1,2,17.5,17.3.2006
Bobby Simmons,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,2344,7,13,3,5,4,4,1,6,3,1,0,2,2,17.5,17.3.2006
Chucky Atkins,MEMPHIS GRIZZLIES,HOME,DENVER NUGGETS,WIN,2038,5,10,2,4,4,4,1,7,6,2,0,2,2,17.2,17.3.2006
Jamaal Tinsley,INDIANA PACERS,HOME,SACRAMENTO KINGS,WIN,1646,9,17,0,1,2,2,0,2,6,2,0,1,1,17.1,17.3.2006
T.J. Ford,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,2367,7,12,0,1,0,0,0,7,8,2,0,1,1,16.7,17.3.2006
Lamar Odom,LOS ANGELES LAKERS,AWAY,NEW JERSEY NETS,LOSS,2622,7,11,1,2,3,4,0,13,6,0,1,4,2,16.7,17.3.2006
Marquis Daniels,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,2571,7,13,0,0,1,2,2,1,8,3,0,1,3,16.4,17.3.2006
Kyle Korver,PHILADELPHIA 76ERS,AWAY,LOS ANGELES CLIPPERS,LOSS,2139,6,11,4,7,1,1,0,4,5,1,0,0,3,16.2,17.3.2006
Brad Miller,SACRAMENTO KINGS,AWAY,INDIANA PACERS,LOSS,2789,7,15,1,1,2,2,0,8,9,1,2,4,1,16.0,17.3.2006
Cuttino Mobley,LOS ANGELES CLIPPERS,HOME,PHILADELPHIA 76ERS,WIN,1936,8,12,2,2,2,2,0,3,1,0,0,0,1,16.0,17.3.2006
Pau Gasol,MEMPHIS GRIZZLIES,HOME,DENVER NUGGETS,WIN,2130,8,10,0,0,2,3,3,1,7,0,1,5,3,15.6,17.3.2006
Gilbert Arenas,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,2842,10,19,2,5,4,6,0,6,4,1,0,4,5,15.5,17.3.2006
Carlos Boozer,UTAH JAZZ,AWAY,ATLANTA HAWKS,WIN,1927,8,14,0,0,5,8,3,8,4,0,0,3,5,15.5,17.3.2006
Boris Diaw,PHOENIX SUNS,AWAY,SAN ANTONIO SPURS,LOSS,2466,5,8,0,0,5,8,1,2,7,0,2,1,4,15.2,17.3.2006
Chris Webber,PHILADELPHIA 76ERS,AWAY,LOS ANGELES CLIPPERS,LOSS,2255,8,22,0,1,3,5,4,5,6,1,2,1,2,15.1,17.3.2006
Tayshaun Prince,DETROIT PISTONS,AWAY,NEW YORK KNICKS,LOSS,2143,5,14,0,1,5,5,3,1,5,2,1,0,2,15.0,17.3.2006
Zydrunas Ilgauskas,CLEVELAND CAVALIERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1808,7,12,0,0,1,2,4,3,4,1,2,2,3,14.7,17.3.2006
Mike Bibby,SACRAMENTO KINGS,AWAY,INDIANA PACERS,LOSS,2700,8,17,5,11,1,1,0,1,4,0,0,1,2,14.6,17.3.2006
Manu Ginobili,SAN ANTONIO SPURS,HOME,PHOENIX SUNS,WIN,1749,4,9,2,4,4,4,1,3,5,1,0,0,2,14.6,17.3.2006
Jamal Crawford,NEW YORK KNICKS,HOME,DETROIT PISTONS,WIN,1425,7,10,1,2,3,3,0,0,1,1,0,1,1,14.1,17.3.2006
Antonio Daniels,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,1879,6,11,1,1,4,5,1,1,6,1,0,3,1,14.1,17.3.2006
Antawn Jamison,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,2716,9,22,0,4,3,4,4,5,3,1,0,1,3,14.0,17.3.2006
Steven Hunter,PHILADELPHIA 76ERS,AWAY,LOS ANGELES CLIPPERS,LOSS,1469,8,10,0,0,1,6,2,3,0,0,2,1,0,13.9,17.3.2006
Hedo Turkoglu,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,2228,5,18,1,7,7,10,4,5,2,4,0,1,3,13.7,17.3.2006
Ruben Patterson,DENVER NUGGETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1908,5,10,0,0,7,7,2,2,1,1,0,1,3,13.5,17.3.2006
Ronald Murray,CLEVELAND CAVALIERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2228,7,10,0,0,2,2,1,2,3,0,0,1,2,13.4,17.3.2006
Steve Francis,NEW YORK KNICKS,HOME,DETROIT PISTONS,WIN,1458,6,9,0,1,3,5,0,0,5,2,0,1,4,13.2,17.3.2006
