name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Vince Carter,NEW JERSEY NETS,AWAY,MILWAUKEE BUCKS,WIN,2527,14,25,3,5,14,21,4,5,0,2,0,5,2,30.8,21.2.2006
Danny Granger,INDIANA PACERS,HOME,NEW ORLEANS/OKLAHOMA CITY HORNETS,WIN,1855,8,9,0,0,6,8,6,5,3,3,1,0,2,28.8,21.2.2006
Kobe Bryant,LOS ANGELES LAKERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2543,11,19,5,8,0,1,0,6,4,5,1,2,2,25.2,21.2.2006
Gilbert Arenas,WASHINGTON WIZARDS,HOME,MINNESOTA TIMBERWOLVES,WIN,2606,14,23,1,4,5,6,2,3,5,3,0,6,2,25.1,21.2.2006
Tony Parker,SAN ANTONIO SPURS,HOME,SEATTLE SUPERSONICS,WIN,1941,13,18,0,0,4,5,1,0,6,1,0,3,2,24.3,21.2.2006
Paul Pierce,BOSTON CELTICS,AWAY,UTAH JAZZ,WIN,1891,10,15,1,1,9,11,0,2,4,1,0,2,5,23.1,21.2.2006
Chauncey Billups,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,2547,5,15,1,3,8,9,0,2,15,3,0,1,1,22.8,21.2.2006
Josh Howard,DALLAS MAVERICKS,HOME,LOS ANGELES CLIPPERS,WIN,2227,9,11,0,0,5,10,3,4,3,3,1,3,1,22.6,21.2.2006
Chris Paul,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,INDIANA PACERS,LOSS,2176,8,15,3,4,8,8,0,3,6,3,0,4,3,22.6,21.2.2006
Rasheed Wallace,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,2126,8,12,2,5,3,5,3,9,3,1,1,0,4,22.0,21.2.2006
Zydrunas Ilgauskas,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,1954,11,17,0,0,2,2,5,8,2,0,0,2,3,20.6,21.2.2006
Ben Wallace,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,2514,4,11,0,0,1,2,9,8,4,5,6,2,2,20.4,21.2.2006
LeBron James,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,2571,10,24,1,5,5,7,0,2,9,1,2,2,0,19.7,21.2.2006
