name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,2286,12,17,0,0,12,14,2,1,0,0,0,2,1,27.4,31.12.2007
Gerald Wallace,CHARLOTTE BOBCATS,HOME,INDIANA PACERS,WIN,2958,9,21,2,4,16,22,1,7,4,4,1,4,5,26.8,31.12.2007
Chris Paul,NEW ORLEANS HORNETS,HOME,TORONTO RAPTORS,LOSS,2627,8,16,0,1,7,11,1,6,16,2,0,1,4,26.5,31.12.2007
Ben Gordon,CHICAGO BULLS,HOME,ORLANDO MAGIC,LOSS,2476,16,27,3,5,4,4,1,3,2,1,0,3,4,25.9,31.12.2007
David West,NEW ORLEANS HORNETS,HOME,TORONTO RAPTORS,LOSS,2561,15,21,0,0,3,3,5,6,4,0,0,6,3,25.2,31.12.2007
Dwight Howard,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,2913,4,11,0,0,9,14,5,17,2,3,5,1,3,23.2,31.12.2007
Chris Bosh,TORONTO RAPTORS,AWAY,NEW ORLEANS HORNETS,WIN,2462,10,21,0,0,9,9,1,6,3,2,1,2,2,22.8,31.12.2007
Jason Richardson,CHARLOTTE BOBCATS,HOME,INDIANA PACERS,WIN,2542,9,18,4,8,6,8,2,6,3,1,1,2,3,22.0,31.12.2007
Lou Williams,PHILADELPHIA 76ERS,AWAY,SEATTLE SUPERSONICS,WIN,1245,3,6,1,3,12,14,1,1,3,4,0,2,0,20.3,31.12.2007
Andre Iguodala,PHILADELPHIA 76ERS,AWAY,SEATTLE SUPERSONICS,WIN,2364,9,16,2,4,5,7,0,5,4,2,1,3,1,20.2,31.12.2007
Al Jefferson,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,2294,9,19,0,0,5,8,5,10,2,1,1,1,2,19.9,31.12.2007
Anthony Parker,TORONTO RAPTORS,AWAY,NEW ORLEANS HORNETS,WIN,2349,8,10,2,3,1,2,0,3,5,1,0,0,1,19.8,31.12.2007
Chris Kaman,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2707,5,7,0,0,6,8,3,13,2,0,5,2,4,19.6,31.12.2007
Richard Hamilton,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,WIN,1633,9,10,2,2,2,2,1,1,2,0,0,1,3,18.8,31.12.2007
