name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Josh Smith,ATLANTA HAWKS,HOME,NEW JERSEY NETS,LOSS,2653,14,22,0,1,6,10,1,8,3,3,3,5,1,27.5,5.1.2008
Yao Ming,HOUSTON ROCKETS,HOME,NEW YORK KNICKS,WIN,2315,12,21,0,0,6,7,4,4,6,1,4,5,3,25.5,5.1.2008
Chris Paul,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,2880,11,26,1,7,5,6,2,3,10,3,0,1,2,24.3,5.1.2008
Vince Carter,NEW JERSEY NETS,AWAY,ATLANTA HAWKS,WIN,2456,10,17,1,3,8,10,1,2,6,1,0,2,5,22.8,5.1.2008
Martell Webster,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,1551,8,15,3,5,7,7,1,5,3,0,0,0,2,22.2,5.1.2008
Leandro Barbosa,PHOENIX SUNS,HOME,NEW ORLEANS HORNETS,LOSS,2252,11,19,0,4,6,6,1,2,2,1,1,1,3,21.3,5.1.2008
Deron Williams,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2361,9,12,3,3,2,3,0,1,7,1,0,2,2,21.2,5.1.2008
Andres Nocioni,CHICAGO BULLS,HOME,SACRAMENTO KINGS,WIN,1829,7,10,5,7,7,7,0,5,1,1,1,3,4,21.1,5.1.2008
Aaron Brooks,HOUSTON ROCKETS,HOME,NEW YORK KNICKS,WIN,1470,8,10,4,5,2,2,1,2,1,1,0,0,1,20.8,5.1.2008
Morris Peterson,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,2320,7,10,5,6,3,3,2,5,2,0,0,1,3,19.9,5.1.2008
Steve Nash,PHOENIX SUNS,HOME,NEW ORLEANS HORNETS,LOSS,2068,9,14,2,5,3,5,1,2,11,0,0,4,3,19.8,5.1.2008
Brad Miller,SACRAMENTO KINGS,AWAY,CHICAGO BULLS,LOSS,2325,8,17,1,1,5,5,4,9,6,0,1,3,3,19.5,5.1.2008
Nate Robinson,NEW YORK KNICKS,AWAY,HOUSTON ROCKETS,LOSS,1935,9,13,5,7,2,2,0,0,3,1,0,2,6,18.2,5.1.2008
Glen Davis,BOSTON CELTICS,AWAY,DETROIT PISTONS,WIN,1373,8,10,0,0,4,5,3,1,0,0,0,0,3,17.0,5.1.2008
LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,2137,5,12,0,0,10,12,5,3,0,2,4,4,3,16.8,5.1.2008
Grant Hill,PHOENIX SUNS,HOME,NEW ORLEANS HORNETS,LOSS,2228,5,9,1,1,6,6,2,7,1,1,2,2,2,16.5,5.1.2008
Jannero Pargo,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,2114,8,12,1,3,2,4,1,1,5,1,0,1,3,16.3,5.1.2008
Amar'e Stoudemire,PHOENIX SUNS,HOME,NEW ORLEANS HORNETS,LOSS,2148,6,11,1,2,4,5,2,6,0,0,5,1,3,15.8,5.1.2008
Tyson Chandler,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,2266,8,17,0,0,3,4,6,5,0,2,0,1,3,15.4,5.1.2008
Dahntay Jones,SACRAMENTO KINGS,AWAY,CHICAGO BULLS,LOSS,1770,4,5,0,0,8,11,1,7,1,1,0,0,5,15.4,5.1.2008
Josh Childress,ATLANTA HAWKS,HOME,NEW JERSEY NETS,LOSS,2008,6,9,0,0,4,6,2,5,1,1,1,1,1,15.2,5.1.2008
Bostjan Nachbar,NEW JERSEY NETS,AWAY,ATLANTA HAWKS,WIN,1660,6,9,4,6,0,0,0,3,2,2,0,0,3,15.2,5.1.2008
Peja Stojakovic,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,2563,10,20,3,8,0,0,0,6,1,1,0,1,2,14.7,5.1.2008
Josh Boone,NEW JERSEY NETS,AWAY,ATLANTA HAWKS,WIN,2094,7,11,0,0,3,7,3,9,0,1,1,2,1,14.6,5.1.2008
Richard Hamilton,DETROIT PISTONS,HOME,BOSTON CELTICS,LOSS,2374,6,16,1,3,5,6,2,2,8,0,0,1,3,14.2,5.1.2008
Tyrus Thomas,CHICAGO BULLS,HOME,SACRAMENTO KINGS,WIN,1408,5,10,0,0,4,7,5,4,2,1,3,2,2,14.2,5.1.2008
Sean Williams,NEW JERSEY NETS,AWAY,ATLANTA HAWKS,WIN,1468,5,8,0,0,5,8,2,3,1,0,2,0,1,14.2,5.1.2008
Anthony Johnson,ATLANTA HAWKS,HOME,NEW JERSEY NETS,LOSS,2165,6,14,2,6,0,0,0,2,10,2,0,2,1,13.8,5.1.2008
Chauncey Billups,DETROIT PISTONS,HOME,BOSTON CELTICS,LOSS,2434,4,12,3,9,6,9,2,2,6,1,0,2,2,13.4,5.1.2008
Marvin Williams,ATLANTA HAWKS,HOME,NEW JERSEY NETS,LOSS,1678,5,7,0,1,8,12,2,6,0,1,0,2,6,13.3,5.1.2008
Paul Pierce,BOSTON CELTICS,AWAY,DETROIT PISTONS,WIN,2764,5,16,1,6,8,8,0,9,7,1,0,4,3,13.2,5.1.2008
Jason Kidd,NEW JERSEY NETS,AWAY,ATLANTA HAWKS,WIN,2539,3,11,1,2,3,4,4,9,14,3,0,7,4,12.8,5.1.2008
Jason Maxiell,DETROIT PISTONS,HOME,BOSTON CELTICS,LOSS,1765,5,6,0,0,3,6,2,2,0,1,1,0,2,12.5,5.1.2008
Zach Randolph,NEW YORK KNICKS,AWAY,HOUSTON ROCKETS,LOSS,2351,7,19,0,0,4,4,6,16,1,1,0,6,1,11.8,5.1.2008
Ben Gordon,CHICAGO BULLS,HOME,SACRAMENTO KINGS,WIN,2093,5,14,2,7,8,8,2,0,4,0,0,4,3,11.2,5.1.2008
Sergio Rodriguez,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,1241,3,5,1,1,5,6,0,1,4,2,0,3,1,11.0,5.1.2008
Rasheed Wallace,DETROIT PISTONS,HOME,BOSTON CELTICS,LOSS,2183,7,16,2,4,0,0,0,8,0,0,4,1,3,10.6,5.1.2008
Richard Jefferson,NEW JERSEY NETS,AWAY,ATLANTA HAWKS,WIN,2347,5,13,2,2,9,13,0,3,2,1,0,4,3,10.4,5.1.2008
Travis Outlaw,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,1476,7,12,0,1,0,0,0,6,2,0,2,2,2,10.2,5.1.2008
Matt Harpring,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1107,7,11,0,0,0,0,4,1,0,0,0,1,3,10.0,5.1.2008
Boris Diaw,PHOENIX SUNS,HOME,NEW ORLEANS HORNETS,LOSS,1893,4,6,0,1,3,3,0,3,4,0,0,2,1,9.7,5.1.2008
Joel Przybilla,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,1375,3,3,0,0,2,2,2,6,0,1,0,0,4,9.7,5.1.2008
