name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Chris Paul,NEW ORLEANS HORNETS,AWAY,MEMPHIS GRIZZLIES,WIN,2189,17,25,5,8,1,1,0,5,9,5,0,1,3,39.9,26.12.2007
Monta Ellis,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,2681,13,21,0,1,9,10,2,4,4,2,1,1,3,31.0,26.12.2007
Gerald Wallace,CHARLOTTE BOBCATS,HOME,WASHINGTON WIZARDS,LOSS,2637,11,21,1,3,9,12,0,9,8,2,1,2,1,29.1,26.12.2007
Hedo Turkoglu,ORLANDO MAGIC,HOME,NEW YORK KNICKS,WIN,2341,10,15,3,5,3,3,2,4,6,2,0,2,2,25.5,26.12.2007
Carmelo Anthony,DENVER NUGGETS,HOME,MILWAUKEE BUCKS,WIN,1889,11,16,0,0,7,8,3,7,3,2,0,4,3,24.9,26.12.2007
Jamal Crawford,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,LOSS,2782,9,22,2,5,9,9,1,3,8,2,0,2,1,24.0,26.12.2007
Andre Iguodala,PHILADELPHIA 76ERS,HOME,MIAMI HEAT,WIN,2460,10,17,2,6,6,8,0,7,4,2,1,3,0,23.9,26.12.2007
Joe Johnson,ATLANTA HAWKS,HOME,INDIANA PACERS,WIN,2643,8,20,1,3,9,9,1,3,11,1,1,2,1,23.8,26.12.2007
Tony Parker,SAN ANTONIO SPURS,HOME,CHICAGO BULLS,WIN,1952,12,19,1,2,3,5,0,3,5,0,0,0,0,23.1,26.12.2007
Caron Butler,WASHINGTON WIZARDS,AWAY,CHARLOTTE BOBCATS,WIN,2630,10,19,1,2,4,6,0,7,8,3,1,3,1,22.9,26.12.2007
Baron Davis,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,2443,10,21,3,9,4,7,3,3,7,2,3,4,2,22.3,26.12.2007
Mo Williams,MILWAUKEE BUCKS,AWAY,DENVER NUGGETS,LOSS,2059,12,24,4,6,0,0,2,1,7,2,1,2,4,21.7,26.12.2007
Dwyane Wade,MIAMI HEAT,AWAY,PHILADELPHIA 76ERS,LOSS,2669,10,22,0,1,7,8,0,1,9,3,1,4,2,20.7,26.12.2007
Jason Richardson,CHARLOTTE BOBCATS,HOME,WASHINGTON WIZARDS,LOSS,2043,9,19,6,11,3,4,2,1,2,4,0,2,4,20.4,26.12.2007
Joe Smith,CHICAGO BULLS,AWAY,SAN ANTONIO SPURS,LOSS,1776,9,13,0,0,1,2,4,7,2,0,2,0,2,20.0,26.12.2007
Roger Mason,WASHINGTON WIZARDS,AWAY,CHARLOTTE BOBCATS,WIN,2769,9,16,6,9,0,0,0,5,5,1,1,3,1,19.7,26.12.2007
Brendan Haywood,WASHINGTON WIZARDS,AWAY,CHARLOTTE BOBCATS,WIN,1769,8,11,0,0,4,4,6,3,2,0,0,0,6,19.6,26.12.2007
Marcus Camby,DENVER NUGGETS,HOME,MILWAUKEE BUCKS,WIN,1812,4,7,1,1,1,4,1,10,5,2,10,2,1,19.3,26.12.2007
Anthony Carter,DENVER NUGGETS,HOME,MILWAUKEE BUCKS,WIN,1443,6,7,0,0,1,2,1,5,6,4,0,1,1,19.1,26.12.2007
Vince Carter,NEW JERSEY NETS,HOME,DETROIT PISTONS,LOSS,2258,8,11,2,3,3,3,0,3,5,1,0,2,2,19.1,26.12.2007
Al Jefferson,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,LOSS,2443,8,18,0,1,4,8,10,9,3,3,1,5,2,18.7,26.12.2007
Chauncey Billups,DETROIT PISTONS,AWAY,NEW JERSEY NETS,WIN,1878,6,9,2,2,3,4,0,0,10,2,0,3,1,18.3,26.12.2007
Antawn Jamison,WASHINGTON WIZARDS,AWAY,CHARLOTTE BOBCATS,WIN,2513,8,18,3,6,7,8,3,11,1,0,0,2,5,18.3,26.12.2007
Dwight Howard,ORLANDO MAGIC,HOME,NEW YORK KNICKS,WIN,2158,4,6,0,0,8,11,5,6,2,1,5,4,3,18.2,26.12.2007
Deron Williams,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,2531,7,15,0,2,3,4,0,7,12,2,0,3,2,17.6,26.12.2007
Carlos Boozer,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,1935,8,13,0,0,5,7,1,8,3,2,0,2,5,17.5,26.12.2007
Allen Iverson,DENVER NUGGETS,HOME,MILWAUKEE BUCKS,WIN,2189,11,21,0,1,2,3,0,1,6,2,0,2,1,17.4,26.12.2007
David West,NEW ORLEANS HORNETS,AWAY,MEMPHIS GRIZZLIES,WIN,2178,9,13,0,0,2,2,4,5,3,0,3,4,4,17.4,26.12.2007
Kyle Lowry,MEMPHIS GRIZZLIES,HOME,NEW ORLEANS HORNETS,LOSS,1947,6,8,1,3,2,2,1,6,8,2,0,3,4,17.3,26.12.2007
Ronnie Brewer,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,1714,7,10,0,1,1,2,2,0,1,4,1,0,0,17.2,26.12.2007
Andrei Kirilenko,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,2166,5,10,1,2,6,6,1,3,5,3,1,3,2,17.0,26.12.2007
Tyson Chandler,NEW ORLEANS HORNETS,AWAY,MEMPHIS GRIZZLIES,WIN,2471,5,7,0,0,2,2,3,10,2,1,1,1,2,15.5,26.12.2007
Richard Hamilton,DETROIT PISTONS,AWAY,NEW JERSEY NETS,WIN,2034,10,16,0,3,2,2,1,1,4,1,0,3,3,15.4,26.12.2007
Andre Miller,PHILADELPHIA 76ERS,HOME,MIAMI HEAT,WIN,2253,6,9,0,1,0,0,3,5,12,0,0,4,2,15.3,26.12.2007
Devin Harris,DALLAS MAVERICKS,AWAY,UTAH JAZZ,LOSS,1739,4,4,1,1,8,10,0,1,5,2,0,4,4,15.2,26.12.2007
Rashard Lewis,ORLANDO MAGIC,HOME,NEW YORK KNICKS,WIN,2297,9,17,4,5,3,4,1,5,0,0,0,3,1,15.1,26.12.2007
Troy Murphy,INDIANA PACERS,AWAY,ATLANTA HAWKS,LOSS,1591,7,9,3,3,2,3,0,3,1,0,0,1,2,14.9,26.12.2007
Antonio McDyess,DETROIT PISTONS,AWAY,NEW JERSEY NETS,WIN,2023,6,9,0,0,3,5,2,7,2,1,0,1,2,14.4,26.12.2007
Peja Stojakovic,NEW ORLEANS HORNETS,AWAY,MEMPHIS GRIZZLIES,WIN,2132,7,14,5,11,2,3,0,2,1,1,1,2,1,14.2,26.12.2007
Stephen Jackson,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,2406,6,15,1,6,6,7,1,5,6,2,0,5,2,13.1,26.12.2007
Marko Jaric,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,LOSS,1513,4,11,1,2,6,8,0,8,5,0,1,0,4,13.1,26.12.2007
