name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Ramon Sessions,MILWAUKEE BUCKS,HOME,CHICAGO BULLS,LOSS,2667,7,12,0,0,6,7,2,6,24,1,1,2,2,32.9,14.4.2008
Chris Duhon,CHICAGO BULLS,AWAY,MILWAUKEE BUCKS,WIN,1821,8,9,4,4,2,2,0,3,15,2,0,0,2,31.5,14.4.2008
Tony Parker,SAN ANTONIO SPURS,AWAY,SACRAMENTO KINGS,WIN,2239,12,22,1,2,7,9,0,3,11,2,0,1,2,29.4,14.4.2008
Danny Granger,INDIANA PACERS,AWAY,WASHINGTON WIZARDS,LOSS,2692,12,23,7,11,4,6,1,8,3,1,0,1,3,26.9,14.4.2008
John Salmons,SACRAMENTO KINGS,HOME,SAN ANTONIO SPURS,LOSS,2662,11,19,0,2,7,8,4,6,3,2,0,1,4,25.8,14.4.2008
Luol Deng,CHICAGO BULLS,AWAY,MILWAUKEE BUCKS,WIN,2020,15,20,0,1,2,3,0,3,5,0,0,2,3,24.8,14.4.2008
Amar'e Stoudemire,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,2047,9,12,0,0,10,13,2,4,2,0,0,0,3,24.8,14.4.2008
Andrew Bogut,MILWAUKEE BUCKS,HOME,CHICAGO BULLS,LOSS,1809,8,11,0,0,9,14,3,5,3,2,2,2,3,24.4,14.4.2008
Roger Mason,WASHINGTON WIZARDS,HOME,INDIANA PACERS,WIN,2244,10,16,7,9,4,4,3,3,4,0,0,4,3,24.4,14.4.2008
Mike Dunleavy,INDIANA PACERS,AWAY,WASHINGTON WIZARDS,LOSS,2642,9,17,2,5,6,8,0,2,6,2,3,3,3,21.6,14.4.2008
Rajon Rondo,BOSTON CELTICS,AWAY,NEW YORK KNICKS,WIN,2448,11,15,0,0,1,1,0,10,5,1,0,3,0,21.4,14.4.2008
Ben Gordon,CHICAGO BULLS,AWAY,MILWAUKEE BUCKS,WIN,1649,10,18,5,12,4,4,1,1,2,0,0,3,1,19.4,14.4.2008
Andre Miller,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,2544,11,20,0,0,4,4,1,3,6,1,0,3,2,19.4,14.4.2008
Luis Scola,HOUSTON ROCKETS,AWAY,UTAH JAZZ,LOSS,2607,5,12,0,0,12,14,2,11,2,1,1,2,5,18.6,14.4.2008
Tim Duncan,SAN ANTONIO SPURS,AWAY,SACRAMENTO KINGS,WIN,1525,6,7,0,0,7,8,1,4,3,2,1,2,6,18.4,14.4.2008
Andris Biedrins,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,1580,8,10,0,0,0,0,5,6,2,1,0,0,4,18.3,14.4.2008
Lou Williams,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,1371,9,11,0,1,3,4,0,2,0,3,0,2,0,18.1,14.4.2008
Rasho Nesterovic,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,2527,10,19,0,0,0,0,3,4,2,1,2,0,0,17.8,14.4.2008
LeBron James,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,2501,10,18,1,2,6,12,1,3,5,2,1,5,3,17.6,14.4.2008
Monta Ellis,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,2584,8,20,0,0,4,4,1,7,6,6,0,3,5,17.2,14.4.2008
Chris Bosh,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,1870,3,7,0,0,9,12,2,4,3,2,1,1,0,16.5,14.4.2008
Daequan Cook,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,2195,9,19,4,9,0,0,2,4,3,1,0,1,2,16.2,14.4.2008
Steve Nash,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,2201,4,11,1,6,4,4,1,8,14,2,0,5,2,16.0,14.4.2008
