name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Kobe Bryant,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,2110,10,15,2,5,8,11,1,5,2,1,0,3,2,23.1,3.2.2008
Tayshaun Prince,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,1731,4,4,0,0,8,8,2,5,3,1,1,1,2,19.7,3.2.2008
Rasheed Wallace,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2030,9,18,3,4,0,0,2,7,3,1,4,1,3,19.2,3.2.2008
Antawn Jamison,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,2250,8,21,1,5,4,4,6,5,1,1,0,0,1,16.5,3.2.2008
Lamar Odom,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,2256,7,11,0,0,0,0,2,5,5,1,1,1,1,15.8,3.2.2008
Vladimir Radmanovic,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,1909,6,9,3,4,0,0,1,6,4,0,0,2,4,12.8,3.2.2008
Caron Butler,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,2332,5,15,1,4,4,5,2,3,7,1,1,2,2,12.2,3.2.2008
Ronny Turiaf,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,1949,5,11,0,0,3,4,2,1,5,0,1,0,3,11.6,3.2.2008
Brandon Bass,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,1848,5,9,0,0,4,6,2,4,1,0,1,1,3,10.7,3.2.2008
Erick Dampier,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,1882,3,7,0,0,2,4,5,5,2,1,1,0,3,10.4,3.2.2008
Nick Young,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,1815,5,10,2,3,2,3,1,2,3,0,0,0,4,10.4,3.2.2008
Jarvis Hayes,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,1092,4,7,2,4,0,0,0,2,1,2,0,0,1,9.6,3.2.2008
Sasha Vujacic,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,1386,5,8,2,4,0,0,0,1,3,0,0,1,1,9.4,3.2.2008
Roger Mason,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,1607,6,11,2,7,0,0,0,1,1,0,0,0,1,9.3,3.2.2008
Richard Hamilton,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2168,4,13,0,0,2,2,2,3,7,1,0,1,2,8.9,3.2.2008
Dirk Nowitzki,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,2046,3,18,0,5,9,9,3,7,2,1,0,1,1,8.8,3.2.2008
Didier Ilunga-Mbenga,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,829,3,3,0,0,0,0,1,5,1,0,2,0,3,8.2,3.2.2008
Josh Howard,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,2442,6,17,0,3,3,4,0,9,1,0,0,0,1,8.1,3.2.2008
Rodney Stuckey,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,1174,5,11,0,0,1,2,1,3,2,0,0,1,3,5.7,3.2.2008
Andray Blatche,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,1325,3,4,0,0,0,0,0,4,2,1,0,2,1,5.6,3.2.2008
Walter Herrmann,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,212,2,2,1,1,0,0,0,0,0,0,0,0,0,4.4,3.2.2008
Oleksiy Pecherov,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,887,3,6,1,2,1,2,0,1,0,0,0,1,1,3.5,3.2.2008
Chauncey Billups,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,1902,4,12,0,3,1,2,1,1,6,0,0,3,3,2.8,3.2.2008
Derek Fisher,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,1681,2,6,1,3,0,0,0,5,2,1,0,2,3,2.3,3.2.2008
DeShawn Stevenson,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,1065,1,1,1,1,0,0,0,1,2,0,0,1,3,2.2,3.2.2008
Jason Terry,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,2263,3,11,1,2,0,0,1,2,3,0,0,1,2,2.1,3.2.2008
Jason Maxiell,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,1226,2,7,0,0,0,0,2,3,0,0,2,0,4,2.0,3.2.2008
Luke Walton,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,856,2,4,0,0,0,0,0,0,2,0,0,1,1,2.0,3.2.2008
Jordan Farmar,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,1384,1,6,0,3,2,2,0,0,3,1,0,1,1,1.9,3.2.2008
Eddie Jones,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,1207,2,5,0,2,1,1,0,1,1,0,0,1,1,1.9,3.2.2008
Antonio Daniels,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,1273,0,3,0,1,2,2,0,2,0,1,0,0,0,1.5,3.2.2008
Antonio McDyess,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,1899,1,8,0,0,0,0,3,8,2,0,0,0,3,1.5,3.2.2008
Brendan Haywood,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,1028,2,6,0,0,2,4,1,2,0,0,2,2,3,1.3,3.2.2008
Darius Songaila,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,527,1,2,0,0,0,0,1,0,1,0,0,1,2,0.6,3.2.2008
Arron Afflalo,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,573,1,1,0,0,0,2,0,1,1,0,0,1,1,0.5,3.2.2008
Dominic McGuire,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,291,0,0,0,0,0,0,1,0,1,0,0,1,0,0.4,3.2.2008
DeSagana Diop,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,498,0,1,0,0,0,0,0,1,1,0,1,1,0,0.0,3.2.2008
Juwan Howard,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2.2008
Devean George,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,212,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,3.2.2008
Amir Johnson,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,393,0,0,0,0,0,0,0,2,0,0,1,1,3,-0.9,3.2.2008
Trenton Hassell,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,823,0,1,0,0,0,0,0,2,0,0,0,1,1,-1.5,3.2.2008
Maurice Ager,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,191,0,2,0,1,0,0,0,0,0,0,0,0,1,-1.8,3.2.2008
J.J. Barea,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,776,1,4,1,1,0,0,0,0,0,1,0,3,1,-1.8,3.2.2008
Coby Karl,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,41,0,0,0,0,0,0,0,0,0,0,0,1,2,-1.8,3.2.2008
