name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Kyrie Irving,BOSTON CELTICS,HOME,CHARLOTTE HORNETS,WIN,1475,13,18,4,6,4,4,1,3,5,1,0,1,1,31.3,28.2.2018
Otto Porter,WASHINGTON WIZARDS,HOME,GOLDEN STATE WARRIORS,LOSS,1925,10,17,4,6,5,5,3,7,2,2,0,1,2,26.9,28.2.2018
Josh Jackson,PHOENIX SUNS,AWAY,MEMPHIS GRIZZLIES,WIN,2419,9,16,1,1,10,13,1,6,4,2,2,3,2,25.1,28.2.2018
Clint Capela,HOUSTON ROCKETS,AWAY,LOS ANGELES CLIPPERS,WIN,1994,9,14,0,0,4,4,8,6,0,2,0,0,2,24.4,28.2.2018
Kevin Durant,GOLDEN STATE WARRIORS,AWAY,WASHINGTON WIZARDS,WIN,2249,12,20,3,6,5,6,0,6,4,0,0,3,3,22.8,28.2.2018
Devin Booker,PHOENIX SUNS,AWAY,MEMPHIS GRIZZLIES,WIN,2341,12,29,1,6,9,10,2,4,1,3,0,2,4,20.8,28.2.2018
Anthony Davis,NEW ORLEANS PELICANS,AWAY,SAN ANTONIO SPURS,WIN,2221,9,19,0,0,8,8,5,10,1,2,0,4,2,20.7,28.2.2018
James Harden,HOUSTON ROCKETS,AWAY,LOS ANGELES CLIPPERS,WIN,1993,7,14,3,10,8,9,0,3,7,2,1,4,4,20.5,28.2.2018
Harrison Barnes,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2330,9,16,3,4,5,5,2,3,5,2,0,5,2,20.4,28.2.2018
Andrew Harrison,MEMPHIS GRIZZLIES,HOME,PHOENIX SUNS,LOSS,2255,5,11,3,5,7,8,1,4,7,2,1,2,3,20.2,28.2.2018
Kemba Walker,CHARLOTTE HORNETS,AWAY,BOSTON CELTICS,LOSS,1486,9,13,4,6,1,2,0,0,5,0,0,0,1,20.2,28.2.2018
Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,WIN,2496,11,25,0,5,8,9,3,8,7,3,1,9,3,19.4,28.2.2018
Dwight Powell,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,LOSS,2230,10,13,0,0,1,6,2,6,3,3,0,2,3,19.0,28.2.2018
Stanley Johnson,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,WIN,1788,6,11,1,4,6,6,1,5,4,1,0,0,2,18.9,28.2.2018
Jakob Poeltl,TORONTO RAPTORS,AWAY,ORLANDO MAGIC,WIN,1705,5,7,0,0,3,3,2,6,5,2,3,1,3,18.7,28.2.2018
Andre Iguodala,GOLDEN STATE WARRIORS,AWAY,WASHINGTON WIZARDS,WIN,1796,4,5,0,1,6,6,1,6,2,1,3,0,3,17.9,28.2.2018
Eric Bledsoe,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,LOSS,1773,5,10,2,4,7,8,1,5,4,1,0,1,2,17.8,28.2.2018
