name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LeBron James,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,2411,17,29,4,8,6,11,1,10,11,2,1,8,0,34.6,6.4.2018
Ben Simmons,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,2168,12,17,0,0,3,5,3,12,13,4,1,3,4,34.0,6.4.2018
Anthony Davis,NEW ORLEANS PELICANS,AWAY,PHOENIX SUNS,WIN,2057,11,23,2,4,9,11,1,10,3,2,3,0,2,29.6,6.4.2018
Jeff Green,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,2485,10,12,5,6,8,8,1,4,3,0,0,2,5,28.6,6.4.2018
Damyean Dotson,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,2147,12,21,4,10,2,3,1,10,1,1,1,0,1,25.4,6.4.2018
Greg Monroe,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1668,8,10,0,0,3,3,3,8,10,2,1,3,4,24.8,6.4.2018
Malik Monk,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1583,8,14,4,6,6,6,0,1,8,0,1,1,1,24.6,6.4.2018
Jrue Holiday,NEW ORLEANS PELICANS,AWAY,PHOENIX SUNS,WIN,1903,8,15,4,6,2,4,3,3,10,2,2,2,2,24.5,6.4.2018
Nikola Mirotic,NEW ORLEANS PELICANS,AWAY,PHOENIX SUNS,WIN,2100,11,25,5,11,4,4,5,11,2,0,1,1,4,24.2,6.4.2018
Jeff Teague,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1999,9,16,2,5,5,5,0,4,8,2,0,1,5,23.2,6.4.2018
Johnathan Motley,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,2408,11,19,1,3,3,3,3,9,2,2,0,2,2,22.5,6.4.2018
Serge Ibaka,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1611,10,13,5,7,0,0,1,7,0,1,0,1,1,22.3,6.4.2018
Bradley Beal,WASHINGTON WIZARDS,HOME,ATLANTA HAWKS,LOSS,2424,12,24,1,5,7,9,2,1,3,1,1,3,1,21.3,6.4.2018
Jaylen Brown,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1778,11,19,7,10,3,5,0,4,2,0,0,4,1,20.5,6.4.2018
Andre Drummond,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2540,9,13,0,1,1,6,2,14,5,1,2,2,3,19.8,6.4.2018
MarShon Brooks,MEMPHIS GRIZZLIES,HOME,SACRAMENTO KINGS,LOSS,2203,11,20,1,3,0,0,4,4,3,1,2,3,0,18.9,6.4.2018
Sean Kilpatrick,CHICAGO BULLS,AWAY,BOSTON CELTICS,LOSS,1501,8,13,5,7,3,4,1,2,0,1,0,1,1,18.6,6.4.2018
Ersan Ilyasova,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,1745,6,12,1,4,4,4,4,7,5,1,1,1,4,18.5,6.4.2018
Reggie Jackson,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2105,11,18,1,3,1,2,0,0,7,0,0,1,2,18.5,6.4.2018
Marquese Chriss,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,LOSS,1587,7,13,1,4,8,10,3,5,2,1,0,2,4,18.3,6.4.2018
Jerian Grant,CHICAGO BULLS,AWAY,BOSTON CELTICS,LOSS,1701,7,12,1,3,0,2,0,1,8,5,0,0,3,18.3,6.4.2018
Kyle O'Quinn,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1311,5,9,1,1,3,4,6,8,2,1,3,1,3,18.2,6.4.2018
Willie Cauley-Stein,SACRAMENTO KINGS,AWAY,MEMPHIS GRIZZLIES,WIN,1961,9,14,0,0,0,0,0,8,3,2,2,1,2,17.9,6.4.2018
Dwight Howard,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1696,5,10,0,0,6,8,3,14,2,0,4,2,2,17.9,6.4.2018
J.J. Redick,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,1894,9,19,4,11,6,7,0,2,1,0,0,1,2,17.4,6.4.2018
Marvin Williams,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1301,7,9,2,3,2,2,1,1,2,1,0,0,2,17.1,6.4.2018
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1994,5,13,1,4,3,3,3,8,4,2,3,0,4,16.7,6.4.2018
Tyler Dorsey,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,WIN,1938,7,14,4,8,4,4,0,3,1,0,1,0,2,16.5,6.4.2018
Taurean Waller-Prince,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,WIN,2060,8,18,1,7,6,6,1,3,5,2,0,2,6,16.3,6.4.2018
Taj Gibson,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1999,8,13,0,0,2,3,4,6,0,0,3,1,3,16.2,6.4.2018
Ivan Rabb,MEMPHIS GRIZZLIES,HOME,SACRAMENTO KINGS,LOSS,1875,4,8,0,0,4,5,3,8,4,1,3,1,2,16.2,6.4.2018
Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1355,7,10,0,1,4,8,0,2,1,4,0,1,1,16.1,6.4.2018
Luke Kornet,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1306,6,11,4,6,1,1,1,7,4,0,1,1,3,15.8,6.4.2018
Kevin Love,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,1971,5,10,3,6,4,5,0,9,4,0,1,1,3,15.6,6.4.2018
Shaquille Harrison,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,LOSS,1783,5,10,1,1,2,2,1,3,5,2,0,0,0,15.1,6.4.2018
D.J. Augustin,ORLANDO MAGIC,HOME,CHARLOTTE HORNETS,LOSS,1098,8,13,2,4,1,1,0,1,2,0,0,0,0,14.8,6.4.2018
Marco Belinelli,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,1795,7,15,6,12,3,3,0,2,2,0,1,2,3,14.8,6.4.2018
Jeremy Lamb,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1192,6,9,4,5,0,0,1,2,2,0,0,0,0,14.8,6.4.2018
Dewayne Dedmon,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,WIN,1914,5,8,0,1,2,3,2,12,3,1,1,1,3,14.6,6.4.2018
Frank Kaminsky,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1579,8,15,3,6,2,2,1,3,1,0,0,1,1,14.6,6.4.2018
Tim Hardaway,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1766,5,10,4,7,1,2,0,4,5,2,0,1,2,14.5,6.4.2018
Brook Lopez,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1461,7,10,2,3,2,2,1,5,0,0,0,1,2,14.2,6.4.2018
Lauri Markkanen,CHICAGO BULLS,AWAY,BOSTON CELTICS,LOSS,1406,7,11,3,5,3,4,1,4,2,0,0,3,2,14.2,6.4.2018
Josh Hart,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1929,6,12,3,6,5,7,1,10,0,0,0,3,1,13.5,6.4.2018
Dorian Finney-Smith,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,2221,6,12,3,6,0,0,3,7,4,1,0,2,4,13.4,6.4.2018
Willy Hernangomez,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1184,5,6,1,1,0,0,1,11,1,1,0,0,4,12.9,6.4.2018
Julius Randle,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1955,5,11,0,0,10,10,1,9,2,0,0,5,3,12.9,6.4.2018
Ivica Zubac,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1312,5,10,0,0,4,4,6,3,0,0,0,0,3,12.9,6.4.2018
Jabari Bird,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1446,7,10,1,2,0,3,0,3,3,1,1,2,0,12.3,6.4.2018
Anthony Tolliver,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2089,6,9,4,6,0,0,1,2,2,1,0,2,4,12.2,6.4.2018
Tyler Ulis,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,LOSS,1817,7,13,2,3,0,0,0,5,4,2,0,3,2,12.2,6.4.2018
Stanley Johnson,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2348,4,10,1,3,2,3,1,5,4,2,1,0,2,12.1,6.4.2018
Trey Burke,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1793,6,12,1,4,4,7,0,3,4,1,0,2,2,11.7,6.4.2018
Robert Covington,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,2169,4,8,2,6,1,1,1,3,0,3,3,0,5,11.7,6.4.2018
Buddy Hield,SACRAMENTO KINGS,AWAY,MEMPHIS GRIZZLIES,WIN,2046,6,11,2,4,0,0,2,3,6,3,0,5,4,11.6,6.4.2018
Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,2177,7,22,1,4,0,0,5,3,5,1,1,0,1,11.6,6.4.2018
Dwight Powell,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,1666,4,10,2,8,3,3,0,7,2,1,1,1,1,11.4,6.4.2018
Khem Birch,ORLANDO MAGIC,HOME,CHARLOTTE HORNETS,LOSS,1625,5,8,0,0,2,2,2,2,2,0,1,0,3,11.3,6.4.2018
Harrison Barnes,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,1865,6,13,2,6,3,4,2,2,0,0,0,0,2,11.1,6.4.2018
Dillon Brooks,MEMPHIS GRIZZLIES,HOME,SACRAMENTO KINGS,LOSS,2086,4,12,3,7,5,8,1,2,6,1,0,3,1,11.1,6.4.2018
John Collins,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,WIN,1830,5,9,0,0,0,3,3,7,5,0,1,1,2,11.1,6.4.2018
Josh Jackson,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,LOSS,1799,7,24,0,4,8,10,6,5,1,2,1,4,3,11.1,6.4.2018
Kemba Walker,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1379,3,9,1,4,6,6,0,1,4,1,0,1,0,11.0,6.4.2018
Goran Dragic,MIAMI HEAT,AWAY,NEW YORK KNICKS,LOSS,1413,6,10,1,1,2,2,0,3,2,1,0,2,2,10.9,6.4.2018
Dragan Bender,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,LOSS,1982,5,10,4,8,0,0,1,7,1,0,1,2,1,10.8,6.4.2018
Trevor Booker,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,1235,3,6,0,1,5,6,2,4,0,1,0,0,1,10.8,6.4.2018
Jordan Crawford,NEW ORLEANS PELICANS,AWAY,PHOENIX SUNS,WIN,541,4,7,4,7,1,1,0,0,2,1,0,1,1,10.7,6.4.2018
JaKarr Sampson,SACRAMENTO KINGS,AWAY,MEMPHIS GRIZZLIES,WIN,1488,5,8,0,0,1,2,2,4,0,0,2,0,1,10.6,6.4.2018
Courtney Lee,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1768,4,8,2,4,0,0,1,2,4,1,0,0,2,10.3,6.4.2018
Deyonta Davis,MEMPHIS GRIZZLIES,HOME,SACRAMENTO KINGS,LOSS,1629,4,6,0,0,0,0,3,6,0,1,1,0,2,10.2,6.4.2018
Cameron Payne,CHICAGO BULLS,AWAY,BOSTON CELTICS,LOSS,1343,4,9,3,4,0,0,3,1,4,0,0,1,1,10.1,6.4.2018
Nicolas Batum,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1219,4,7,1,2,0,0,1,5,6,0,0,2,1,9.7,6.4.2018
James Johnson,MIAMI HEAT,AWAY,NEW YORK KNICKS,LOSS,1402,4,8,1,2,3,3,0,1,4,0,2,2,2,9.7,6.4.2018
Cristiano Felicio,CHICAGO BULLS,AWAY,BOSTON CELTICS,LOSS,1736,1,3,0,0,4,6,2,7,2,4,0,2,2,9.6,6.4.2018
Marcus Morris,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1533,6,12,0,3,0,2,0,1,3,2,0,0,0,9.6,6.4.2018
Markelle Fultz,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,712,5,8,0,0,0,0,0,2,4,2,0,2,1,9.4,6.4.2018
Langston Galloway,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,1556,5,14,4,7,1,2,0,4,1,1,0,0,1,9.3,6.4.2018
Glenn Robinson,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,1190,4,7,3,5,1,2,1,0,1,0,0,0,1,9.3,6.4.2018
Tyler Johnson,MIAMI HEAT,AWAY,NEW YORK KNICKS,LOSS,1617,4,7,1,2,0,0,1,4,2,2,0,1,2,9.2,6.4.2018
Tim Frazier,WASHINGTON WIZARDS,HOME,ATLANTA HAWKS,LOSS,1122,3,5,1,1,0,0,0,5,3,3,0,1,3,9.1,6.4.2018
DeMar DeRozan,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1689,5,17,0,2,2,3,1,4,8,2,1,3,0,8.9,6.4.2018
Marreese Speights,ORLANDO MAGIC,HOME,CHARLOTTE HORNETS,LOSS,1472,6,13,2,5,0,2,1,2,3,1,0,1,3,8.7,6.4.2018
Wayne Ellington,MIAMI HEAT,AWAY,NEW YORK KNICKS,LOSS,1726,3,9,2,7,2,2,1,3,0,2,0,0,0,8.5,6.4.2018
Jakob Poeltl,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1099,5,5,0,0,0,0,1,4,0,1,0,2,3,8.2,6.4.2018
Frank Ntilikina,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1942,3,7,2,4,0,0,0,2,9,1,0,3,3,8.0,6.4.2018
