name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,ATLANTA HAWKS,WIN,2481,19,32,6,8,12,15,4,11,4,0,1,2,4,46.0,28.3.2018
LeBron James,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,2213,14,26,4,8,9,11,2,8,8,1,0,4,1,33.6,28.3.2018
CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,MEMPHIS GRIZZLIES,LOSS,2218,16,25,3,7,7,9,0,3,5,1,0,2,2,32.7,28.3.2018
Dario Saric,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,2160,9,19,2,5,6,6,4,10,5,2,0,2,1,25.2,28.3.2018
Tobias Harris,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,WIN,1813,10,16,5,6,2,2,1,1,3,0,0,1,0,21.9,28.3.2018
D'Angelo Russell,BROOKLYN NETS,AWAY,ORLANDO MAGIC,WIN,1798,5,9,2,5,4,4,1,4,12,1,1,2,0,21.7,28.3.2018
J.R. Smith,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,1852,8,9,1,2,2,2,1,4,3,3,0,1,1,21.5,28.3.2018
Nikola Vucevic,ORLANDO MAGIC,HOME,BROOKLYN NETS,LOSS,1865,11,21,1,3,1,1,4,11,5,0,0,3,2,19.5,28.3.2018
Brook Lopez,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,WIN,2323,8,16,2,5,4,4,0,7,4,1,1,0,4,19.0,28.3.2018
Mike Muscala,ATLANTA HAWKS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1519,8,10,4,6,4,4,1,1,0,1,0,2,4,18.6,28.3.2018
MarShon Brooks,MEMPHIS GRIZZLIES,HOME,PORTLAND TRAIL BLAZERS,WIN,1282,7,12,5,5,2,2,1,0,2,1,1,1,1,17.8,28.3.2018
Dwight Howard,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,1727,7,12,0,0,5,5,3,7,1,0,1,0,3,17.8,28.3.2018
Austin Rivers,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,WIN,1972,7,12,1,3,3,4,0,2,8,3,0,3,1,17.8,28.3.2018
Mario Hezonja,ORLANDO MAGIC,HOME,BROOKLYN NETS,LOSS,2144,8,17,2,6,5,5,0,7,3,1,0,1,2,17.7,28.3.2018
Jusuf Nurkic,PORTLAND TRAIL BLAZERS,AWAY,MEMPHIS GRIZZLIES,LOSS,1661,5,6,0,0,2,4,4,4,2,3,3,1,2,17.7,28.3.2018
Julius Randle,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,WIN,1997,7,10,0,0,6,9,3,7,2,1,0,3,2,17.4,28.3.2018
Jaylen Brown,BOSTON CELTICS,AWAY,UTAH JAZZ,WIN,1809,6,10,3,3,6,8,3,2,3,2,0,4,3,17.2,28.3.2018
J.J. Redick,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,1883,8,17,3,10,2,2,0,6,5,1,0,1,1,17.2,28.3.2018
