name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Stephen Curry,GOLDEN STATE WARRIORS,HOME,LOS ANGELES CLIPPERS,WIN,2228,14,19,8,11,8,8,1,5,10,2,0,4,4,41.9,22.2.2018
Joel Embiid,PHILADELPHIA 76ERS,AWAY,CHICAGO BULLS,WIN,2072,11,17,3,3,5,8,2,11,5,3,4,1,2,33.5,22.2.2018
Ben Simmons,PHILADELPHIA 76ERS,AWAY,CHICAGO BULLS,WIN,2052,13,18,0,0,6,11,3,4,11,1,1,2,1,32.9,22.2.2018
LeBron James,CLEVELAND CAVALIERS,HOME,WASHINGTON WIZARDS,LOSS,2196,13,18,1,4,5,9,1,8,8,2,0,4,2,28.9,22.2.2018
Bobby Portis,CHICAGO BULLS,HOME,PHILADELPHIA 76ERS,LOSS,2015,15,26,6,9,2,3,4,4,2,0,0,1,4,28.2,22.2.2018
Kemba Walker,CHARLOTTE HORNETS,HOME,BROOKLYN NETS,WIN,2101,12,22,4,8,3,3,0,0,7,2,0,1,1,25.9,22.2.2018
Paul George,OKLAHOMA CITY THUNDER,AWAY,SACRAMENTO KINGS,WIN,2222,7,17,3,8,9,9,0,7,8,1,0,0,1,25.2,22.2.2018
Evan Fournier,ORLANDO MAGIC,HOME,NEW YORK KNICKS,LOSS,2099,9,14,3,6,4,4,0,5,5,1,0,0,3,23.6,22.2.2018
Dante Cunningham,BROOKLYN NETS,AWAY,CHARLOTTE HORNETS,LOSS,1604,8,12,4,7,2,4,3,9,4,0,1,0,2,23.5,22.2.2018
Zach Randolph,SACRAMENTO KINGS,HOME,OKLAHOMA CITY THUNDER,LOSS,2400,12,23,4,7,1,1,4,8,2,0,0,1,2,22.5,22.2.2018
DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,GOLDEN STATE WARRIORS,LOSS,1894,5,7,0,0,6,6,5,9,3,3,3,4,1,22.1,22.2.2018
Tomas Satoransky,WASHINGTON WIZARDS,AWAY,CLEVELAND CAVALIERS,WIN,1887,6,7,1,1,4,4,1,3,8,2,0,0,4,22.1,22.2.2018
Trey Burke,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,WIN,1782,12,22,2,5,0,0,2,2,6,1,1,1,2,21.5,22.2.2018
Steven Adams,OKLAHOMA CITY THUNDER,AWAY,SACRAMENTO KINGS,WIN,2355,9,12,0,0,0,2,6,5,1,2,4,1,3,21.4,22.2.2018
Kevin Durant,GOLDEN STATE WARRIORS,HOME,LOS ANGELES CLIPPERS,WIN,2287,7,15,2,4,8,10,0,3,8,0,2,2,2,20.6,22.2.2018
Tobias Harris,LOS ANGELES CLIPPERS,AWAY,GOLDEN STATE WARRIORS,LOSS,2176,7,11,2,3,6,6,0,6,5,1,0,3,2,19.6,22.2.2018
