name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2217,10,19,1,7,1,2,3,13,3,2,5,0,3,24.7,18.1.2018
Eric Gordon,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2114,11,19,7,13,1,1,1,2,3,1,1,2,1,23.8,18.1.2018
Joel Embiid,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,2095,10,19,0,1,6,7,3,13,6,1,2,4,4,23.3,18.1.2018
Chris Paul,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2126,6,12,4,8,3,4,0,6,9,3,0,2,1,21.3,18.1.2018
Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,WIN,2394,8,21,2,8,8,8,1,4,8,0,1,3,0,19.7,18.1.2018
Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2536,8,15,0,1,7,8,1,3,2,2,1,1,1,19.6,18.1.2018
Jusuf Nurkic,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,WIN,1891,8,14,0,0,3,3,4,13,0,2,2,3,0,19.5,18.1.2018
Clint Capela,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1562,7,9,0,0,6,6,1,4,0,1,1,0,3,18.9,18.1.2018
Darren Collison,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2142,9,14,5,6,0,0,0,0,3,0,0,0,3,17.7,18.1.2018
Elfrid Payton,ORLANDO MAGIC,AWAY,CLEVELAND CAVALIERS,LOSS,1828,9,17,1,1,0,0,2,2,8,2,1,3,1,17.6,18.1.2018
Isaiah Thomas,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,1798,6,15,3,10,6,7,2,1,4,2,0,2,0,17.0,18.1.2018
Jonathon Simmons,ORLANDO MAGIC,AWAY,CLEVELAND CAVALIERS,LOSS,2119,5,10,0,2,6,8,0,3,4,2,1,2,2,13.8,18.1.2018
Victor Oladipo,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2144,9,25,1,9,4,5,1,6,3,1,2,2,1,13.3,18.1.2018
Luc Mbah a Moute,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1936,5,9,4,6,0,0,1,4,2,1,0,0,2,13.2,18.1.2018
Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2019,5,12,3,5,3,4,2,3,3,1,1,2,2,12.5,18.1.2018
Thaddeus Young,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2224,5,12,0,2,0,0,4,10,3,2,0,1,2,11.7,18.1.2018
T.J. McConnell,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,1533,5,8,2,2,3,4,0,2,2,3,0,4,1,11.6,18.1.2018
Aaron Gordon,ORLANDO MAGIC,AWAY,CLEVELAND CAVALIERS,LOSS,2148,7,20,2,10,1,2,1,9,2,4,0,2,2,11.4,18.1.2018
Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,WIN,1936,4,11,2,7,2,2,1,8,2,1,1,1,1,10.7,18.1.2018
Evan Fournier,ORLANDO MAGIC,AWAY,CLEVELAND CAVALIERS,LOSS,1951,6,15,1,3,4,5,1,4,3,1,0,1,5,10.5,18.1.2018
Jeff Green,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,1606,4,8,0,1,2,2,1,8,1,2,1,1,3,10.3,18.1.2018
Nene Hilario,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1318,6,11,0,0,0,1,4,4,1,1,0,1,2,10.2,18.1.2018
Kevin Love,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,1861,3,10,1,6,5,6,0,11,2,1,1,1,3,10.0,18.1.2018
Shabazz Napier,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,WIN,1734,4,12,2,4,3,3,0,4,2,2,2,2,1,9.8,18.1.2018
Dario Saric,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,2030,6,14,2,5,2,2,0,6,2,3,0,4,3,9.6,18.1.2018
Ed Davis,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,WIN,942,4,5,0,0,0,0,5,3,0,0,0,0,3,9.3,18.1.2018
Jae Crowder,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,1353,4,5,2,2,0,0,2,3,0,1,0,1,3,9.2,18.1.2018
Shelvin Mack,ORLANDO MAGIC,AWAY,CLEVELAND CAVALIERS,LOSS,712,5,5,0,0,0,0,2,1,0,0,1,1,2,9.1,18.1.2018
Tyus Jones,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,932,5,8,3,5,0,0,0,1,0,1,0,1,2,8.9,18.1.2018
Marcus Morris,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,1635,4,9,2,5,4,4,1,5,1,0,0,3,1,8.8,18.1.2018
Al Horford,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,2095,5,11,1,4,3,4,0,3,3,1,2,3,4,8.7,18.1.2018
Shane Larkin,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,1390,3,6,0,1,2,2,1,2,1,2,0,1,0,8.0,18.1.2018
Taj Gibson,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2225,4,7,0,0,1,2,1,3,4,0,0,1,2,7.9,18.1.2018
James Harden,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1551,3,15,1,5,3,3,1,1,7,2,2,2,1,7.6,18.1.2018
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,WIN,2162,6,18,4,10,0,0,0,3,2,1,0,0,4,7.5,18.1.2018
Jaylen Brown,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,2035,4,12,2,7,2,3,0,3,4,1,0,1,4,6.9,18.1.2018
Domantas Sabonis,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2009,4,9,0,0,1,1,2,8,3,1,1,3,5,6.9,18.1.2018
Ryan Anderson,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1744,2,5,0,3,2,2,1,6,1,1,1,1,1,6.8,18.1.2018
Khem Birch,ORLANDO MAGIC,AWAY,CLEVELAND CAVALIERS,LOSS,997,2,3,0,0,0,0,2,2,2,0,1,0,0,6.8,18.1.2018
Derrick Rose,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,793,3,6,0,1,3,4,1,2,1,0,1,2,0,6.3,18.1.2018
Tristan Thompson,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,1019,3,5,0,0,0,0,5,1,0,1,0,1,3,6.3,18.1.2018
LeBron James,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,2087,7,16,0,4,2,8,1,4,6,1,0,6,1,5.9,18.1.2018
Al Jefferson,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,825,3,6,0,0,1,1,0,4,2,0,1,1,1,5.9,18.1.2018
Ben Simmons,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,2049,4,9,0,0,0,0,2,5,4,1,0,3,3,5.8,18.1.2018
Nemanja Bjelica,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,436,1,3,1,1,2,2,1,1,4,1,0,2,1,5.7,18.1.2018
Mario Hezonja,ORLANDO MAGIC,AWAY,CLEVELAND CAVALIERS,LOSS,1468,5,11,0,4,2,2,0,2,0,2,0,2,3,5.7,18.1.2018
