name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Will Barton,DENVER NUGGETS,HOME,CHICAGO BULLS,WIN,2118,13,19,6,9,5,6,0,2,3,3,0,3,3,30.0,30.11.2017
LeBron James,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2254,8,11,3,6,5,7,1,5,12,2,2,3,3,28.5,30.11.2017
Kyrie Irving,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,1951,12,21,5,8,7,8,1,3,3,0,0,2,1,27.0,30.11.2017
Alec Burks,UTAH JAZZ,AWAY,LOS ANGELES CLIPPERS,WIN,1767,11,17,4,6,2,2,0,7,5,2,1,2,3,25.6,30.11.2017
Khris Middleton,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2116,10,17,4,6,2,2,0,7,4,1,0,2,2,21.2,30.11.2017
Ersan Ilyasova,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1826,8,11,4,6,2,2,1,2,0,4,1,1,5,20.5,30.11.2017
Al Horford,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,2040,9,12,2,3,1,2,0,8,5,0,2,2,2,20.3,30.11.2017
Dennis Schroder,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1978,11,19,1,4,4,4,1,1,5,0,0,2,1,20.2,30.11.2017
Austin Rivers,LOS ANGELES CLIPPERS,HOME,UTAH JAZZ,LOSS,2131,9,16,3,7,4,4,0,0,6,1,0,2,3,19.4,30.11.2017
Eric Bledsoe,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1684,10,17,1,4,4,4,0,1,4,2,1,2,4,19.3,30.11.2017
Kevin Love,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2005,7,16,4,9,7,8,6,10,2,0,0,5,2,19.0,30.11.2017
Donovan Mitchell,UTAH JAZZ,AWAY,LOS ANGELES CLIPPERS,WIN,2184,9,16,5,10,1,1,0,0,6,1,0,2,2,18.8,30.11.2017
Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2194,7,20,0,1,6,8,1,8,5,3,3,0,3,18.5,30.11.2017
Jusuf Nurkic,PORTLAND TRAIL BLAZERS,HOME,MILWAUKEE BUCKS,LOSS,1900,9,17,0,0,7,8,4,7,1,3,1,6,3,18.4,30.11.2017
Dwyane Wade,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,1354,6,11,3,5,4,6,0,2,3,4,2,2,2,18.2,30.11.2017
Kris Dunn,CHICAGO BULLS,AWAY,DENVER NUGGETS,LOSS,1592,9,11,1,1,0,3,0,5,5,1,0,1,4,17.1,30.11.2017
Gary Harris,DENVER NUGGETS,HOME,CHICAGO BULLS,WIN,2406,6,15,3,8,6,8,0,3,3,3,2,3,1,16.1,30.11.2017
Lou Williams,LOS ANGELES CLIPPERS,HOME,UTAH JAZZ,LOSS,2216,6,14,3,7,5,6,0,2,5,1,1,2,0,16.0,30.11.2017
John Collins,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1552,6,7,0,0,1,1,4,3,0,2,1,0,3,15.7,30.11.2017
Derrick Favors,UTAH JAZZ,AWAY,LOS ANGELES CLIPPERS,WIN,1670,5,8,0,0,2,3,7,5,4,1,0,2,2,15.4,30.11.2017
Marco Belinelli,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1691,4,9,2,5,8,9,1,3,5,0,1,3,1,15.3,30.11.2017
