name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,TORONTO RAPTORS,WIN,2242,15,22,1,1,6,8,5,8,14,2,0,5,3,38.3,18.3.2018
James Harden,HOUSTON ROCKETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2205,9,18,2,9,14,14,0,4,12,2,1,4,2,32.5,18.3.2018
Anthony Davis,NEW ORLEANS PELICANS,HOME,BOSTON CELTICS,WIN,1953,14,24,0,3,6,8,1,10,3,1,1,1,0,28.5,18.3.2018
Jeff Teague,MINNESOTA TIMBERWOLVES,HOME,HOUSTON ROCKETS,LOSS,2207,5,11,3,5,10,10,1,5,11,2,0,3,4,24.6,18.3.2018
Steven Adams,OKLAHOMA CITY THUNDER,AWAY,TORONTO RAPTORS,WIN,2007,10,13,0,0,5,9,5,3,4,1,0,2,3,23.3,18.3.2018
Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1206,9,14,0,0,6,10,3,4,3,1,2,1,2,22.2,18.3.2018
Maurice Harkless,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,1680,8,11,3,4,2,2,2,3,2,2,0,0,1,21.8,18.3.2018
Kyle Lowry,TORONTO RAPTORS,HOME,OKLAHOMA CITY THUNDER,LOSS,1628,7,10,5,7,3,3,1,3,10,0,1,4,6,20.7,18.3.2018
Chris Paul,HOUSTON ROCKETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2076,4,8,1,3,9,10,1,7,9,1,0,3,2,19.9,18.3.2018
Lou Williams,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1871,11,24,3,6,5,5,0,1,4,1,0,1,2,19.9,18.3.2018
Delon Wright,TORONTO RAPTORS,HOME,OKLAHOMA CITY THUNDER,LOSS,1873,6,8,1,2,2,2,1,1,8,2,0,1,1,19.0,18.3.2018
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,HOUSTON ROCKETS,LOSS,2124,9,15,0,0,2,3,5,13,1,1,1,3,3,18.3,18.3.2018
Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,1964,6,12,4,7,0,0,2,6,6,3,0,1,3,18.2,18.3.2018
Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,1872,6,13,2,6,9,9,0,0,2,1,0,1,0,17.7,18.3.2018
CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,1949,9,17,2,4,1,2,0,5,3,1,1,0,0,17.6,18.3.2018
Clint Capela,HOUSTON ROCKETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1882,8,11,0,0,0,2,4,8,2,0,3,0,5,17.4,18.3.2018
Jamal Crawford,MINNESOTA TIMBERWOLVES,HOME,HOUSTON ROCKETS,LOSS,1670,8,12,3,4,1,1,1,0,3,1,0,1,1,17.2,18.3.2018
Jayson Tatum,BOSTON CELTICS,AWAY,NEW ORLEANS PELICANS,LOSS,1630,9,14,2,3,3,5,0,5,1,2,0,2,3,17.0,18.3.2018
