name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Tim Hardaway,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,2489,11,19,5,10,7,8,2,2,8,2,0,1,4,31.7,29.10.2017
Kemba Walker,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,2131,15,25,2,7,2,2,1,5,10,2,1,3,4,29.8,29.10.2017
Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2299,14,21,1,3,4,6,1,10,6,0,0,1,4,28.4,29.10.2017
Kevin Durant,GOLDEN STATE WARRIORS,HOME,DETROIT PISTONS,LOSS,2171,10,14,3,7,5,6,1,5,4,0,2,3,0,25.2,29.10.2017
Jonathon Simmons,ORLANDO MAGIC,AWAY,CHARLOTTE HORNETS,LOSS,1940,9,15,3,4,6,9,0,4,3,4,0,1,1,24.8,29.10.2017
Khris Middleton,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2273,9,19,3,5,6,7,0,7,9,2,0,2,2,24.5,29.10.2017
Domantas Sabonis,INDIANA PACERS,HOME,SAN ANTONIO SPURS,WIN,1963,9,9,1,1,3,4,2,10,2,1,1,1,3,24.2,29.10.2017
Spencer Dinwiddie,BROOKLYN NETS,HOME,DENVER NUGGETS,LOSS,1770,5,10,3,6,9,10,0,4,4,3,0,0,0,23.6,29.10.2017
Jamal Murray,DENVER NUGGETS,AWAY,BROOKLYN NETS,WIN,1884,8,14,2,3,8,8,1,0,5,1,1,1,4,22.7,29.10.2017
Stephen Curry,GOLDEN STATE WARRIORS,HOME,DETROIT PISTONS,LOSS,2126,11,17,3,7,2,3,1,5,8,1,0,5,3,21.7,29.10.2017
Pau Gasol,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,LOSS,1814,7,10,1,2,2,3,0,7,5,0,5,0,2,20.7,29.10.2017
Nikola Jokic,DENVER NUGGETS,AWAY,BROOKLYN NETS,WIN,1769,9,16,1,3,2,2,1,13,4,1,1,1,3,20.3,29.10.2017
Kristaps Porzingis,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,2148,13,27,2,5,4,5,1,11,0,1,2,3,4,19.7,29.10.2017
Reggie Jackson,DETROIT PISTONS,AWAY,GOLDEN STATE WARRIORS,WIN,1780,8,12,2,3,4,4,2,1,5,0,0,2,1,19.6,29.10.2017
Avery Bradley,DETROIT PISTONS,AWAY,GOLDEN STATE WARRIORS,WIN,2142,8,13,5,7,2,2,1,0,2,3,0,3,1,18.8,29.10.2017
Evan Fournier,ORLANDO MAGIC,AWAY,CHARLOTTE HORNETS,LOSS,2272,8,15,2,4,5,5,1,2,5,1,0,2,3,18.3,29.10.2017
Dennis Schroder,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2126,8,16,2,3,3,4,0,2,8,3,0,3,2,18.0,29.10.2017
Klay Thompson,GOLDEN STATE WARRIORS,HOME,DETROIT PISTONS,LOSS,1998,12,19,4,7,1,2,0,2,0,2,0,4,2,17.9,29.10.2017
Wilson Chandler,DENVER NUGGETS,AWAY,BROOKLYN NETS,WIN,2015,7,11,2,3,2,2,1,4,1,2,1,1,1,17.0,29.10.2017
LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,LOSS,2184,10,21,1,2,5,7,3,5,0,0,1,1,3,16.6,29.10.2017
Jeremy Lamb,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1847,9,15,2,2,0,2,0,6,7,2,0,3,4,16.4,29.10.2017
John Wall,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1583,7,12,5,6,0,0,1,1,9,1,1,6,0,16.4,29.10.2017
Kevin Love,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,2073,5,15,3,8,9,10,4,7,1,1,0,2,4,16.1,29.10.2017
Marvin Williams,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1832,6,8,1,3,0,0,1,10,3,0,1,0,1,15.9,29.10.2017
Dwight Howard,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1868,9,13,0,0,4,9,4,5,3,0,1,5,4,15.0,29.10.2017
Otto Porter,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1659,5,9,3,5,3,4,0,5,1,2,1,1,1,14.8,29.10.2017
Rondae Hollis-Jefferson,BROOKLYN NETS,HOME,DENVER NUGGETS,LOSS,1785,8,12,0,0,2,3,3,3,1,0,1,2,1,14.4,29.10.2017
Enes Kanter,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,1960,6,12,0,0,6,8,5,7,0,1,1,3,3,14.3,29.10.2017
Courtney Lee,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,2304,6,11,3,6,0,0,0,10,3,2,0,1,4,14.2,29.10.2017
Ish Smith,DETROIT PISTONS,AWAY,GOLDEN STATE WARRIORS,WIN,1100,6,7,0,0,4,4,0,0,2,0,0,0,2,14.1,29.10.2017
Bogdan Bogdanovic,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,1403,7,9,1,1,0,0,0,3,1,4,0,2,3,13.9,29.10.2017
LeBron James,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,2368,7,15,1,4,1,1,1,9,7,2,0,4,2,13.8,29.10.2017
Paul Millsap,DENVER NUGGETS,AWAY,BROOKLYN NETS,WIN,2202,5,14,0,1,3,4,0,11,5,0,3,0,0,13.7,29.10.2017
Aaron Gordon,ORLANDO MAGIC,AWAY,CHARLOTTE HORNETS,LOSS,2169,7,16,2,6,1,2,2,7,4,2,2,3,4,13.3,29.10.2017
Stanley Johnson,DETROIT PISTONS,AWAY,GOLDEN STATE WARRIORS,WIN,2458,6,13,3,5,0,0,0,2,3,3,0,1,1,12.6,29.10.2017
Bradley Beal,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1747,6,11,1,3,2,2,1,2,4,0,0,1,1,12.4,29.10.2017
John Collins,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1470,5,7,0,0,4,7,1,6,0,0,1,0,2,12.3,29.10.2017
Victor Oladipo,INDIANA PACERS,HOME,SAN ANTONIO SPURS,WIN,1761,7,14,2,3,7,8,0,4,5,0,0,7,3,12.1,29.10.2017
Gary Harris,DENVER NUGGETS,AWAY,BROOKLYN NETS,WIN,2034,6,13,2,4,0,0,0,1,3,3,0,0,2,11.9,29.10.2017
Malcolm Brogdon,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1830,5,11,2,5,4,4,0,1,4,2,0,2,4,11.8,29.10.2017
Shelvin Mack,ORLANDO MAGIC,AWAY,CHARLOTTE HORNETS,LOSS,1006,3,5,1,1,3,3,1,0,4,1,0,0,1,11.8,29.10.2017
Joe Harris,BROOKLYN NETS,HOME,DENVER NUGGETS,LOSS,1369,6,11,4,8,0,0,1,0,1,0,0,0,2,11.3,29.10.2017
Kent Bazemore,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1927,2,9,1,4,10,10,0,2,6,2,0,4,3,11.1,29.10.2017
John Henson,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1667,5,8,0,0,2,4,0,9,3,2,3,3,6,11.1,29.10.2017
Kyle Anderson,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,LOSS,1411,4,7,0,1,0,0,5,3,3,1,1,2,0,10.9,29.10.2017
Bojan Bogdanovic,INDIANA PACERS,HOME,SAN ANTONIO SPURS,WIN,2000,5,10,3,5,2,4,1,7,2,1,0,3,2,10.6,29.10.2017
Michael Kidd-Gilchrist,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1356,4,4,0,0,2,4,0,5,0,0,2,0,1,10.5,29.10.2017
Marco Belinelli,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1513,3,5,3,5,0,0,1,2,4,2,0,2,1,10.4,29.10.2017
Mike Scott,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,907,6,9,1,1,0,0,3,1,0,0,0,1,1,10.1,29.10.2017
Andre Drummond,DETROIT PISTONS,AWAY,GOLDEN STATE WARRIORS,WIN,2433,4,17,0,0,0,0,8,10,5,5,0,4,2,10.0,29.10.2017
Kyle Korver,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,1420,4,7,3,5,2,2,0,4,1,0,1,1,4,9.7,29.10.2017
Terrence Ross,ORLANDO MAGIC,AWAY,CHARLOTTE HORNETS,LOSS,2025,6,15,1,5,4,5,1,4,2,1,1,3,2,9.7,29.10.2017
Anthony Tolliver,DETROIT PISTONS,AWAY,GOLDEN STATE WARRIORS,WIN,1042,1,3,0,2,5,5,3,2,1,1,0,0,0,9.7,29.10.2017
Rashad Vaughn,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1235,4,6,4,6,0,0,0,3,2,0,0,1,3,9.5,29.10.2017
Emmanuel Mudiay,DENVER NUGGETS,AWAY,BROOKLYN NETS,WIN,1142,6,12,2,3,1,2,0,3,5,0,0,2,4,9.4,29.10.2017
Nikola Vucevic,ORLANDO MAGIC,AWAY,CHARLOTTE HORNETS,LOSS,1963,6,17,2,8,1,2,2,8,3,1,0,1,4,9.4,29.10.2017
Rudy Gay,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,LOSS,1430,3,8,1,2,3,4,1,5,2,2,0,2,1,8.4,29.10.2017
Thaddeus Young,INDIANA PACERS,HOME,SAN ANTONIO SPURS,WIN,2198,5,12,2,5,0,0,1,4,2,1,0,0,4,8.3,29.10.2017
Danny Green,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,LOSS,1736,4,10,2,4,0,0,1,3,1,4,1,3,1,8.2,29.10.2017
J.R. Smith,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,1721,3,9,2,7,3,4,0,3,1,1,1,0,2,8.0,29.10.2017
Mason Plumlee,DENVER NUGGETS,AWAY,BROOKLYN NETS,WIN,1359,4,6,0,0,2,2,0,7,0,0,0,0,5,7.5,29.10.2017
Marcin Gortat,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1082,3,7,0,0,0,0,2,7,2,1,0,0,2,7.4,29.10.2017
Sean Kilpatrick,BROOKLYN NETS,HOME,DENVER NUGGETS,LOSS,652,1,4,0,1,4,4,0,8,2,0,0,0,0,7.4,29.10.2017
Kelly Oubre,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1650,3,7,2,4,1,2,0,7,1,0,0,0,1,7.3,29.10.2017
Darren Collison,INDIANA PACERS,HOME,SAN ANTONIO SPURS,WIN,2068,4,10,0,2,0,0,0,3,6,2,0,2,2,6.9,29.10.2017
Skal Labissiere,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,1347,4,10,0,0,2,2,2,2,0,1,1,1,1,6.9,29.10.2017
Timofey Mozgov,BROOKLYN NETS,HOME,DENVER NUGGETS,LOSS,1245,3,6,1,3,0,0,4,7,1,0,1,3,1,6.9,29.10.2017
Thon Maker,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1212,1,1,1,1,0,0,2,3,2,2,0,0,4,6.8,29.10.2017
Mike Muscala,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1732,3,5,2,2,2,2,0,2,1,0,1,1,5,6.7,29.10.2017
Kosta Koufos,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,1011,2,4,0,0,3,4,4,6,0,0,0,1,4,6.6,29.10.2017
Derrick Rose,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,1860,6,14,0,2,3,3,1,2,3,0,0,4,1,6.6,29.10.2017
Andre Iguodala,GOLDEN STATE WARRIORS,HOME,DETROIT PISTONS,LOSS,1517,2,4,0,1,0,0,0,0,6,0,1,0,1,6.5,29.10.2017
Malachi Richardson,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,1187,3,7,1,5,3,4,0,1,1,1,0,1,1,6.5,29.10.2017
Tobias Harris,DETROIT PISTONS,AWAY,GOLDEN STATE WARRIORS,WIN,1838,6,18,2,6,2,2,2,2,2,0,0,2,2,6.4,29.10.2017
Taurean Waller-Prince,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2275,7,20,3,9,0,1,0,5,3,2,0,3,4,6.4,29.10.2017
Isaiah Taylor,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,977,2,3,1,1,2,2,0,0,2,0,0,0,2,6.3,29.10.2017
Dwyane Wade,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,1437,3,7,0,1,0,0,0,3,5,1,2,2,2,6.3,29.10.2017
Willie Cauley-Stein,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,1465,2,6,0,0,2,2,2,7,2,0,0,1,1,6.1,29.10.2017
JaVale McGee,GOLDEN STATE WARRIORS,HOME,DETROIT PISTONS,LOSS,574,3,6,0,0,0,0,3,1,0,0,3,1,1,6.1,29.10.2017
Reggie Bullock,DETROIT PISTONS,AWAY,GOLDEN STATE WARRIORS,WIN,868,2,4,0,2,0,0,0,0,2,3,0,1,0,5.4,29.10.2017
Caris LeVert,BROOKLYN NETS,HOME,DENVER NUGGETS,LOSS,1468,3,12,2,5,0,0,1,5,3,0,1,0,1,5.4,29.10.2017
Lance Thomas,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,970,2,4,1,1,0,0,2,1,1,0,0,0,0,5.4,29.10.2017
Tim Frazier,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1297,1,2,1,2,0,0,1,2,6,1,0,2,3,5.3,29.10.2017
Frank Mason,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,1298,5,10,1,3,0,0,0,0,1,1,0,2,1,5.3,29.10.2017
Dewayne Dedmon,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1045,4,5,0,0,0,0,0,5,0,0,0,2,1,5.2,29.10.2017
Treveon Graham,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1291,2,8,0,0,0,0,4,3,3,1,0,0,2,5.2,29.10.2017
Frank Ntilikina,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,973,2,5,1,3,0,0,1,2,3,2,0,1,4,5.1,29.10.2017
Mirza Teletovic,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,747,2,2,1,1,0,0,1,1,1,1,0,2,0,5.1,29.10.2017
Jodie Meeks,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1230,3,11,2,7,3,4,1,3,0,1,0,2,0,4.7,29.10.2017
Justin Jackson,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,755,2,4,1,1,1,2,0,0,1,0,1,0,1,4.6,29.10.2017
Jon Leuer,DETROIT PISTONS,AWAY,GOLDEN STATE WARRIORS,WIN,447,2,4,0,0,0,0,1,3,0,1,0,0,0,4.6,29.10.2017
