name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Stephen Curry,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1791,11,21,8,16,15,16,2,4,3,3,0,2,2,39.2,6.1.2018
LeBron James,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,2237,12,23,4,7,5,7,3,7,9,6,1,3,1,34.7,6.1.2018
Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,2451,12,17,1,1,9,10,2,10,7,2,1,3,5,33.5,6.1.2018
Victor Oladipo,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1416,9,11,2,3,3,4,2,4,9,5,0,1,0,31.4,6.1.2018
Tobias Harris,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,1976,8,15,3,6,8,11,0,8,1,1,0,0,0,22.6,6.1.2018
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,2094,7,11,3,3,4,4,3,13,3,1,1,2,4,22.3,6.1.2018
Jimmy Butler,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,1938,7,15,2,2,5,6,5,2,8,1,0,2,0,21.6,6.1.2018
Eric Bledsoe,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,2003,6,11,2,2,7,8,0,4,4,3,1,2,3,19.8,6.1.2018
DeMarcus Cousins,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2326,6,11,2,5,9,10,2,13,5,0,3,7,4,19.6,6.1.2018
Willie Cauley-Stein,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1524,8,12,0,0,1,3,1,3,2,7,0,0,4,19.4,6.1.2018
Kevin Love,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1684,8,17,6,12,5,5,1,4,1,0,0,0,5,18.9,6.1.2018
Chris Paul,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,2106,5,10,3,8,3,3,1,6,13,2,0,5,2,18.8,6.1.2018
Andrew Wiggins,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,2075,9,22,1,4,1,1,2,6,2,2,3,0,1,16.5,6.1.2018
Elfrid Payton,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,1615,8,13,1,2,3,4,3,4,5,0,0,3,4,15.9,6.1.2018
Ish Smith,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,1555,7,12,0,1,3,4,0,3,4,2,0,0,2,15.9,6.1.2018
Taj Gibson,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,2039,5,9,0,1,5,6,1,5,3,3,0,1,2,15.8,6.1.2018
Domantas Sabonis,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1619,9,12,1,2,3,6,2,3,0,0,1,2,3,15.8,6.1.2018
Aaron Gordon,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,1898,13,26,1,8,3,6,3,5,1,2,0,4,6,15.7,6.1.2018
Dwyane Wade,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1502,7,9,0,0,2,5,3,6,3,1,0,2,2,15.5,6.1.2018
Gary Harris,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2174,6,11,3,5,2,2,1,3,3,1,0,1,0,15.4,6.1.2018
Marcin Gortat,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,1994,7,10,0,0,3,6,0,7,1,0,3,0,3,15.3,6.1.2018
Anthony Davis,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2169,5,12,0,1,6,6,1,8,2,1,2,1,1,15.1,6.1.2018
DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1470,5,8,0,0,5,7,5,6,1,0,1,1,3,15.1,6.1.2018
Markieff Morris,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,1949,6,9,0,0,2,3,4,6,2,1,0,0,4,15.1,6.1.2018
Lou Williams,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1455,7,14,2,4,7,7,0,2,3,1,1,5,1,15.0,6.1.2018
Bobby Portis,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1330,4,7,1,2,6,7,0,4,2,0,3,1,1,14.6,6.1.2018
T.J. Leaf,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1175,6,6,3,3,0,0,2,4,0,0,0,1,1,14.4,6.1.2018
Kosta Koufos,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1409,5,8,0,0,2,2,4,3,1,2,0,0,2,14.0,6.1.2018
Jayson Tatum,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1940,6,15,2,2,0,0,2,4,0,3,6,1,2,13.9,6.1.2018
Kyrie Irving,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,2277,8,22,2,6,3,4,1,5,4,0,1,0,1,13.7,6.1.2018
Wesley Iwundu,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,1294,6,7,0,0,0,0,0,5,3,2,0,1,1,13.7,6.1.2018
Trey Lyles,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1868,8,11,2,3,1,4,2,7,0,0,1,3,2,13.7,6.1.2018
John Henson,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,2024,5,8,0,0,1,2,4,7,2,2,2,2,3,13.5,6.1.2018
Kelly Oubre,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,1875,3,6,2,5,6,6,0,2,2,2,0,0,4,13.4,6.1.2018
De'Aaron Fox,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2108,6,11,0,0,6,8,1,2,7,1,0,4,5,13.1,6.1.2018
Reggie Bullock,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,1980,5,6,3,4,1,2,1,1,2,0,0,0,2,13.0,6.1.2018
Eric Moreland,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,2150,3,5,0,0,2,2,2,6,4,2,1,1,1,13.0,6.1.2018
Gorgui Dieng,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,1267,6,9,2,2,0,0,1,2,2,1,1,0,4,12.9,6.1.2018
Will Barton,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1813,6,13,3,5,2,3,0,3,6,1,0,4,1,11.6,6.1.2018
Spencer Dinwiddie,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,2194,7,15,1,5,5,5,1,2,3,1,0,4,3,11.5,6.1.2018
Eric Gordon,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,2053,6,13,3,7,0,0,0,3,7,0,0,2,2,11.3,6.1.2018
John Wall,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,2516,5,19,1,2,5,6,0,3,16,1,1,6,2,11.3,6.1.2018
Skal Labissiere,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,937,6,12,0,1,0,0,2,2,0,1,3,0,0,11.1,6.1.2018
Vince Carter,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1887,5,12,2,7,0,0,0,8,2,2,1,0,3,10.9,6.1.2018
Darren Collison,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1625,4,8,3,5,2,2,0,3,2,0,0,0,1,10.9,6.1.2018
Khris Middleton,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,2525,5,14,2,6,8,8,0,5,1,1,0,3,4,10.8,6.1.2018
Daniel Theis,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1119,4,6,0,0,0,0,3,7,0,1,2,0,3,10.8,6.1.2018
D.J. Augustin,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,1500,3,7,2,5,1,2,1,0,7,1,0,0,2,10.7,6.1.2018
Tarik Black,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1214,6,6,0,0,1,2,3,3,0,0,1,2,5,10.5,6.1.2018
Tyler Zeller,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,947,3,5,0,0,1,2,3,2,2,0,3,0,0,10.5,6.1.2018
Draymond Green,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1721,4,11,1,2,0,3,5,7,7,1,0,2,2,10.4,6.1.2018
Denzel Valentine,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1646,5,10,3,4,0,0,0,5,1,2,1,2,2,10.1,6.1.2018
JaVale McGee,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,800,4,5,0,0,3,5,2,2,0,0,2,1,2,9.9,6.1.2018
Bogdan Bogdanovic,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1957,3,9,1,1,4,4,1,1,5,1,0,1,2,9.6,6.1.2018
Dwight Buycks,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,1325,5,9,4,5,2,2,0,2,2,0,1,4,2,9.6,6.1.2018
Clint Capela,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1666,7,15,0,0,0,0,6,5,0,0,2,3,2,9.6,6.1.2018
Lauri Markkanen,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1475,4,9,3,6,2,2,3,2,2,0,0,2,2,9.6,6.1.2018
J.R. Smith,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1740,2,4,2,2,4,4,1,1,2,1,0,1,2,9.6,6.1.2018
Isaiah Thomas,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1284,7,13,2,4,3,5,1,1,4,0,0,5,3,9.5,6.1.2018
Bismack Biyombo,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,1658,2,6,0,0,4,4,4,7,2,0,1,1,3,9.4,6.1.2018
Tyrone Wallace,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1888,4,12,1,1,4,4,0,3,2,3,0,1,3,9.3,6.1.2018
Joe Young,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1255,4,6,1,3,2,2,0,2,1,2,0,2,1,9.3,6.1.2018
Joe Harris,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1931,4,9,0,3,2,2,3,9,2,0,1,2,3,9.0,6.1.2018
Mario Hezonja,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,2329,7,14,2,7,0,1,2,8,2,0,1,4,4,8.9,6.1.2018
Buddy Hield,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2074,5,14,4,9,0,0,0,5,2,0,0,0,1,8.7,6.1.2018
Cory Joseph,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1546,3,8,1,2,0,0,1,9,4,1,1,1,2,8.7,6.1.2018
Mason Plumlee,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1034,3,5,0,0,3,5,2,6,0,0,3,1,4,8.6,6.1.2018
David West,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,454,4,5,0,0,2,2,0,1,0,1,0,0,2,8.6,6.1.2018
Bradley Beal,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,2500,7,19,1,7,5,7,0,5,1,1,2,4,2,8.5,6.1.2018
Damien Wilkins,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1334,3,8,3,6,2,2,0,2,1,0,1,0,1,8.2,6.1.2018
Gerald Green,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1735,5,14,4,12,1,1,0,3,0,0,0,0,0,8.1,6.1.2018
Willie Reed,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1346,4,6,0,0,1,2,1,5,0,0,1,0,2,8.1,6.1.2018
Shane Larkin,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,894,3,4,1,1,2,2,1,1,0,0,0,0,1,8.0,6.1.2018
Robin Lopez,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1221,4,5,0,0,2,2,2,0,0,0,1,2,1,7.8,6.1.2018
Cheick Diallo,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,225,2,3,0,0,5,5,0,0,0,0,0,0,0,7.7,6.1.2018
Jawun Evans,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1677,5,16,0,0,2,3,2,2,7,1,0,1,4,7.7,6.1.2018
Trevor Ariza,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,2095,5,15,2,9,3,3,0,4,1,0,0,0,2,7.6,6.1.2018
Jahlil Okafor,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,759,5,12,0,0,2,2,1,4,0,0,2,1,1,7.5,6.1.2018
Evan Fournier,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,2278,5,14,4,8,4,5,0,1,5,0,0,5,3,7.4,6.1.2018
Briante Weber,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,665,1,3,1,1,2,2,0,1,3,2,1,0,3,7.2,6.1.2018
DeMarre Carroll,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1850,3,12,2,5,2,2,2,5,1,0,1,0,1,6.7,6.1.2018
Nick Young,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1198,4,11,2,8,1,1,1,2,1,2,0,1,3,6.7,6.1.2018
Kevon Looney,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,880,1,1,0,0,2,2,0,1,2,0,4,1,2,6.4,6.1.2018
Tony Snell,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,1932,4,9,2,7,0,0,0,1,1,1,1,0,4,6.4,6.1.2018
Marcus Smart,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1755,4,14,0,5,3,5,1,2,3,3,1,2,2,6.3,6.1.2018
Andre Iguodala,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1364,0,2,0,0,2,2,0,4,7,1,1,2,1,6.0,6.1.2018
Jamal Murray,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2203,7,16,3,8,1,1,1,4,0,0,2,5,5,5.9,6.1.2018
Jrue Holiday,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1961,6,13,0,6,1,2,0,4,3,2,0,3,6,5.8,6.1.2018
Boban Marjanovic,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,717,4,8,0,0,2,4,2,3,1,0,2,3,2,5.8,6.1.2018
Marcus Morris,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1574,4,8,0,1,0,0,0,4,1,0,1,0,2,5.8,6.1.2018
Malachi Richardson,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1167,3,7,2,4,0,0,0,2,1,1,0,0,2,5.8,6.1.2018
Marreese Speights,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,779,3,6,2,4,0,0,1,1,2,0,0,1,2,5.6,6.1.2018
Tristan Thompson,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1196,4,6,0,0,1,3,2,5,1,0,0,2,4,5.6,6.1.2018
Myles Turner,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1222,5,10,1,3,2,2,0,5,1,0,0,3,4,5.6,6.1.2018
Nikola Jokic,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2058,3,10,0,4,2,2,1,6,10,0,0,5,3,5.5,6.1.2018
Dante Cunningham,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1478,1,1,0,0,2,2,1,0,0,1,0,0,0,5.4,6.1.2018
Jodie Meeks,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,872,2,3,2,3,0,0,0,1,1,0,0,0,1,5.3,6.1.2018
Nikola Mirotic,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1375,2,4,2,3,2,2,0,2,0,0,0,1,1,5.2,6.1.2018
Kris Dunn,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1695,4,10,0,2,0,0,1,3,8,0,0,4,2,5.0,6.1.2018
Shaun Livingston,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,575,2,3,0,0,0,0,0,1,1,1,1,0,1,5.0,6.1.2018
Thaddeus Young,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1445,3,8,0,0,0,0,1,2,2,0,1,0,0,5.0,6.1.2018
Malcolm Brogdon,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,1904,5,14,0,4,0,0,2,7,0,2,0,2,2,4.9,6.1.2018
Tyus Jones,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,1966,4,9,0,3,2,2,0,3,2,1,0,3,2,4.8,6.1.2018
Ian Mahinmi,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,839,3,4,0,0,0,1,0,5,1,1,0,2,1,4.8,6.1.2018
E'Twaun Moore,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1721,3,9,0,4,2,2,2,2,0,0,1,0,2,4.8,6.1.2018
Jamal Crawford,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,1170,1,5,0,1,2,2,0,2,5,0,0,0,1,4.6,6.1.2018
David Nwaba,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1027,2,3,0,1,1,2,1,0,0,1,0,0,1,4.6,6.1.2018
Cedi Osman,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,795,3,6,0,1,0,0,1,2,1,0,0,0,1,4.6,6.1.2018
Darius Miller,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1547,3,9,3,8,0,0,0,1,2,0,0,0,3,4.4,6.1.2018
Jeff Green,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1313,2,5,0,1,2,2,1,0,1,1,1,1,3,4.2,6.1.2018
Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1914,4,9,0,0,1,1,0,10,3,0,2,5,4,4.2,6.1.2018
Rajon Rondo,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1292,5,11,0,0,0,0,0,2,3,1,0,3,2,4.2,6.1.2018
Jordan Bell,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,986,1,3,0,1,1,2,0,6,5,0,1,2,2,4.1,6.1.2018
Klay Thompson,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1534,4,16,2,8,0,0,3,1,3,1,1,2,2,3.8,6.1.2018
Avery Bradley,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,2359,5,15,2,7,0,0,0,1,3,1,0,2,3,3.7,6.1.2018
Sam Dekker,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1687,4,11,0,1,1,1,1,3,0,1,0,1,2,3.7,6.1.2018
Aron Baynes,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1211,5,14,0,0,0,0,3,3,1,0,1,1,5,3.6,6.1.2018
Quincy Acy,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1182,1,3,1,2,2,2,0,5,0,0,0,1,1,3.4,6.1.2018
C.J. Williams,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1318,3,7,0,3,0,0,0,0,1,1,1,1,1,3.3,6.1.2018
Blake Griffin,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,589,1,2,0,1,3,4,0,2,1,0,1,2,1,3.2,6.1.2018
Arron Afflalo,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,624,2,4,2,2,0,0,0,1,0,0,0,0,3,3.1,6.1.2018
Luke Kennard,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,1420,0,2,0,1,0,0,0,5,3,2,0,1,1,2.8,6.1.2018
Zaza Pachulia,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,820,2,6,0,0,0,0,1,4,0,1,0,0,2,2.7,6.1.2018
Malik Beasley,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1024,1,2,1,2,0,0,0,3,1,0,0,1,0,2.6,6.1.2018
Ian Clark,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,588,1,4,1,3,1,1,0,0,2,0,0,0,1,2.6,6.1.2018
Anthony Tolliver,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,918,1,3,0,1,2,2,0,1,1,0,0,0,2,2.5,6.1.2018
Omri Casspi,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,931,2,6,0,1,4,4,0,3,1,0,0,3,2,2.4,6.1.2018
Jae Crowder,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1463,1,7,0,4,0,0,1,3,3,2,0,0,2,2.4,6.1.2018
P.J. Tucker,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1477,1,5,1,4,0,0,1,3,3,1,0,1,3,2.4,6.1.2018
Aaron Brooks,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,914,2,6,1,2,0,0,1,0,1,0,0,0,2,2.2,6.1.2018
Rondae Hollis-Jefferson,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1698,3,15,0,2,2,3,2,5,1,0,1,0,1,2.2,6.1.2018
Sindarius Thornwell,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,444,2,5,0,1,0,1,1,0,1,1,0,0,3,2.1,6.1.2018
Marcus Georges-Hunt,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,109,1,2,0,0,0,0,0,0,0,1,0,0,0,2.0,6.1.2018
Tomas Satoransky,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,877,1,3,1,2,0,0,0,0,1,0,0,0,0,2.0,6.1.2018
Lance Stephenson,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1464,2,8,0,3,0,0,2,4,4,1,0,2,4,2.0,6.1.2018
Ryan Anderson,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1389,2,9,1,6,0,0,1,2,2,0,0,0,1,1.8,6.1.2018
Milton Doyle,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,366,1,3,0,2,0,0,0,0,1,0,1,0,0,1.7,6.1.2018
Cole Aldrich,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,105,1,1,0,0,0,0,0,0,0,0,0,0,1,1.3,6.1.2018
Jameer Nelson,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1093,1,5,0,2,0,0,1,1,3,0,0,1,0,1.0,6.1.2018
Mike Scott,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,978,3,5,1,2,0,0,0,1,0,0,0,2,5,1.0,6.1.2018
Shelvin Mack,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,425,0,1,0,1,0,0,0,0,2,0,0,0,0,0.7,6.1.2018
Semi Ojeleye,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,423,0,0,0,0,0,0,0,1,0,0,1,0,1,0.6,6.1.2018
Allen Crabbe,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1909,2,11,2,8,3,4,0,5,1,0,0,3,1,0.5,6.1.2018
Wesley Johnson,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,612,0,1,0,0,0,0,0,2,0,2,0,1,1,0.5,6.1.2018
Paul Zipser,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1261,2,4,0,1,0,0,1,2,0,0,0,2,2,0.5,6.1.2018
