name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
James Harden,HOUSTON ROCKETS,HOME,ORLANDO MAGIC,WIN,2786,19,30,5,14,17,18,2,8,11,4,1,5,2,56.6,30.1.2018
Andre Drummond,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,WIN,2255,9,12,0,0,3,7,5,17,7,3,3,3,3,29.0,30.1.2018
Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,2153,6,14,5,10,11,11,0,4,7,3,1,2,1,28.0,30.1.2018
Enes Kanter,NEW YORK KNICKS,HOME,BROOKLYN NETS,WIN,1828,8,10,0,0,4,4,5,15,5,0,2,4,4,23.5,30.1.2018
Otto Porter,WASHINGTON WIZARDS,HOME,OKLAHOMA CITY THUNDER,WIN,2029,8,13,1,3,8,8,0,6,3,2,1,1,3,23.5,30.1.2018
Kristaps Porzingis,NEW YORK KNICKS,HOME,BROOKLYN NETS,WIN,1812,9,19,6,8,4,4,2,3,2,1,2,1,1,23.0,30.1.2018
Anthony Davis,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,LOSS,2185,6,16,2,3,9,10,0,13,5,1,6,4,1,22.0,30.1.2018
Klay Thompson,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1840,12,17,3,5,0,0,1,5,3,2,0,3,3,22.0,30.1.2018
Anthony Tolliver,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,WIN,2237,6,9,3,6,5,5,0,4,4,2,1,0,3,21.6,30.1.2018
Kosta Koufos,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,WIN,2245,7,12,0,0,3,4,7,10,2,2,0,0,2,21.5,30.1.2018
Ricky Rubio,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,2106,9,16,2,4,3,4,2,3,11,1,0,3,4,21.4,30.1.2018
Paul George,OKLAHOMA CITY THUNDER,AWAY,WASHINGTON WIZARDS,LOSS,2180,8,14,4,8,8,10,2,4,0,0,0,2,1,20.8,30.1.2018
Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,TORONTO RAPTORS,LOSS,2296,9,17,2,3,5,10,1,4,6,0,0,0,2,20.0,30.1.2018
Kyle Anderson,SAN ANTONIO SPURS,HOME,DENVER NUGGETS,WIN,2070,9,12,0,0,0,0,1,3,5,1,2,1,0,19.7,30.1.2018
DeMar DeRozan,TORONTO RAPTORS,HOME,MINNESOTA TIMBERWOLVES,WIN,2201,6,18,1,6,10,11,1,3,8,1,0,1,1,19.2,30.1.2018
Stanley Johnson,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,WIN,2407,10,21,1,4,5,8,2,8,4,2,1,4,2,18.6,30.1.2018
Derrick Favors,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1568,9,11,0,0,0,2,1,9,1,2,1,1,2,18.1,30.1.2018
Bradley Beal,WASHINGTON WIZARDS,HOME,OKLAHOMA CITY THUNDER,WIN,2484,8,19,2,5,3,5,1,5,9,2,1,3,1,17.9,30.1.2018
LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,DENVER NUGGETS,WIN,2315,14,23,0,0,2,2,3,2,2,0,2,6,3,17.8,30.1.2018
Dwyane Wade,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,LOSS,1682,6,8,1,1,5,9,2,6,5,0,1,2,2,17.8,30.1.2018
Jonas Valanciunas,TORONTO RAPTORS,HOME,MINNESOTA TIMBERWOLVES,WIN,1717,8,12,0,1,2,2,3,8,1,1,0,1,1,17.6,30.1.2018
Channing Frye,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,LOSS,1271,6,9,4,7,4,4,0,6,0,0,2,1,3,17.1,30.1.2018
Joe Ingles,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1595,7,11,6,8,0,0,0,1,2,1,0,1,0,16.8,30.1.2018
Donovan Mitchell,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1555,8,17,2,5,2,2,0,3,4,4,0,1,3,16.8,30.1.2018
Shelvin Mack,ORLANDO MAGIC,AWAY,HOUSTON ROCKETS,LOSS,1488,5,5,2,2,3,4,1,5,4,0,0,1,1,16.7,30.1.2018
Ian Clark,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,LOSS,1772,9,10,1,2,1,2,0,6,1,0,0,2,1,16.3,30.1.2018
Zach Randolph,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,WIN,1935,11,23,3,6,1,2,3,9,2,1,0,4,2,16.3,30.1.2018
Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1028,5,9,0,0,5,6,3,4,3,1,1,0,4,15.8,30.1.2018
Pau Gasol,SAN ANTONIO SPURS,HOME,DENVER NUGGETS,WIN,1305,7,13,2,2,2,2,5,3,4,0,0,3,1,15.5,30.1.2018
Kyle Lowry,TORONTO RAPTORS,HOME,MINNESOTA TIMBERWOLVES,WIN,2037,4,10,2,6,5,5,0,3,9,0,0,1,1,15.4,30.1.2018
Jamal Murray,DENVER NUGGETS,AWAY,SAN ANTONIO SPURS,LOSS,2052,5,12,3,6,5,5,0,6,1,1,1,0,1,15.4,30.1.2018
Ish Smith,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,WIN,1981,8,17,0,1,3,5,0,2,7,2,0,0,4,15.4,30.1.2018
Ed Davis,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,1205,5,8,0,0,4,6,5,4,0,1,2,0,4,15.1,30.1.2018
Jrue Holiday,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,LOSS,2068,9,20,1,6,2,2,0,0,6,2,1,2,1,15.1,30.1.2018
Markieff Morris,WASHINGTON WIZARDS,HOME,OKLAHOMA CITY THUNDER,WIN,2237,7,14,1,4,3,3,0,6,4,0,2,1,4,14.4,30.1.2018
Gary Harris,DENVER NUGGETS,AWAY,SAN ANTONIO SPURS,LOSS,2101,5,12,3,5,4,4,0,1,2,2,0,0,1,13.9,30.1.2018
Gorgui Dieng,MINNESOTA TIMBERWOLVES,AWAY,TORONTO RAPTORS,LOSS,1161,6,7,0,0,2,2,0,1,0,1,2,0,1,13.8,30.1.2018
JaVale McGee,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,968,7,8,0,1,0,0,2,2,0,0,2,0,2,13.8,30.1.2018
Reggie Bullock,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,WIN,1773,9,15,4,6,0,1,0,2,2,0,0,1,5,13.7,30.1.2018
Marreese Speights,ORLANDO MAGIC,AWAY,HOUSTON ROCKETS,LOSS,1262,6,11,4,8,1,1,0,5,2,1,1,1,4,13.7,30.1.2018
Kevin Durant,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1778,5,13,0,5,7,8,0,2,3,1,0,0,0,13.2,30.1.2018
Jusuf Nurkic,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,1675,7,17,0,0,0,1,7,13,1,2,0,2,2,13.2,30.1.2018
Steven Adams,OKLAHOMA CITY THUNDER,AWAY,WASHINGTON WIZARDS,LOSS,2331,6,11,0,0,4,7,6,6,2,1,1,4,4,13.0,30.1.2018
Clint Capela,HOUSTON ROCKETS,HOME,ORLANDO MAGIC,WIN,1804,6,14,0,0,0,0,5,8,2,1,3,1,3,12.8,30.1.2018
LeBron James,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,LOSS,2265,9,20,2,7,1,2,0,6,7,0,1,4,2,12.8,30.1.2018
Emmanuel Mudiay,DENVER NUGGETS,AWAY,SAN ANTONIO SPURS,LOSS,828,7,10,0,1,0,0,1,1,4,0,0,0,2,12.8,30.1.2018
Mario Hezonja,ORLANDO MAGIC,AWAY,HOUSTON ROCKETS,LOSS,1493,7,12,3,5,0,0,1,2,2,0,1,1,3,12.6,30.1.2018
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,TORONTO RAPTORS,LOSS,1719,4,7,0,0,3,3,2,8,3,0,0,0,3,12.4,30.1.2018
Rudy Gobert,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1667,4,7,0,0,1,2,3,3,1,3,1,0,1,12.3,30.1.2018
Serge Ibaka,TORONTO RAPTORS,HOME,MINNESOTA TIMBERWOLVES,WIN,2043,6,11,2,5,1,2,0,6,3,0,1,1,3,11.7,30.1.2018
Jameer Nelson,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,LOSS,1156,4,7,2,4,0,0,0,2,8,0,0,1,1,11.5,30.1.2018
Jeff Teague,MINNESOTA TIMBERWOLVES,AWAY,TORONTO RAPTORS,LOSS,1837,6,9,1,1,1,3,2,1,4,1,0,2,4,11.2,30.1.2018
Garrett Temple,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,WIN,1915,5,12,3,5,2,2,0,2,6,1,0,2,3,11.2,30.1.2018
Jakob Poeltl,TORONTO RAPTORS,HOME,MINNESOTA TIMBERWOLVES,WIN,1163,6,7,0,0,0,0,4,0,0,0,2,1,4,11.1,30.1.2018
Zaza Pachulia,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1127,4,7,0,0,1,2,3,4,2,2,2,2,1,11.0,30.1.2018
De'Aaron Fox,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,WIN,1632,6,14,1,3,2,2,3,3,4,1,0,3,2,10.6,30.1.2018
Danilo Gallinari,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1524,6,12,1,4,2,2,0,5,1,0,0,0,2,10.4,30.1.2018
Darrell Arthur,DENVER NUGGETS,AWAY,SAN ANTONIO SPURS,LOSS,1148,4,6,1,2,1,1,0,3,2,1,1,1,1,10.0,30.1.2018
Michael Beasley,NEW YORK KNICKS,HOME,BROOKLYN NETS,WIN,1350,4,11,0,1,4,5,4,9,0,0,0,1,0,10.0,30.1.2018
Nikola Jokic,DENVER NUGGETS,AWAY,SAN ANTONIO SPURS,LOSS,2055,6,11,1,2,0,0,2,5,8,0,0,5,3,10.0,30.1.2018
Isaiah Thomas,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,LOSS,1967,3,10,1,4,12,13,0,3,5,0,0,6,3,10.0,30.1.2018
D.J. Augustin,ORLANDO MAGIC,AWAY,HOUSTON ROCKETS,LOSS,1693,4,10,3,5,2,3,0,3,4,0,0,1,0,9.9,30.1.2018
Bismack Biyombo,ORLANDO MAGIC,AWAY,HOUSTON ROCKETS,LOSS,1263,4,7,0,0,0,0,3,3,1,2,1,0,3,9.9,30.1.2018
Spencer Dinwiddie,BROOKLYN NETS,AWAY,NEW YORK KNICKS,LOSS,1513,4,9,1,5,2,3,0,3,7,0,0,1,2,9.9,30.1.2018
