name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Robert Covington,PHILADELPHIA 76ERS,AWAY,LOS ANGELES CLIPPERS,WIN,2129,9,12,5,8,8,8,1,5,4,4,0,2,3,32.0,13.11.2017
Lou Williams,LOS ANGELES CLIPPERS,HOME,PHILADELPHIA 76ERS,LOSS,2253,9,19,5,10,8,10,1,6,6,5,0,2,2,29.4,13.11.2017
Tim Hardaway,NEW YORK KNICKS,HOME,CLEVELAND CAVALIERS,LOSS,2643,10,20,4,11,4,4,1,9,5,2,1,3,0,24.6,13.11.2017
Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,2318,6,12,0,2,9,10,2,2,10,2,1,2,0,24.3,13.11.2017
Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,WIN,2629,10,22,0,1,7,9,3,6,7,2,2,2,2,24.2,13.11.2017
LeBron James,CLEVELAND CAVALIERS,AWAY,NEW YORK KNICKS,WIN,2176,7,14,2,4,7,10,3,6,12,0,3,5,1,23.8,13.11.2017
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,2478,10,15,4,6,0,0,1,12,1,1,1,0,2,23.4,13.11.2017
Tyreke Evans,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,LOSS,1980,11,16,3,4,2,2,0,6,3,0,0,1,2,22.3,13.11.2017
John Wall,WASHINGTON WIZARDS,HOME,SACRAMENTO KINGS,WIN,1646,8,10,4,4,1,1,0,2,9,1,0,2,2,22.3,13.11.2017
Kent Bazemore,ATLANTA HAWKS,AWAY,NEW ORLEANS PELICANS,LOSS,1771,7,15,3,7,5,6,0,4,7,3,0,1,0,22.0,13.11.2017
Joel Embiid,PHILADELPHIA 76ERS,AWAY,LOS ANGELES CLIPPERS,WIN,2148,11,20,1,5,9,16,2,14,2,0,1,4,4,21.7,13.11.2017
Enes Kanter,NEW YORK KNICKS,HOME,CLEVELAND CAVALIERS,LOSS,1835,9,15,0,0,2,2,7,9,4,0,0,1,3,21.3,13.11.2017
Devin Booker,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,2262,14,27,4,9,4,6,1,2,3,0,0,3,4,20.7,13.11.2017
Donovan Mitchell,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,2083,10,19,3,9,1,2,1,3,4,4,1,2,2,20.6,13.11.2017
DeMarcus Cousins,NEW ORLEANS PELICANS,HOME,ATLANTA HAWKS,WIN,2111,6,12,3,6,7,10,1,15,7,3,0,7,1,20.5,13.11.2017
Jordan Clarkson,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,WIN,1567,11,19,3,7,0,0,0,3,3,1,0,0,2,19.3,13.11.2017
Draymond Green,GOLDEN STATE WARRIORS,HOME,ORLANDO MAGIC,WIN,1916,8,11,3,5,1,2,2,2,5,2,0,3,1,19.2,13.11.2017
John Henson,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,WIN,1521,8,10,0,0,1,1,4,4,3,0,2,0,4,19.1,13.11.2017
Nikola Vucevic,ORLANDO MAGIC,AWAY,GOLDEN STATE WARRIORS,LOSS,1605,7,13,2,5,4,4,0,5,4,1,0,0,1,18.6,13.11.2017
Darius Miller,NEW ORLEANS PELICANS,HOME,ATLANTA HAWKS,WIN,1305,8,11,5,8,0,0,1,0,1,1,0,0,2,18.1,13.11.2017
Kyle Korver,CLEVELAND CAVALIERS,AWAY,NEW YORK KNICKS,WIN,1715,5,12,5,12,6,6,0,5,1,1,0,0,0,17.8,13.11.2017
Ben Simmons,PHILADELPHIA 76ERS,AWAY,LOS ANGELES CLIPPERS,WIN,2253,9,14,0,1,4,6,4,8,4,1,1,5,5,17.7,13.11.2017
E'Twaun Moore,NEW ORLEANS PELICANS,HOME,ATLANTA HAWKS,WIN,2035,11,18,2,5,0,0,1,1,4,1,0,2,3,17.4,13.11.2017
Anthony Davis,NEW ORLEANS PELICANS,HOME,ATLANTA HAWKS,WIN,2266,5,7,0,1,3,5,2,8,7,2,4,5,2,17.0,13.11.2017
Kevin Durant,GOLDEN STATE WARRIORS,HOME,ORLANDO MAGIC,WIN,1820,9,18,0,4,3,3,0,7,8,0,0,2,2,16.9,13.11.2017
Marcin Gortat,WASHINGTON WIZARDS,HOME,SACRAMENTO KINGS,WIN,1858,7,11,0,0,4,4,2,5,1,0,1,0,2,16.6,13.11.2017
Tyler Cavanaugh,ATLANTA HAWKS,AWAY,NEW ORLEANS PELICANS,LOSS,1086,6,7,4,4,0,0,1,5,2,0,0,0,2,16.3,13.11.2017
Dillon Brooks,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,LOSS,1668,6,9,2,4,5,5,2,2,0,1,0,0,5,16.1,13.11.2017
Wilson Chandler,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2005,5,9,1,4,3,3,3,4,6,1,0,1,3,16.0,13.11.2017
T.J. Warren,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,LOSS,2113,9,20,0,0,5,6,2,6,3,0,1,1,3,16.0,13.11.2017
George Hill,SACRAMENTO KINGS,AWAY,WASHINGTON WIZARDS,LOSS,1500,5,9,3,3,3,3,1,3,2,1,0,0,0,15.7,13.11.2017
Blake Griffin,LOS ANGELES CLIPPERS,HOME,PHILADELPHIA 76ERS,LOSS,2164,10,25,3,8,6,8,3,3,5,0,1,5,4,15.3,13.11.2017
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,1879,7,11,3,5,0,0,1,1,1,2,0,1,0,14.8,13.11.2017
Otto Porter,WASHINGTON WIZARDS,HOME,SACRAMENTO KINGS,WIN,1620,7,12,1,5,0,0,2,5,2,1,0,0,1,14.3,13.11.2017
