name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LeBron James,CLEVELAND CAVALIERS,HOME,INDIANA PACERS,WIN,2509,14,24,1,4,15,15,3,7,8,1,1,5,3,38.1,25.4.2018
Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,UTAH JAZZ,WIN,2640,17,39,5,9,6,6,3,12,7,0,0,5,3,28.9,25.4.2018
Clint Capela,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2004,12,14,0,0,2,4,4,11,1,0,1,0,1,27.3,25.4.2018
Paul George,OKLAHOMA CITY THUNDER,HOME,UTAH JAZZ,WIN,2679,12,26,2,6,8,10,1,7,2,2,1,2,5,22.7,25.4.2018
James Harden,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2256,8,21,4,11,4,4,1,4,12,2,2,3,2,22.4,25.4.2018
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2130,9,14,1,2,4,4,1,13,4,0,1,2,4,21.3,25.4.2018
Jae Crowder,UTAH JAZZ,AWAY,OKLAHOMA CITY THUNDER,LOSS,2197,9,19,6,14,3,4,0,8,3,1,0,1,2,20.6,25.4.2018
DeMar DeRozan,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,2349,12,24,3,4,5,6,0,2,5,0,0,4,2,18.9,25.4.2018
Kyle Lowry,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,2257,7,13,3,6,0,2,0,2,10,3,0,1,2,18.7,25.4.2018
Domantas Sabonis,INDIANA PACERS,AWAY,CLEVELAND CAVALIERS,LOSS,1988,8,12,0,0,6,8,1,4,2,1,0,1,2,18.5,25.4.2018
John Wall,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,2637,10,21,0,4,6,7,0,9,9,1,3,7,4,18.4,25.4.2018
Donovan Mitchell,UTAH JAZZ,AWAY,OKLAHOMA CITY THUNDER,LOSS,2398,9,22,1,7,4,4,0,5,3,3,1,1,2,16.7,25.4.2018
