name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
DeMarcus Cousins,NEW ORLEANS PELICANS,HOME,CLEVELAND CAVALIERS,WIN,1949,11,20,2,6,5,5,1,11,10,3,0,1,2,31.6,28.10.2017
Jrue Holiday,NEW ORLEANS PELICANS,HOME,CLEVELAND CAVALIERS,WIN,2212,12,17,4,6,1,1,0,4,7,1,0,1,1,27.6,28.10.2017
Anthony Davis,NEW ORLEANS PELICANS,HOME,CLEVELAND CAVALIERS,WIN,2183,11,22,2,4,6,6,4,10,2,1,3,0,5,27.3,28.10.2017
Ben Simmons,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,2018,10,15,0,0,3,4,2,5,8,3,1,1,3,26.1,28.10.2017
Devin Booker,PHOENIX SUNS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2060,11,19,4,7,8,9,0,6,6,0,0,4,3,25.5,28.10.2017
Kevin Love,CLEVELAND CAVALIERS,AWAY,NEW ORLEANS PELICANS,LOSS,1647,7,12,5,6,7,7,1,10,1,1,0,2,1,23.4,28.10.2017
Chandler Parsons,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,WIN,1118,9,11,6,8,0,0,0,1,1,1,0,0,0,21.9,28.10.2017
Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,PHOENIX SUNS,WIN,2140,7,21,3,8,8,9,3,4,9,1,0,2,2,20.5,28.10.2017
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,PHOENIX SUNS,WIN,2066,9,20,1,5,4,5,2,3,6,2,1,1,5,18.4,28.10.2017
Austin Rivers,LOS ANGELES CLIPPERS,HOME,DETROIT PISTONS,LOSS,2008,6,12,6,8,2,2,2,2,1,4,0,2,1,18.3,28.10.2017
Andre Drummond,DETROIT PISTONS,AWAY,LOS ANGELES CLIPPERS,WIN,2036,7,10,0,0,1,2,4,13,1,2,3,3,2,18.1,28.10.2017
E'Twaun Moore,NEW ORLEANS PELICANS,HOME,CLEVELAND CAVALIERS,WIN,1992,10,13,4,6,0,0,0,2,2,0,0,2,2,18.1,28.10.2017
Jayson Tatum,BOSTON CELTICS,AWAY,MIAMI HEAT,WIN,1888,6,9,2,2,6,7,2,3,0,0,0,0,1,17.6,28.10.2017
Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,CHICAGO BULLS,WIN,1705,5,13,0,2,2,3,2,11,13,2,0,2,2,17.5,28.10.2017
Harrison Barnes,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,2259,9,17,7,12,0,0,0,4,0,1,0,2,0,16.9,28.10.2017
Kyrie Irving,BOSTON CELTICS,AWAY,MIAMI HEAT,WIN,2013,10,23,2,8,2,2,0,4,3,3,1,2,0,16.9,28.10.2017
Ryan Anderson,HOUSTON ROCKETS,AWAY,MEMPHIS GRIZZLIES,LOSS,2236,7,12,7,11,1,2,0,7,0,0,2,2,3,16.3,28.10.2017
Goran Dragic,MIAMI HEAT,HOME,BOSTON CELTICS,LOSS,2184,9,15,1,4,3,3,0,3,4,0,1,2,3,16.3,28.10.2017
Wesley Matthews,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,2005,5,9,3,5,6,7,0,6,2,3,0,3,3,16.3,28.10.2017
Lauri Markkanen,CHICAGO BULLS,HOME,OKLAHOMA CITY THUNDER,LOSS,1674,3,7,3,6,6,6,3,5,1,0,1,0,1,15.9,28.10.2017
T.J. McConnell,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,1882,7,10,1,2,0,0,0,4,8,1,0,3,0,15.6,28.10.2017
Yogi Ferrell,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,1934,6,8,2,4,3,5,0,2,2,2,0,1,2,15.2,28.10.2017
Paul George,OKLAHOMA CITY THUNDER,AWAY,CHICAGO BULLS,WIN,1723,8,15,4,5,0,0,1,4,0,4,0,3,2,14.8,28.10.2017
Ricky Rubio,UTAH JAZZ,HOME,LOS ANGELES LAKERS,WIN,1955,6,13,4,7,5,6,3,4,4,1,0,5,3,14.8,28.10.2017
Carmelo Anthony,OKLAHOMA CITY THUNDER,AWAY,CHICAGO BULLS,WIN,1661,7,16,5,9,2,2,0,5,2,0,0,0,2,14.7,28.10.2017
Marcus Smart,BOSTON CELTICS,AWAY,MIAMI HEAT,WIN,1612,6,12,2,6,2,2,2,2,4,2,0,2,1,14.4,28.10.2017
Mario Chalmers,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,WIN,1514,6,10,2,4,1,1,0,2,4,2,0,1,2,14.0,28.10.2017
Steven Adams,OKLAHOMA CITY THUNDER,AWAY,CHICAGO BULLS,WIN,1691,6,10,0,0,0,0,5,3,2,1,1,1,0,13.9,28.10.2017
James Harden,HOUSTON ROCKETS,AWAY,MEMPHIS GRIZZLIES,LOSS,2017,6,19,2,9,6,7,1,3,8,2,0,3,3,13.7,28.10.2017
LeBron James,CLEVELAND CAVALIERS,AWAY,NEW ORLEANS PELICANS,LOSS,1846,6,11,1,3,5,6,0,3,8,0,0,4,3,13.6,28.10.2017
Donovan Mitchell,UTAH JAZZ,HOME,LOS ANGELES LAKERS,WIN,1646,9,16,3,6,1,1,2,1,2,3,0,5,5,13.5,28.10.2017
Joe Ingles,UTAH JAZZ,HOME,LOS ANGELES LAKERS,WIN,1918,5,12,3,7,0,0,1,4,4,3,0,0,3,13.1,28.10.2017
Raymond Felton,OKLAHOMA CITY THUNDER,AWAY,CHICAGO BULLS,WIN,1224,3,8,2,4,4,6,1,7,3,2,1,1,1,13.0,28.10.2017
Kelly Olynyk,MIAMI HEAT,HOME,BOSTON CELTICS,LOSS,1421,3,7,1,3,7,8,2,7,1,1,3,4,1,12.8,28.10.2017
Tyreke Evans,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,WIN,1463,5,12,2,5,2,2,1,6,4,1,0,1,1,12.5,28.10.2017
Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,PHOENIX SUNS,WIN,1754,3,5,1,2,3,3,0,5,2,2,2,0,4,12.4,28.10.2017
Clint Capela,HOUSTON ROCKETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1298,5,8,0,1,2,2,3,9,1,1,1,2,3,12.4,28.10.2017
