name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Paul George,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,2505,13,22,4,7,12,15,0,9,7,3,0,3,4,36.6,10.11.2017
Lou Williams,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2346,13,22,6,12,3,3,1,6,3,0,0,3,2,25.6,10.11.2017
Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,2141,12,24,0,1,4,8,2,10,5,1,4,1,2,24.3,10.11.2017
LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,2187,8,14,0,1,4,4,3,9,4,1,2,1,2,21.6,10.11.2017
Victor Oladipo,INDIANA PACERS,AWAY,CHICAGO BULLS,WIN,1835,11,20,1,3,2,3,1,5,6,2,0,2,1,21.0,10.11.2017
Aaron Gordon,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,1843,7,9,2,2,6,11,0,7,3,1,1,1,3,20.2,10.11.2017
Alex Len,PHOENIX SUNS,HOME,ORLANDO MAGIC,LOSS,2372,5,10,0,0,11,12,7,6,1,0,2,3,3,20.2,10.11.2017
Kent Bazemore,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1932,8,16,3,6,3,3,0,5,5,3,1,2,3,19.5,10.11.2017
Reggie Jackson,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1760,8,18,3,7,3,3,1,2,6,2,0,1,2,18.3,10.11.2017
Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,2035,8,16,1,3,5,6,1,2,8,3,0,4,3,18.3,10.11.2017
Bojan Bogdanovic,INDIANA PACERS,AWAY,CHICAGO BULLS,WIN,2066,8,12,6,9,0,0,1,6,1,0,0,2,2,17.2,10.11.2017
Andre Drummond,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,2248,6,15,0,0,4,6,10,10,7,0,2,6,2,16.6,10.11.2017
Terrence Ross,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,1443,5,6,4,5,3,5,1,3,2,2,0,2,1,16.6,10.11.2017
Bobby Portis,CHICAGO BULLS,HOME,INDIANA PACERS,LOSS,1515,7,17,1,3,5,6,5,6,1,1,0,1,0,16.5,10.11.2017
Manu Ginobili,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,1469,7,10,1,3,3,3,1,0,3,2,1,2,3,16.1,10.11.2017
Dennis Schroder,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,2177,8,16,0,2,1,2,1,3,11,2,0,3,2,16.1,10.11.2017
DeMarre Carroll,BROOKLYN NETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1819,5,11,3,7,3,3,3,5,1,1,1,0,1,15.9,10.11.2017
John Henson,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,1931,5,8,0,0,0,0,2,5,6,2,2,0,3,15.7,10.11.2017
Ish Smith,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1120,7,10,1,2,2,2,0,3,5,1,0,1,4,15.6,10.11.2017
Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,BROOKLYN NETS,LOSS,2152,7,16,1,5,4,5,2,7,6,0,0,2,1,15.5,10.11.2017
Willie Reed,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1248,6,6,0,0,3,6,4,4,1,0,0,0,4,15.1,10.11.2017
Nikola Vucevic,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,1585,6,13,3,6,4,4,1,6,2,0,1,1,2,15.1,10.11.2017
D'Angelo Russell,BROOKLYN NETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1705,8,19,3,9,2,5,0,4,9,0,0,2,1,14.8,10.11.2017
Kemba Walker,CHARLOTTE HORNETS,AWAY,BOSTON CELTICS,LOSS,2242,5,19,0,6,10,11,1,4,11,1,0,3,3,14.7,10.11.2017
Jonathon Simmons,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,1554,7,11,1,2,2,3,1,2,1,2,0,2,1,13.3,10.11.2017
Jusuf Nurkic,PORTLAND TRAIL BLAZERS,HOME,BROOKLYN NETS,LOSS,1500,10,20,0,0,1,2,2,3,1,0,0,0,1,13.2,10.11.2017
Hassan Whiteside,MIAMI HEAT,AWAY,UTAH JAZZ,WIN,1845,3,7,0,0,2,3,5,15,0,3,3,3,2,13.2,10.11.2017
Kris Dunn,CHICAGO BULLS,HOME,INDIANA PACERS,LOSS,2013,8,14,0,1,0,0,2,2,5,3,0,4,2,13.1,10.11.2017
Alex Abrines,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,1242,4,5,3,4,3,4,1,2,0,0,0,0,1,12.6,10.11.2017
Mike James,PHOENIX SUNS,HOME,ORLANDO MAGIC,LOSS,1710,7,14,2,5,2,4,1,5,2,0,0,0,3,12.6,10.11.2017
Justin Holiday,CHICAGO BULLS,HOME,INDIANA PACERS,LOSS,1827,6,11,2,5,0,0,1,2,4,1,0,1,1,12.4,10.11.2017
Cory Joseph,INDIANA PACERS,AWAY,CHICAGO BULLS,WIN,1738,4,9,2,6,0,0,0,4,7,3,0,1,3,12.2,10.11.2017
Luke Babbitt,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1630,4,5,2,3,1,2,1,7,3,2,0,2,4,12.0,10.11.2017
Lauri Markkanen,CHICAGO BULLS,HOME,INDIANA PACERS,LOSS,1700,5,14,2,9,0,0,0,10,3,2,1,0,0,12.0,10.11.2017
Kyle Anderson,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,1965,5,8,0,0,0,0,2,8,4,1,1,2,2,11.9,10.11.2017
Dewayne Dedmon,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1341,6,7,1,1,0,0,2,7,1,1,1,3,4,11.8,10.11.2017
Rudy Gobert,UTAH JAZZ,HOME,MIAMI HEAT,LOSS,2116,4,7,0,0,4,5,1,11,0,0,2,1,3,11.5,10.11.2017
T.J. Warren,PHOENIX SUNS,HOME,ORLANDO MAGIC,LOSS,1702,9,16,0,2,2,4,1,0,0,0,0,0,2,11.5,10.11.2017
Rondae Hollis-Jefferson,BROOKLYN NETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2318,5,14,0,1,1,2,2,6,3,3,1,0,1,11.4,10.11.2017
Shane Larkin,BOSTON CELTICS,HOME,CHARLOTTE HORNETS,WIN,1040,5,8,2,3,4,4,0,1,0,0,0,1,1,11.3,10.11.2017
Tobias Harris,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1894,6,11,4,5,0,0,3,5,1,0,0,3,2,11.2,10.11.2017
Jonathan Isaac,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,1277,3,8,1,1,4,5,2,4,1,1,2,0,2,11.1,10.11.2017
Marcus Morris,BOSTON CELTICS,HOME,CHARLOTTE HORNETS,WIN,1404,5,10,2,3,2,2,1,6,0,0,0,0,1,11.1,10.11.2017
Terry Rozier,BOSTON CELTICS,HOME,CHARLOTTE HORNETS,WIN,1716,3,12,2,5,7,8,0,7,4,2,0,2,3,11.1,10.11.2017
Avery Bradley,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,2083,6,15,1,3,7,10,2,2,0,1,0,2,2,10.9,10.11.2017
Alec Burks,UTAH JAZZ,HOME,MIAMI HEAT,LOSS,1329,4,8,2,3,2,2,0,5,2,1,0,1,0,10.9,10.11.2017
Josh Jackson,PHOENIX SUNS,HOME,ORLANDO MAGIC,LOSS,1320,9,18,0,4,0,0,1,5,1,2,1,3,2,10.8,10.11.2017
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,BROOKLYN NETS,LOSS,2054,6,16,3,6,2,2,1,2,4,1,1,2,3,10.8,10.11.2017
Carmelo Anthony,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,1832,5,12,1,5,3,5,2,4,3,0,1,0,4,10.6,10.11.2017
Shabazz Napier,PORTLAND TRAIL BLAZERS,HOME,BROOKLYN NETS,LOSS,1173,5,7,1,2,0,0,0,3,2,1,0,0,2,10.6,10.11.2017
John Collins,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1610,8,13,0,0,0,0,2,6,1,0,2,3,5,10.4,10.11.2017
Allen Crabbe,BROOKLYN NETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1813,5,11,2,7,0,0,1,4,2,2,0,1,3,9.4,10.11.2017
Thaddeus Young,INDIANA PACERS,AWAY,CHICAGO BULLS,WIN,2003,6,13,1,4,0,0,0,8,3,1,0,2,1,9.4,10.11.2017
Blake Griffin,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2383,5,19,1,7,6,6,0,6,5,1,0,2,2,9.2,10.11.2017
Eric Bledsoe,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,1712,6,15,1,5,0,1,1,3,7,1,0,3,0,9.0,10.11.2017
Joe Harris,BROOKLYN NETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1263,4,9,1,5,1,1,0,3,2,0,2,0,0,9.0,10.11.2017
Pau Gasol,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,1225,2,6,1,2,3,4,1,4,5,0,1,1,1,8.9,10.11.2017
Evan Fournier,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,1615,5,14,0,7,4,5,0,1,4,0,0,0,1,8.5,10.11.2017
Austin Rivers,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1909,5,11,3,6,4,7,0,0,2,0,0,1,5,8.5,10.11.2017
Quincy Acy,BROOKLYN NETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1480,2,5,2,4,2,2,1,6,1,1,0,0,3,8.3,10.11.2017
Frank Kaminsky,CHARLOTTE HORNETS,AWAY,BOSTON CELTICS,LOSS,1454,5,11,3,6,1,2,0,2,1,0,0,1,0,8.2,10.11.2017
Rodney Hood,UTAH JAZZ,HOME,MIAMI HEAT,LOSS,2079,5,19,1,9,8,8,1,3,1,1,1,2,4,8.1,10.11.2017
Marco Belinelli,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1796,6,16,2,7,0,0,0,1,1,2,0,0,1,7.8,10.11.2017
Quincy Pondexter,CHICAGO BULLS,HOME,INDIANA PACERS,LOSS,541,3,3,1,1,0,0,0,1,1,1,0,0,1,7.7,10.11.2017
Malcolm Brogdon,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,2018,4,8,1,2,0,0,0,7,1,2,0,2,1,7.4,10.11.2017
Matthew Dellavedova,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,1227,4,7,1,2,0,0,1,0,2,1,0,1,1,7.4,10.11.2017
Cody Zeller,CHARLOTTE HORNETS,AWAY,BOSTON CELTICS,LOSS,1202,2,4,0,0,3,7,5,1,0,0,2,0,3,7.4,10.11.2017
Dakari Johnson,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,1393,3,5,0,0,3,6,1,0,2,1,1,0,5,7.3,10.11.2017
Tyler Johnson,MIAMI HEAT,AWAY,UTAH JAZZ,WIN,1951,4,10,2,3,1,2,0,4,1,0,2,0,3,7.3,10.11.2017
Jayson Tatum,BOSTON CELTICS,HOME,CHARLOTTE HORNETS,WIN,1844,6,12,1,4,3,4,0,2,1,0,0,2,4,7.3,10.11.2017
DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1632,4,8,0,0,1,2,7,5,1,1,0,4,4,7.1,10.11.2017
