name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,2328,13,27,3,11,11,15,2,8,5,1,0,4,2,28.2,24.2.2018
Kyrie Irving,BOSTON CELTICS,AWAY,NEW YORK KNICKS,WIN,2091,11,22,6,12,3,4,1,8,8,2,0,2,1,27.9,24.2.2018
Kentavious Caldwell-Pope,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,2292,12,20,8,14,2,3,0,7,2,0,0,0,3,26.7,24.2.2018
Joel Embiid,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1617,10,17,1,4,7,10,3,11,1,0,1,0,2,24.9,24.2.2018
Jeff Teague,MINNESOTA TIMBERWOLVES,HOME,CHICAGO BULLS,WIN,2017,8,17,3,8,6,7,0,7,7,2,1,2,1,23.2,24.2.2018
Trey Burke,NEW YORK KNICKS,HOME,BOSTON CELTICS,LOSS,1586,10,19,2,6,4,5,0,0,8,1,0,1,1,21.5,24.2.2018
Kevin Durant,GOLDEN STATE WARRIORS,HOME,OKLAHOMA CITY THUNDER,WIN,1914,10,20,4,6,4,4,0,5,2,1,1,2,0,20.6,24.2.2018
Taj Gibson,MINNESOTA TIMBERWOLVES,HOME,CHICAGO BULLS,WIN,2163,7,11,0,0,5,7,4,6,3,1,0,0,3,19.8,24.2.2018
Tyler Johnson,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,WIN,1893,6,12,2,6,9,9,0,2,1,2,1,2,1,18.6,24.2.2018
Stephen Curry,GOLDEN STATE WARRIORS,HOME,OKLAHOMA CITY THUNDER,WIN,1789,8,19,5,12,0,0,1,8,6,3,0,2,2,18.4,24.2.2018
Donovan Mitchell,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,2201,8,20,4,8,5,6,0,6,5,2,0,2,2,18.3,24.2.2018
J.J. Barea,DALLAS MAVERICKS,AWAY,UTAH JAZZ,LOSS,1950,8,17,1,4,0,0,0,3,12,1,0,1,0,17.6,24.2.2018
Aaron Gordon,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,1860,8,17,4,8,0,0,2,5,7,0,1,1,3,17.6,24.2.2018
Zach LaVine,CHICAGO BULLS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1904,7,17,0,4,7,8,0,6,7,1,1,2,1,17.5,24.2.2018
Willie Cauley-Stein,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,LOSS,2220,6,14,0,0,6,11,6,9,1,2,2,2,2,16.8,24.2.2018
Justise Winslow,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,WIN,1717,7,12,2,3,1,2,1,6,2,3,1,1,2,16.8,24.2.2018
Jaylen Brown,BOSTON CELTICS,AWAY,NEW YORK KNICKS,WIN,1761,10,18,2,5,2,3,0,3,1,0,0,0,0,16.6,24.2.2018
Ben Simmons,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1714,7,11,0,0,3,4,1,3,7,1,0,2,2,16.4,24.2.2018
J.J. Redick,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1464,6,8,1,2,3,3,0,0,3,1,0,0,0,15.9,24.2.2018
Devin Booker,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2360,11,28,5,10,3,3,2,7,3,0,2,4,5,15.8,24.2.2018
Bogdan Bogdanovic,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,LOSS,1810,8,16,4,7,1,1,1,5,4,1,1,2,5,15.7,24.2.2018
Steven Adams,OKLAHOMA CITY THUNDER,AWAY,GOLDEN STATE WARRIORS,LOSS,2026,6,9,0,0,2,5,2,5,3,2,2,1,2,15.5,24.2.2018
Andrew Wiggins,MINNESOTA TIMBERWOLVES,HOME,CHICAGO BULLS,WIN,2074,10,18,2,6,1,2,0,2,2,1,1,2,1,15.3,24.2.2018
Jamal Crawford,MINNESOTA TIMBERWOLVES,HOME,CHICAGO BULLS,WIN,1652,6,11,5,8,2,2,0,1,3,0,0,1,0,15.1,24.2.2018
Josh Richardson,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,WIN,1619,6,13,1,3,2,2,1,2,1,5,0,0,1,14.9,24.2.2018
T.J. Warren,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2242,8,17,0,0,3,5,2,1,1,1,3,0,2,14.2,24.2.2018
Brandon Ingram,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,2300,5,12,1,3,2,2,2,5,8,0,1,1,2,14.0,24.2.2018
Bam Adebayo,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,WIN,1099,5,7,0,0,3,4,2,5,1,1,0,0,1,13.9,24.2.2018
