name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,2093,11,16,2,4,6,9,5,9,5,1,5,0,4,34.6,14.12.2017
Kevin Durant,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,2049,15,23,4,8,2,2,0,11,7,0,2,5,2,29.7,14.12.2017
Jimmy Butler,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,2133,7,10,0,0,7,7,1,6,9,2,2,0,0,29.0,14.12.2017
Kevin Love,CLEVELAND CAVALIERS,HOME,LOS ANGELES LAKERS,WIN,2074,9,15,4,6,6,6,1,10,3,2,1,2,2,26.8,14.12.2017
LeBron James,CLEVELAND CAVALIERS,HOME,LOS ANGELES LAKERS,WIN,2323,8,18,1,6,8,12,1,11,12,2,2,5,0,24.8,14.12.2017
Spencer Dinwiddie,BROOKLYN NETS,HOME,NEW YORK KNICKS,LOSS,2118,9,17,4,11,4,5,0,7,7,1,1,2,0,24.0,14.12.2017
Brandon Ingram,LOS ANGELES LAKERS,AWAY,CLEVELAND CAVALIERS,LOSS,2381,10,15,3,4,3,4,1,5,6,1,0,2,4,22.9,14.12.2017
Rondae Hollis-Jefferson,BROOKLYN NETS,HOME,NEW YORK KNICKS,LOSS,2220,10,16,0,1,5,7,3,4,3,4,2,4,3,22.6,14.12.2017
Courtney Lee,NEW YORK KNICKS,AWAY,BROOKLYN NETS,WIN,2176,9,17,3,4,6,6,0,4,3,2,0,1,1,22.6,14.12.2017
Omri Casspi,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,1809,7,9,1,2,2,4,2,9,2,0,2,0,2,18.8,14.12.2017
Andre Drummond,DETROIT PISTONS,AWAY,ATLANTA HAWKS,WIN,1910,4,11,0,0,4,4,7,12,8,1,2,3,2,18.6,14.12.2017
Ersan Ilyasova,ATLANTA HAWKS,HOME,DETROIT PISTONS,LOSS,1605,10,14,2,4,1,1,2,1,1,0,0,1,0,18.6,14.12.2017
