name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Kyrie Irving,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,2217,14,22,4,10,3,4,0,3,7,0,0,2,3,27.4,6.11.2017
Kevin Durant,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,1955,5,13,1,6,10,10,0,8,6,1,3,1,3,21.4,6.11.2017
James Johnson,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,1939,7,15,3,7,4,4,1,8,6,3,1,2,3,21.1,6.11.2017
Jayson Tatum,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,1947,7,13,3,5,4,4,0,8,1,1,2,0,1,19.8,6.11.2017
D'Angelo Russell,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,1806,8,13,0,2,7,12,0,6,8,2,1,5,3,19.0,6.11.2017
Marco Belinelli,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1563,6,10,2,5,5,5,0,0,3,3,0,0,2,18.7,6.11.2017
Al Horford,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,1993,5,13,1,5,4,4,2,8,9,0,1,1,1,17.3,6.11.2017
Dennis Schroder,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,2134,9,20,3,7,2,2,0,2,6,2,0,2,1,17.0,6.11.2017
Dewayne Dedmon,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,2138,8,14,1,1,2,2,3,9,2,0,2,2,3,16.8,6.11.2017
T.J. Warren,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,2168,8,19,0,2,4,6,1,8,2,2,3,1,2,15.9,6.11.2017
Draymond Green,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,1648,5,10,4,6,4,4,2,7,2,0,1,3,4,14.0,6.11.2017
Allen Crabbe,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,1370,5,9,3,4,2,3,1,3,0,1,1,0,4,12.0,6.11.2017
Joe Harris,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,1518,7,13,3,7,1,1,0,3,1,1,1,2,3,11.8,6.11.2017
Malcolm Delaney,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1672,4,7,3,3,2,3,1,3,1,2,0,2,2,10.8,6.11.2017
Mike James,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,1548,5,13,2,6,4,5,0,3,2,2,0,1,3,10.6,6.11.2017
Goran Dragic,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,1865,8,18,1,3,2,4,1,2,4,1,0,3,2,10.1,6.11.2017
Tyler Zeller,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,1041,5,7,0,0,2,4,3,0,0,0,1,1,0,10.1,6.11.2017
Alex Len,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,1476,1,6,0,0,5,7,6,8,1,1,2,2,4,8.5,6.11.2017
Klay Thompson,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,1937,5,15,3,8,0,0,2,4,2,1,2,2,1,8.5,6.11.2017
Stephen Curry,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,2033,5,19,2,9,4,5,0,5,4,2,0,1,3,8.4,6.11.2017
DeMarre Carroll,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,2005,5,12,1,5,3,4,3,8,0,0,0,2,4,8.1,6.11.2017
Marcus Smart,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,1729,2,5,1,2,4,5,2,2,5,2,0,4,4,7.8,6.11.2017
Luke Babbitt,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1471,3,4,2,2,1,2,0,5,1,0,1,1,4,7.3,6.11.2017
Devin Booker,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,2084,6,15,1,4,5,5,1,1,1,2,0,4,6,7.2,6.11.2017
Bam Adebayo,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,795,1,1,0,0,1,1,2,4,0,1,2,1,0,6.7,6.11.2017
Andre Iguodala,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,1643,2,3,0,0,0,0,2,2,3,1,0,1,1,6.4,6.11.2017
Kelly Olynyk,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,1103,3,4,0,0,4,5,0,5,1,0,0,3,4,5.6,6.11.2017
Shaun Livingston,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,877,2,6,0,0,1,1,1,3,1,2,0,0,1,5.5,6.11.2017
Jared Dudley,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,1238,2,3,1,1,1,2,2,3,1,0,1,1,4,5.4,6.11.2017
Justise Winslow,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,1798,3,9,0,0,0,0,0,7,5,1,0,1,3,5.3,6.11.2017
Terry Rozier,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,1290,3,8,2,5,0,0,0,5,3,0,0,2,1,4.8,6.11.2017
Spencer Dinwiddie,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,1597,1,8,1,3,1,1,2,2,7,0,0,0,3,4.5,6.11.2017
Kevon Looney,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,1041,2,3,0,0,1,2,2,1,0,0,3,1,4,4.5,6.11.2017
Jaylen Brown,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,1835,4,10,1,5,2,2,1,3,1,0,0,2,4,4.3,6.11.2017
Isaiah Taylor,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1223,2,5,0,0,0,1,0,2,4,0,0,0,0,4.3,6.11.2017
Wayne Ellington,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,1665,3,10,3,9,0,0,0,1,1,1,0,1,0,4.2,6.11.2017
John Collins,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,947,3,4,0,0,2,2,1,0,0,0,0,1,5,4.1,6.11.2017
Semi Ojeleye,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,969,2,3,2,3,0,0,0,2,0,0,0,0,3,4.1,6.11.2017
Tyler Ulis,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,1489,4,11,1,5,2,2,0,1,3,0,0,2,3,4.1,6.11.2017
Zaza Pachulia,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,648,1,4,0,0,2,2,1,2,0,3,0,2,1,3.5,6.11.2017
Taurean Waller-Prince,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1675,3,10,1,5,0,1,0,2,4,0,1,1,1,3.5,6.11.2017
Rondae Hollis-Jefferson,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,993,1,3,0,0,2,2,0,2,0,0,0,0,0,2.9,6.11.2017
Marquese Chriss,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,912,1,4,0,1,2,2,0,4,2,0,0,1,2,2.4,6.11.2017
Jordan Bell,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,707,1,1,0,0,0,0,0,2,0,0,1,1,0,2.0,6.11.2017
Patrick McCaw,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,860,2,5,0,0,0,0,1,0,0,1,0,1,1,1.6,6.11.2017
Omri Casspi,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,619,1,3,0,0,0,0,0,4,2,0,0,1,1,1.5,6.11.2017
Daniel Theis,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,839,1,1,0,0,1,3,2,0,2,0,0,2,3,1.5,6.11.2017
Nick Young,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,241,1,3,1,3,0,0,0,0,0,0,0,0,0,1.3,6.11.2017
Caris LeVert,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,1376,2,8,0,2,0,0,1,3,0,5,0,3,4,1.2,6.11.2017
Tyson Chandler,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,1404,1,2,0,0,1,2,2,5,0,0,0,3,1,1.1,6.11.2017
JaVale McGee,GOLDEN STATE WARRIORS,HOME,MIAMI HEAT,WIN,191,0,2,0,0,0,0,2,0,0,1,0,0,1,0.6,6.11.2017
Derrick Walton,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,6.11.2017
Dragan Bender,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,619,0,2,0,1,0,0,1,3,0,0,0,0,0,0.2,6.11.2017
Troy Daniels,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,662,1,5,1,4,0,0,0,0,1,0,0,0,1,0.2,6.11.2017
Abdel Nader,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,314,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.1,6.11.2017
Josh Richardson,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,1940,3,7,0,3,0,0,0,0,0,3,2,6,2,-0.1,6.11.2017
Aron Baynes,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,877,1,5,0,1,0,0,0,3,0,0,0,0,0,-0.2,6.11.2017
Kent Bazemore,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1565,1,7,1,3,2,2,0,8,3,1,0,5,3,-0.2,6.11.2017
Tyler Cavanaugh,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,6.11.2017
Okaro White,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,505,0,2,0,2,0,0,0,2,1,0,0,0,1,-0.5,6.11.2017
Quincy Acy,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,1253,0,8,0,7,2,2,0,7,3,0,0,0,3,-0.6,6.11.2017
Shane Larkin,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,391,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,6.11.2017
Josh Jackson,PHOENIX SUNS,HOME,BROOKLYN NETS,LOSS,800,1,6,0,1,2,4,1,2,0,1,1,2,3,-0.8,6.11.2017
Sean Kilpatrick,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,454,0,3,0,2,0,0,0,2,1,0,0,1,0,-1.8,6.11.2017
Timofey Mozgov,BROOKLYN NETS,AWAY,PHOENIX SUNS,WIN,987,1,3,0,0,0,0,1,1,0,1,0,2,6,-2.1,6.11.2017
Hassan Whiteside,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,982,1,9,0,0,1,2,2,4,0,0,1,2,1,-2.4,6.11.2017
Tyler Johnson,MIAMI HEAT,AWAY,GOLDEN STATE WARRIORS,LOSS,1740,1,8,1,2,0,1,1,3,1,0,0,1,4,-2.9,6.11.2017
