name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Paul George,OKLAHOMA CITY THUNDER,AWAY,DENVER NUGGETS,LOSS,2173,19,26,5,8,0,0,1,4,5,2,0,1,2,38.0,1.2.2018
Nikola Jokic,DENVER NUGGETS,HOME,OKLAHOMA CITY THUNDER,WIN,2241,11,18,2,5,5,6,3,10,14,1,2,2,3,34.5,1.2.2018
Jamal Murray,DENVER NUGGETS,HOME,OKLAHOMA CITY THUNDER,WIN,2061,14,23,5,8,0,0,1,2,5,0,0,1,2,25.5,1.2.2018
James Harden,HOUSTON ROCKETS,AWAY,SAN ANTONIO SPURS,WIN,2208,10,20,5,12,3,3,0,2,11,1,2,3,1,25.3,1.2.2018
Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,DENVER NUGGETS,LOSS,2356,7,18,2,5,4,4,0,9,21,2,1,3,5,25.3,1.2.2018
Kyle Lowry,TORONTO RAPTORS,AWAY,WASHINGTON WIZARDS,LOSS,2124,10,19,4,11,5,7,3,2,5,3,1,2,4,25.2,1.2.2018
Blake Griffin,DETROIT PISTONS,HOME,MEMPHIS GRIZZLIES,WIN,2115,6,12,1,3,11,13,1,9,5,0,2,0,3,24.3,1.2.2018
Jimmy Butler,MINNESOTA TIMBERWOLVES,HOME,MILWAUKEE BUCKS,WIN,2375,8,15,2,5,10,11,0,4,6,1,0,3,1,23.3,1.2.2018
Bradley Beal,WASHINGTON WIZARDS,HOME,TORONTO RAPTORS,WIN,2289,9,20,3,8,6,6,1,5,6,3,1,2,4,23.1,1.2.2018
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,MILWAUKEE BUCKS,WIN,1966,10,13,1,2,3,3,3,8,3,0,0,2,5,21.5,1.2.2018
Danny Green,SAN ANTONIO SPURS,HOME,HOUSTON ROCKETS,LOSS,1698,9,18,3,7,1,1,2,4,3,3,1,1,1,20.0,1.2.2018
Clint Capela,HOUSTON ROCKETS,AWAY,SAN ANTONIO SPURS,WIN,2129,6,10,0,0,2,2,2,12,2,1,5,1,0,19.3,1.2.2018
DeMar DeRozan,TORONTO RAPTORS,AWAY,WASHINGTON WIZARDS,LOSS,2290,7,17,0,3,9,10,1,4,6,2,1,2,3,19.1,1.2.2018
Gary Harris,DENVER NUGGETS,HOME,OKLAHOMA CITY THUNDER,WIN,2279,9,16,5,9,2,2,0,3,3,1,0,3,1,18.0,1.2.2018
Otto Porter,WASHINGTON WIZARDS,HOME,TORONTO RAPTORS,WIN,1766,6,11,1,4,3,4,1,10,6,1,0,1,4,16.6,1.2.2018
John Henson,MILWAUKEE BUCKS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1896,5,9,0,0,4,4,8,1,2,0,0,0,3,15.8,1.2.2018
Jerami Grant,OKLAHOMA CITY THUNDER,AWAY,DENVER NUGGETS,LOSS,1476,6,9,0,1,6,9,1,5,2,0,1,0,4,15.6,1.2.2018
Andrew Harrison,MEMPHIS GRIZZLIES,AWAY,DETROIT PISTONS,LOSS,2028,6,14,1,5,5,5,0,4,8,1,0,2,3,15.2,1.2.2018
Jonas Valanciunas,TORONTO RAPTORS,AWAY,WASHINGTON WIZARDS,LOSS,1752,7,8,2,2,1,2,1,5,3,0,0,2,3,14.9,1.2.2018
Will Barton,DENVER NUGGETS,HOME,OKLAHOMA CITY THUNDER,WIN,2137,6,11,3,7,0,0,0,6,4,1,1,1,1,14.6,1.2.2018
Ish Smith,DETROIT PISTONS,HOME,MEMPHIS GRIZZLIES,WIN,1719,5,8,0,0,2,3,0,5,4,2,0,0,3,13.1,1.2.2018
Khris Middleton,MILWAUKEE BUCKS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2127,7,20,2,7,5,5,2,4,4,4,0,5,3,13.0,1.2.2018
Deyonta Davis,MEMPHIS GRIZZLIES,AWAY,DETROIT PISTONS,LOSS,926,6,7,0,0,0,0,1,7,1,0,1,0,2,12.9,1.2.2018
Marc Gasol,MEMPHIS GRIZZLIES,AWAY,DETROIT PISTONS,LOSS,1955,6,21,1,8,6,6,2,12,2,0,1,1,0,12.8,1.2.2018
Markieff Morris,WASHINGTON WIZARDS,HOME,TORONTO RAPTORS,WIN,1914,4,10,1,4,6,6,2,5,2,1,0,2,2,12.1,1.2.2018
Andre Drummond,DETROIT PISTONS,HOME,MEMPHIS GRIZZLIES,WIN,1694,7,15,0,0,0,2,2,13,3,3,1,3,4,12.0,1.2.2018
Ian Mahinmi,WASHINGTON WIZARDS,HOME,TORONTO RAPTORS,WIN,1161,3,3,0,0,4,4,2,2,2,1,1,1,3,12.0,1.2.2018
Ryan Anderson,HOUSTON ROCKETS,AWAY,SAN ANTONIO SPURS,WIN,1715,4,6,3,5,2,2,1,2,2,0,0,0,3,11.9,1.2.2018
LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,HOUSTON ROCKETS,LOSS,2029,8,15,0,0,0,0,2,6,3,0,0,2,1,11.6,1.2.2018
