name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Kemba Walker,CHARLOTTE HORNETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2365,13,26,6,11,8,8,0,1,3,4,0,3,1,30.0,8.2.2018
Kevin Durant,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,1781,8,13,4,6,4,4,0,9,4,1,2,1,1,24.6,8.2.2018
Otto Porter,WASHINGTON WIZARDS,HOME,BOSTON CELTICS,LOSS,2411,9,18,3,5,6,6,3,8,2,2,0,2,2,23.1,8.2.2018
Kyrie Irving,BOSTON CELTICS,AWAY,WASHINGTON WIZARDS,WIN,2002,9,19,1,5,9,10,0,5,6,1,1,3,0,22.3,8.2.2018
Dirk Nowitzki,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1677,6,10,1,4,3,3,0,11,1,5,2,0,1,21.4,8.2.2018
Dwight Powell,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1883,7,9,0,0,4,4,3,3,2,2,0,0,1,20.5,8.2.2018
Michael Beasley,NEW YORK KNICKS,AWAY,TORONTO RAPTORS,LOSS,1844,7,13,0,0,7,7,1,6,1,3,1,1,2,19.8,8.2.2018
Jusuf Nurkic,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE HORNETS,WIN,1972,10,14,0,0,4,5,3,11,1,2,4,7,5,19.7,8.2.2018
Jonas Valanciunas,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,1459,7,12,2,3,2,4,6,4,2,2,1,1,2,19.3,8.2.2018
Kentavious Caldwell-Pope,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,WIN,1854,7,10,3,5,3,3,1,6,1,1,0,0,2,19.2,8.2.2018
D.J. Augustin,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,2108,5,14,2,6,6,6,1,2,9,2,0,0,2,19.0,8.2.2018
Stephen Curry,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,1781,7,12,4,9,2,2,2,5,8,0,0,4,1,18.5,8.2.2018
Brandon Ingram,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,WIN,2002,7,11,3,4,2,2,0,2,6,1,0,1,1,18.5,8.2.2018
Evan Fournier,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,1943,7,14,2,4,6,6,0,3,3,0,0,1,0,17.0,8.2.2018
David West,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,1007,4,6,0,0,2,2,2,5,7,1,1,0,0,16.9,8.2.2018
Dennis Smith,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1819,8,17,4,9,2,2,1,1,3,2,1,2,1,16.7,8.2.2018
Paul George,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,LOSS,2046,11,25,5,12,2,6,2,7,3,2,1,6,2,15.8,8.2.2018
Pascal Siakam,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,1380,6,9,1,2,1,1,0,5,6,1,0,1,1,15.4,8.2.2018
Taurean Waller-Prince,ATLANTA HAWKS,AWAY,ORLANDO MAGIC,LOSS,1859,7,12,4,7,1,2,0,1,5,1,0,2,1,15.4,8.2.2018
Kyle Kuzma,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,WIN,1434,6,15,2,8,2,2,0,9,2,1,2,0,3,13.2,8.2.2018
Jakob Poeltl,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,1204,6,7,0,0,1,1,0,5,1,0,1,0,2,12.6,8.2.2018
Luke Kornet,NEW YORK KNICKS,AWAY,TORONTO RAPTORS,LOSS,1338,4,9,3,7,0,0,1,9,0,0,4,0,0,12.5,8.2.2018
Frank Kaminsky,CHARLOTTE HORNETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1772,6,14,4,8,1,1,0,6,1,2,0,1,2,12.3,8.2.2018
Klay Thompson,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,2054,8,15,2,6,0,0,1,4,4,0,0,3,1,12.0,8.2.2018
Draymond Green,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,1943,4,17,1,3,3,4,7,3,6,2,2,2,2,11.9,8.2.2018
Julius Randle,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,WIN,1706,8,16,0,1,1,1,3,3,2,0,1,2,1,11.7,8.2.2018
Steven Adams,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,LOSS,1988,4,11,0,0,5,8,7,2,1,0,0,0,1,11.5,8.2.2018
Tomas Satoransky,WASHINGTON WIZARDS,HOME,BOSTON CELTICS,LOSS,2046,6,12,2,2,0,0,2,2,4,1,2,3,2,11.4,8.2.2018
Evan Turner,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE HORNETS,WIN,1215,5,7,1,2,2,2,0,2,1,0,0,0,0,11.4,8.2.2018
Delon Wright,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,1320,5,6,1,1,0,0,0,3,3,1,0,1,1,11.4,8.2.2018
Bradley Beal,WASHINGTON WIZARDS,HOME,BOSTON CELTICS,LOSS,2663,7,27,3,9,1,1,0,5,9,3,0,1,1,11.3,8.2.2018
Marcin Gortat,WASHINGTON WIZARDS,HOME,BOSTON CELTICS,LOSS,1833,4,7,0,0,2,4,4,6,4,1,1,3,2,11.2,8.2.2018
Jaylen Brown,BOSTON CELTICS,AWAY,WASHINGTON WIZARDS,WIN,2253,7,16,3,8,1,2,0,4,3,1,1,2,3,11.0,8.2.2018
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE HORNETS,WIN,2453,7,18,2,5,6,7,1,3,3,0,0,4,2,10.7,8.2.2018
Dennis Schroder,ATLANTA HAWKS,AWAY,ORLANDO MAGIC,LOSS,1867,5,15,2,4,7,8,0,5,5,0,0,3,4,10.5,8.2.2018
Serge Ibaka,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,1500,4,12,3,7,2,2,1,7,2,0,1,0,2,10.3,8.2.2018
Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE HORNETS,WIN,2168,2,7,1,2,1,2,2,13,2,3,0,1,0,10.2,8.2.2018
Al Horford,BOSTON CELTICS,AWAY,WASHINGTON WIZARDS,WIN,2071,5,8,1,4,1,2,2,5,2,1,2,3,4,10.1,8.2.2018
John Collins,ATLANTA HAWKS,AWAY,ORLANDO MAGIC,LOSS,1539,4,9,1,1,0,0,4,8,0,1,2,2,0,9.9,8.2.2018
Wesley Matthews,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1732,7,17,2,9,1,2,0,2,2,2,0,1,2,9.7,8.2.2018
Marreese Speights,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,1033,5,11,4,9,0,0,0,2,1,0,2,1,1,9.6,8.2.2018
Fred VanVleet,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,1421,4,11,2,5,0,0,0,1,6,3,0,1,2,9.6,8.2.2018
Tyler Dorsey,ATLANTA HAWKS,AWAY,ORLANDO MAGIC,LOSS,1497,5,9,1,3,0,1,1,4,3,0,0,0,2,9.5,8.2.2018
Josh Hart,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,WIN,1972,4,9,2,5,0,0,1,7,5,1,1,3,2,9.5,8.2.2018
C.J. Miles,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,1222,4,8,3,5,0,0,0,5,2,1,0,1,1,9.5,8.2.2018
Nicolas Batum,CHARLOTTE HORNETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2342,5,15,1,8,0,0,2,0,5,4,0,2,0,9.4,8.2.2018
Marcus Morris,BOSTON CELTICS,AWAY,WASHINGTON WIZARDS,WIN,1887,5,14,1,2,4,4,1,7,0,1,0,1,3,8.8,8.2.2018
Malcolm Delaney,ATLANTA HAWKS,AWAY,ORLANDO MAGIC,LOSS,1190,4,6,2,3,1,2,0,3,1,0,0,1,0,8.6,8.2.2018
Jarrett Jack,NEW YORK KNICKS,AWAY,TORONTO RAPTORS,LOSS,1382,4,7,1,2,1,1,0,2,6,0,1,3,2,8.4,8.2.2018
Marvin Williams,CHARLOTTE HORNETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1408,4,6,2,3,0,0,0,4,1,0,2,2,1,8.3,8.2.2018
