name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,WIN,1769,16,26,8,13,10,10,0,1,6,3,0,2,2,42.9,9.2.2018
Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,CHICAGO BULLS,LOSS,2450,11,26,3,9,13,15,1,6,5,4,0,1,1,32.0,9.2.2018
Victor Oladipo,INDIANA PACERS,AWAY,BOSTON CELTICS,WIN,2197,15,29,2,8,3,4,2,8,2,5,0,5,1,25.1,9.2.2018
LeBron James,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2443,8,20,0,3,6,7,2,10,19,0,0,3,2,24.7,9.2.2018
Clint Capela,HOUSTON ROCKETS,HOME,DENVER NUGGETS,WIN,1721,9,15,0,0,5,11,7,18,0,0,2,1,1,24.0,9.2.2018
Rudy Gobert,UTAH JAZZ,HOME,CHARLOTTE HORNETS,WIN,1969,7,8,0,0,6,8,3,8,3,0,2,0,1,24.0,9.2.2018
Zach LaVine,CHICAGO BULLS,HOME,MINNESOTA TIMBERWOLVES,WIN,1986,12,26,1,6,10,11,1,4,1,2,0,1,2,24.0,9.2.2018
Lou Williams,LOS ANGELES CLIPPERS,AWAY,DETROIT PISTONS,WIN,1845,7,12,4,6,8,9,0,4,6,2,0,4,0,23.4,9.2.2018
James Harden,HOUSTON ROCKETS,HOME,DENVER NUGGETS,WIN,1643,7,16,5,11,9,11,1,6,11,0,0,5,2,23.2,9.2.2018
Kyle Korver,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,1940,9,16,7,13,5,5,0,3,0,1,1,1,2,23.2,9.2.2018
Dario Saric,PHILADELPHIA 76ERS,HOME,NEW ORLEANS PELICANS,WIN,1763,8,11,4,5,4,4,1,4,4,0,0,1,1,22.8,9.2.2018
Joel Embiid,PHILADELPHIA 76ERS,HOME,NEW ORLEANS PELICANS,WIN,1433,11,18,2,4,0,0,3,13,0,2,1,3,1,21.1,9.2.2018
Jeff Green,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,1923,9,16,3,4,3,3,1,2,3,0,1,0,0,20.5,9.2.2018
Dennis Schroder,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1589,10,18,2,8,3,3,0,5,4,0,0,0,1,20.3,9.2.2018
Trey Lyles,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,LOSS,1639,8,15,1,5,7,7,0,7,4,0,0,1,3,19.4,9.2.2018
Jerian Grant,CHICAGO BULLS,HOME,MINNESOTA TIMBERWOLVES,WIN,2254,5,9,1,2,3,4,1,7,11,0,0,0,2,19.0,9.2.2018
Eric Bledsoe,MILWAUKEE BUCKS,AWAY,MIAMI HEAT,LOSS,2147,8,15,2,4,1,2,0,4,6,4,2,4,0,18.1,9.2.2018
Joe Ingles,UTAH JAZZ,HOME,CHARLOTTE HORNETS,WIN,2020,9,15,3,8,2,2,0,5,5,0,1,3,2,18.0,9.2.2018
Nikola Jokic,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,LOSS,1293,6,8,1,1,1,2,1,6,5,2,1,1,4,16.5,9.2.2018
Willie Cauley-Stein,SACRAMENTO KINGS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1832,8,14,0,0,3,5,3,3,3,1,2,2,2,16.3,9.2.2018
Donovan Mitchell,UTAH JAZZ,HOME,CHARLOTTE HORNETS,WIN,2337,8,21,3,10,6,7,1,5,4,0,1,2,2,16.0,9.2.2018
Myles Turner,INDIANA PACERS,AWAY,BOSTON CELTICS,WIN,1990,6,11,2,4,5,7,2,5,0,0,2,0,3,16.0,9.2.2018
Reggie Bullock,DETROIT PISTONS,HOME,LOS ANGELES CLIPPERS,LOSS,2375,7,11,5,9,0,0,0,5,2,0,0,1,1,15.6,9.2.2018
Cedi Osman,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2310,6,9,2,5,2,7,1,5,5,3,0,2,4,15.2,9.2.2018
Zach Randolph,SACRAMENTO KINGS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1601,6,11,2,2,3,3,2,7,2,0,0,0,4,15.0,9.2.2018
Monte Morris,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,LOSS,1304,4,5,0,0,2,2,0,2,6,3,0,1,1,14.5,9.2.2018
Bam Adebayo,MIAMI HEAT,HOME,MILWAUKEE BUCKS,WIN,1942,3,7,0,0,9,10,1,9,3,0,2,2,4,14.2,9.2.2018
Shabazz Napier,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,WIN,1160,5,5,3,3,0,0,1,2,2,2,0,2,0,14.2,9.2.2018
J.J. Redick,PHILADELPHIA 76ERS,HOME,NEW ORLEANS PELICANS,WIN,1416,6,10,3,6,0,0,0,7,2,2,0,1,2,14.1,9.2.2018
Montrezl Harrell,LOS ANGELES CLIPPERS,AWAY,DETROIT PISTONS,WIN,1113,8,13,0,0,2,2,3,1,0,0,1,0,3,14.0,9.2.2018
Luc Mbah a Moute,HOUSTON ROCKETS,HOME,DENVER NUGGETS,WIN,1444,5,5,2,2,2,3,0,2,1,1,0,0,1,14.0,9.2.2018
