name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Quinn Cook,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,LOSS,2414,10,13,5,7,0,0,0,4,3,3,0,1,2,24.4,16.3.2018
Corey Brewer,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,1832,7,12,2,4,6,7,1,0,3,6,1,0,3,24.3,16.3.2018
Ben Simmons,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,2223,10,17,0,0,1,4,4,4,12,3,0,2,4,23.7,16.3.2018
Jonas Valanciunas,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,WIN,1379,7,9,0,0,7,8,4,8,1,0,1,1,3,21.5,16.3.2018
Joel Embiid,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,1958,6,23,1,4,11,11,7,12,4,1,2,1,4,21.4,16.3.2018
Rondae Hollis-Jefferson,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,1645,7,13,0,1,7,9,2,8,5,2,0,2,1,20.8,16.3.2018
Steven Adams,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,2278,8,15,0,0,2,4,10,4,1,3,5,4,2,20.5,16.3.2018
Tobias Harris,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2214,10,20,4,8,0,0,3,2,6,2,0,2,1,20.5,16.3.2018
Goran Dragic,MIAMI HEAT,AWAY,LOS ANGELES LAKERS,WIN,1876,10,18,4,7,6,6,0,5,2,0,0,4,0,20.3,16.3.2018
Austin Rivers,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2340,8,15,4,8,3,4,2,5,2,3,2,3,3,19.8,16.3.2018
Julius Randle,LOS ANGELES LAKERS,HOME,MIAMI HEAT,LOSS,2294,9,17,0,0,7,9,1,11,2,1,0,1,4,19.7,16.3.2018
Paul George,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,2307,6,13,2,6,5,5,1,6,7,3,1,3,3,19.2,16.3.2018
Harrison Barnes,DALLAS MAVERICKS,AWAY,TORONTO RAPTORS,LOSS,2380,11,20,1,3,4,5,0,5,3,1,0,2,2,18.8,16.3.2018
DeMar DeRozan,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,WIN,2484,8,23,1,3,12,14,1,3,6,1,0,3,1,18.7,16.3.2018
J.J. Redick,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,1824,7,13,3,6,6,7,0,3,3,1,0,1,2,18.5,16.3.2018
Buddy Hield,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,WIN,1806,7,13,5,10,3,4,0,7,7,0,0,4,1,17.9,16.3.2018
Greg Monroe,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,1270,6,8,0,0,5,8,2,3,2,3,1,3,0,17.0,16.3.2018
DeMarre Carroll,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,1854,5,10,3,4,5,7,0,11,0,1,0,1,1,15.1,16.3.2018
J.J. Barea,DALLAS MAVERICKS,AWAY,TORONTO RAPTORS,LOSS,1134,8,12,2,4,0,0,0,1,6,0,0,2,1,14.9,16.3.2018
Delon Wright,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,WIN,2320,6,15,3,7,0,0,2,3,6,2,1,1,1,14.7,16.3.2018
Draymond Green,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,LOSS,2023,5,14,3,9,1,1,0,10,7,4,2,4,3,14.3,16.3.2018
Fred VanVleet,TORONTO RAPTORS,HOME,DALLAS MAVERICKS,WIN,1834,5,12,3,8,1,2,0,4,8,0,1,0,2,13.9,16.3.2018
