name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,LOSS,2242,11,21,0,0,12,12,4,8,3,0,0,2,1,28.6,16.4.2018
Kevin Durant,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,2333,10,19,3,9,9,10,0,6,6,0,1,2,4,25.4,16.4.2018
Klay Thompson,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,2368,12,20,5,8,2,2,0,0,5,0,0,1,1,23.9,16.4.2018
Dwyane Wade,MIAMI HEAT,AWAY,PHILADELPHIA 76ERS,WIN,1558,11,16,0,1,6,8,2,5,3,2,0,3,2,23.6,16.4.2018
Ben Simmons,PHILADELPHIA 76ERS,HOME,MIAMI HEAT,LOSS,2342,10,17,0,0,4,6,3,6,8,0,2,2,5,22.2,16.4.2018
James Johnson,MIAMI HEAT,AWAY,PHILADELPHIA 76ERS,WIN,2194,7,7,2,2,2,3,1,6,5,3,1,3,4,20.6,16.4.2018
Andre Iguodala,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,1677,5,7,4,5,0,0,0,7,5,1,1,2,2,15.6,16.4.2018
Dario Saric,PHILADELPHIA 76ERS,HOME,MIAMI HEAT,LOSS,2160,8,20,3,10,4,4,2,6,3,4,1,5,4,15.6,16.4.2018
Goran Dragic,MIAMI HEAT,AWAY,PHILADELPHIA 76ERS,WIN,1529,8,14,1,3,3,4,0,4,3,0,0,1,2,14.5,16.4.2018
Pau Gasol,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,LOSS,930,3,5,0,0,6,6,0,4,3,0,0,0,2,12.2,16.4.2018
Ersan Ilyasova,PHILADELPHIA 76ERS,HOME,MIAMI HEAT,LOSS,1661,7,10,0,2,0,1,6,5,0,1,0,2,5,12.1,16.4.2018
Josh Richardson,MIAMI HEAT,AWAY,PHILADELPHIA 76ERS,WIN,1988,5,12,1,5,3,3,0,5,3,0,3,0,4,11.7,16.4.2018
Rudy Gay,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,LOSS,2190,6,12,0,3,0,0,3,2,3,3,1,2,3,11.3,16.4.2018
David West,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,856,3,3,0,0,4,4,0,4,2,0,1,0,3,11.2,16.4.2018
Patty Mills,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,LOSS,1945,7,16,3,9,4,4,0,3,3,0,0,3,4,11.0,16.4.2018
JaVale McGee,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,1111,5,7,0,0,0,0,2,5,2,2,1,2,3,10.9,16.4.2018
Kelly Olynyk,MIAMI HEAT,AWAY,PHILADELPHIA 76ERS,WIN,2002,3,8,1,2,4,4,2,3,6,2,1,4,3,10.6,16.4.2018
Manu Ginobili,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,LOSS,1370,4,9,0,3,2,2,0,2,3,2,0,0,3,8.8,16.4.2018
Marco Belinelli,PHILADELPHIA 76ERS,HOME,MIAMI HEAT,LOSS,1783,5,13,2,8,4,5,0,2,0,1,0,1,3,7.9,16.4.2018
Draymond Green,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,2107,2,9,1,4,4,4,0,5,6,2,0,2,5,7.2,16.4.2018
Amir Johnson,PHILADELPHIA 76ERS,HOME,MIAMI HEAT,LOSS,1300,3,5,0,0,0,0,2,5,2,1,0,1,2,7.2,16.4.2018
Wayne Ellington,MIAMI HEAT,AWAY,PHILADELPHIA 76ERS,WIN,1227,3,10,3,8,2,2,0,1,1,1,0,0,2,6.4,16.4.2018
J.J. Redick,PHILADELPHIA 76ERS,HOME,MIAMI HEAT,LOSS,2131,4,13,1,7,2,4,0,1,4,0,1,0,3,5.3,16.4.2018
Tyler Johnson,MIAMI HEAT,AWAY,PHILADELPHIA 76ERS,WIN,846,1,4,1,1,2,2,1,3,2,0,0,0,1,5.2,16.4.2018
