name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Terry Rozier,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2163,10,16,5,8,1,3,2,4,9,1,1,2,1,26.2,28.4.2018
Draymond Green,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,1821,5,9,1,2,5,6,4,11,11,3,2,3,2,25.7,28.4.2018
Khris Middleton,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,2474,11,18,5,9,5,5,0,2,3,0,1,2,5,23.2,28.4.2018
Al Horford,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,1979,13,17,0,1,0,2,2,6,3,1,1,4,3,20.3,28.4.2018
Kevin Durant,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,1942,10,21,3,6,3,4,2,11,2,0,2,4,2,17.6,28.4.2018
Klay Thompson,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,2108,10,22,4,9,3,3,0,6,2,0,2,2,2,17.4,28.4.2018
Anthony Davis,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,2015,9,20,0,1,3,4,2,8,0,3,2,1,2,16.6,28.4.2018
Eric Bledsoe,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,2041,9,12,1,2,4,4,0,4,2,1,0,4,4,16.2,28.4.2018
Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,2494,7,17,1,4,7,7,2,7,5,1,1,4,5,15.6,28.4.2018
Jayson Tatum,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2341,7,17,1,4,5,5,0,6,5,0,1,1,1,15.5,28.4.2018
Rajon Rondo,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,1956,4,10,0,2,1,2,0,8,11,1,1,2,1,12.6,28.4.2018
Jordan Crawford,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,495,6,7,2,3,0,0,0,3,1,0,0,1,1,11.7,28.4.2018
Andre Iguodala,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,1410,4,6,1,3,3,5,0,4,3,0,0,0,1,11.5,28.4.2018
Darius Miller,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,1480,3,7,2,5,1,1,0,3,6,1,0,1,2,9.6,28.4.2018
E'Twaun Moore,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,1294,7,11,1,1,0,0,1,1,0,1,0,1,4,9.5,28.4.2018
Shaun Livingston,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,1321,3,6,0,0,4,4,0,2,3,0,0,0,1,9.3,28.4.2018
Aron Baynes,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,901,4,5,0,0,0,0,5,2,2,1,0,2,4,9.0,28.4.2018
David West,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,758,4,7,0,0,0,0,2,0,4,2,1,2,2,8.8,28.4.2018
Shane Larkin,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,863,2,5,1,2,3,3,0,1,2,1,0,0,1,7.6,28.4.2018
Thon Maker,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,1511,2,4,1,3,0,0,1,5,4,0,0,0,1,7.6,28.4.2018
Quinn Cook,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,1305,4,9,0,3,3,4,0,3,3,0,0,1,1,7.5,28.4.2018
Jabari Parker,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,1746,4,8,0,1,1,2,0,6,2,2,0,1,4,7.2,28.4.2018
Marcus Smart,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,1915,2,7,0,3,1,1,2,2,6,3,1,3,5,5.8,28.4.2018
Kevon Looney,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,1431,1,1,0,0,1,4,2,4,3,1,1,1,3,5.7,28.4.2018
Nikola Mirotic,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,1727,3,9,1,4,2,2,2,6,2,1,0,3,2,5.7,28.4.2018
Marcus Morris,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,1434,4,8,1,2,1,3,0,4,0,1,0,0,5,5.4,28.4.2018
Jrue Holiday,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,1854,4,14,1,4,2,2,0,3,4,0,0,0,5,4.5,28.4.2018
Nick Young,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,1239,2,4,2,4,0,0,0,1,0,1,0,0,2,4.5,28.4.2018
Jordan Bell,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,495,0,1,0,0,0,0,1,2,2,1,1,0,0,3.7,28.4.2018
Cheick Diallo,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,880,2,4,0,0,0,0,2,1,0,0,0,0,1,3.3,28.4.2018
Semi Ojeleye,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,1760,2,4,1,3,0,0,0,5,0,0,0,1,1,3.1,28.4.2018
Abdel Nader,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,42,0,0,0,0,2,2,0,0,0,0,0,0,0,2.0,28.4.2018
Jason Terry,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,1223,1,4,1,4,0,0,1,0,1,0,0,0,0,2.0,28.4.2018
JaVale McGee,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,379,1,4,0,0,0,0,2,0,0,0,1,0,0,1.7,28.4.2018
Damian Jones,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,191,0,1,0,0,2,2,0,0,0,0,0,0,0,1.3,28.4.2018
Guerschon Yabusele,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.4.2018
Tyler Zeller,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,244,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,28.4.2018
Malcolm Brogdon,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,1828,1,8,0,2,0,0,0,3,4,0,0,1,0,-0.5,28.4.2018
Shabazz Muhammad,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,171,0,1,0,0,0,0,0,1,0,0,1,1,0,-0.7,28.4.2018
Solomon Hill,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,1016,1,4,0,1,0,0,0,2,0,0,0,1,2,-1.6,28.4.2018
Jaylen Brown,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,961,1,5,0,3,0,2,0,1,1,1,0,1,2,-1.7,28.4.2018
Matthew Dellavedova,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,465,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.7,28.4.2018
Tony Snell,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,203,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.7,28.4.2018
Ian Clark,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,1683,3,10,1,4,0,0,0,0,0,0,0,2,4,-2.4,28.4.2018
