name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Alec Peters,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,WIN,1703,12,20,8,13,4,4,1,8,2,1,0,1,1,30.9,10.4.2018
John Wall,WASHINGTON WIZARDS,HOME,BOSTON CELTICS,WIN,2185,9,16,4,5,7,9,0,7,12,3,3,7,5,27.2,10.4.2018
J.J. Redick,PHILADELPHIA 76ERS,AWAY,ATLANTA HAWKS,WIN,1950,9,17,6,9,4,5,0,4,5,0,0,2,1,21.6,10.4.2018
Ersan Ilyasova,PHILADELPHIA 76ERS,AWAY,ATLANTA HAWKS,WIN,1880,8,16,4,8,6,8,1,7,2,1,2,2,1,21.4,10.4.2018
Chris Paul,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,1634,9,14,4,7,0,0,0,3,6,1,0,0,3,20.7,10.4.2018
Frank Kaminsky,CHARLOTTE HORNETS,AWAY,INDIANA PACERS,WIN,1648,10,17,3,8,1,1,1,6,1,0,1,0,0,20.0,10.4.2018
Andre Ingram,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,1753,6,8,4,5,3,3,0,3,1,1,3,1,2,18.7,10.4.2018
Shaquille Harrison,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,WIN,2137,8,11,0,2,2,3,1,3,10,2,0,4,3,18.5,10.4.2018
Amir Johnson,PHILADELPHIA 76ERS,AWAY,ATLANTA HAWKS,WIN,1504,7,9,1,3,0,0,3,5,5,1,0,0,4,18.0,10.4.2018
Donovan Mitchell,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1576,8,12,4,5,2,2,1,2,1,2,0,2,2,18.0,10.4.2018
Jaylen Brown,BOSTON CELTICS,AWAY,WASHINGTON WIZARDS,LOSS,1919,8,18,6,10,5,6,0,1,2,2,0,3,1,17.5,10.4.2018
Alex Len,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,WIN,1613,8,10,0,0,2,4,1,4,6,0,1,2,2,17.4,10.4.2018
James Harden,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,1851,6,15,3,7,6,6,1,3,10,1,1,6,0,17.2,10.4.2018
Ricky Rubio,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1172,5,10,1,5,2,2,2,3,5,3,0,0,0,16.8,10.4.2018
Taurean Waller-Prince,ATLANTA HAWKS,HOME,PHILADELPHIA 76ERS,LOSS,1863,9,25,6,18,3,4,2,2,6,1,0,3,1,16.5,10.4.2018
Dragan Bender,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,WIN,2264,5,6,3,4,2,3,1,12,2,0,2,2,3,16.3,10.4.2018
Derrick Favors,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1289,7,9,2,3,0,1,3,6,1,0,1,0,3,16.2,10.4.2018
Tyler Ulis,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,WIN,1706,5,10,1,3,3,3,0,0,8,2,1,2,1,14.9,10.4.2018
