name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Lou Williams,LOS ANGELES CLIPPERS,AWAY,GOLDEN STATE WARRIORS,WIN,2107,16,27,8,16,10,10,0,2,7,0,0,4,0,39.0,10.1.2018
Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2125,15,23,1,2,7,9,2,8,5,4,0,4,0,34.4,10.1.2018
Kemba Walker,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,LOSS,2228,16,28,3,9,6,6,0,3,4,3,1,1,3,33.0,10.1.2018
Kevin Durant,GOLDEN STATE WARRIORS,HOME,LOS ANGELES CLIPPERS,LOSS,1873,14,18,6,7,6,8,0,4,4,1,1,5,3,31.7,10.1.2018
Chris Paul,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1961,13,29,3,11,8,8,1,6,11,3,0,2,4,31.5,10.1.2018
Jimmy Butler,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,WIN,2165,7,13,1,2,11,12,1,6,8,4,2,4,0,28.8,10.1.2018
Lauri Markkanen,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,2768,10,22,8,15,5,5,1,9,1,2,1,1,1,27.0,10.1.2018
Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,LOSS,1910,9,16,1,6,10,12,0,5,8,2,0,2,2,26.9,10.1.2018
John Wall,WASHINGTON WIZARDS,HOME,UTAH JAZZ,LOSS,2540,14,27,3,6,4,7,2,4,11,3,1,8,1,26.1,10.1.2018
Andre Drummond,DETROIT PISTONS,AWAY,BROOKLYN NETS,WIN,1835,9,15,0,1,4,6,7,13,5,2,2,4,1,25.6,10.1.2018
Harrison Barnes,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,WIN,2105,9,13,3,5,4,4,1,10,2,0,1,0,1,24.9,10.1.2018
Gary Harris,DENVER NUGGETS,HOME,ATLANTA HAWKS,LOSS,2232,11,14,2,3,1,2,1,6,3,2,1,2,1,24.1,10.1.2018
JaMychal Green,MEMPHIS GRIZZLIES,HOME,NEW ORLEANS PELICANS,WIN,2056,7,12,0,0,6,6,6,8,2,2,1,2,2,22.3,10.1.2018
Marc Gasol,MEMPHIS GRIZZLIES,HOME,NEW ORLEANS PELICANS,WIN,2091,8,14,1,3,4,6,2,8,7,2,0,1,3,22.1,10.1.2018
Ekpe Udoh,UTAH JAZZ,AWAY,WASHINGTON WIZARDS,WIN,2016,7,10,0,0,2,2,5,4,2,4,2,0,3,22.1,10.1.2018
Tyrone Wallace,LOS ANGELES CLIPPERS,AWAY,GOLDEN STATE WARRIORS,WIN,2056,7,11,1,1,7,9,1,5,4,2,0,0,3,22.1,10.1.2018
Eric Gordon,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2002,11,23,5,12,3,4,3,2,3,0,1,1,4,20.8,10.1.2018
CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,LOSS,2207,9,16,2,5,4,4,1,5,4,1,1,2,2,20.3,10.1.2018
Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,ORLANDO MAGIC,WIN,2015,10,15,0,0,6,10,3,4,1,0,1,2,2,19.8,10.1.2018
