name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Victor Oladipo,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,2324,10,24,2,8,8,10,0,8,9,6,1,1,1,30.4,11.2.2018
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,2201,10,17,2,7,7,7,2,6,6,1,3,1,1,30.2,11.2.2018
Chris Paul,HOUSTON ROCKETS,HOME,DALLAS MAVERICKS,WIN,2112,9,15,2,7,5,6,0,8,9,3,0,2,1,27.0,11.2.2018
Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,LOSS,2318,12,25,2,8,13,13,1,2,1,0,1,2,2,26.2,11.2.2018
Andre Drummond,DETROIT PISTONS,AWAY,ATLANTA HAWKS,LOSS,2233,8,14,0,0,9,13,5,10,2,1,3,1,2,26.0,11.2.2018
Paul George,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,2127,10,24,5,10,8,11,0,1,8,3,1,2,3,25.4,11.2.2018
C.J. Miles,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1052,8,11,6,9,2,2,0,1,1,2,1,0,2,22.4,11.2.2018
Joe Ingles,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,WIN,1785,8,12,6,9,2,2,0,5,4,2,0,2,3,21.9,11.2.2018
Dewayne Dedmon,ATLANTA HAWKS,HOME,DETROIT PISTONS,WIN,1885,7,9,1,1,5,6,2,11,1,3,1,2,4,21.6,11.2.2018
LeBron James,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,1674,9,20,2,5,4,7,0,8,10,1,1,2,1,21.1,11.2.2018
Thaddeus Young,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,1930,7,11,2,2,2,4,8,3,5,0,1,2,0,21.0,11.2.2018
DeMar DeRozan,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1767,10,19,3,6,2,2,0,2,8,1,1,2,3,20.4,11.2.2018
James Harden,HOUSTON ROCKETS,HOME,DALLAS MAVERICKS,WIN,2049,6,19,4,13,11,12,0,6,5,2,1,3,1,20.3,11.2.2018
Kemba Walker,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,LOSS,1837,7,17,4,6,5,6,0,2,9,1,1,2,1,19.7,11.2.2018
Terry Rozier,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,LOSS,2032,6,15,3,8,6,7,4,5,5,0,1,1,1,19.6,11.2.2018
Dennis Schroder,ATLANTA HAWKS,HOME,DETROIT PISTONS,WIN,2016,7,13,0,1,9,12,0,3,7,2,0,3,2,19.5,11.2.2018
Jonas Valanciunas,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1433,9,14,2,2,1,4,1,8,2,1,1,0,2,19.0,11.2.2018
Kyle O'Quinn,NEW YORK KNICKS,AWAY,INDIANA PACERS,LOSS,1240,5,6,1,2,3,5,3,6,2,0,3,0,2,17.6,11.2.2018
Yogi Ferrell,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,2012,7,14,4,8,2,2,0,5,1,3,0,0,3,17.0,11.2.2018
Ersan Ilyasova,ATLANTA HAWKS,HOME,DETROIT PISTONS,WIN,1692,5,9,2,4,7,7,0,5,0,2,0,0,3,17.0,11.2.2018
Jeff Teague,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1941,4,5,1,2,3,4,0,1,10,3,0,2,3,16.8,11.2.2018
Donovan Mitchell,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,WIN,2210,10,24,2,5,5,5,5,1,2,1,0,3,2,16.6,11.2.2018
Blake Griffin,DETROIT PISTONS,AWAY,ATLANTA HAWKS,LOSS,2025,7,21,3,10,6,6,3,4,6,1,0,2,3,16.4,11.2.2018
J.R. Smith,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,1727,6,7,3,4,0,0,0,6,1,1,2,1,1,16.0,11.2.2018
JaMychal Green,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1830,5,12,0,3,4,4,6,6,2,1,1,0,2,15.9,11.2.2018
Dwight Howard,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,LOSS,1727,7,11,0,0,3,4,1,12,3,0,1,2,3,15.6,11.2.2018
Jimmy Butler,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,2346,5,9,1,1,7,9,1,4,3,2,0,3,1,15.5,11.2.2018
Clint Capela,HOUSTON ROCKETS,HOME,DALLAS MAVERICKS,WIN,1876,6,10,0,0,4,11,2,9,0,1,3,0,1,15.4,11.2.2018
Jordan Clarkson,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,1391,7,11,3,4,0,0,0,3,1,2,0,0,1,15.3,11.2.2018
Dwight Powell,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,1722,6,12,0,0,6,6,5,7,0,0,1,2,3,15.1,11.2.2018
Enes Kanter,NEW YORK KNICKS,AWAY,INDIANA PACERS,LOSS,1607,6,9,0,0,5,6,3,8,1,0,0,2,3,14.7,11.2.2018
Michael Beasley,NEW YORK KNICKS,AWAY,INDIANA PACERS,LOSS,1740,8,16,0,1,0,0,4,9,3,0,0,0,3,14.4,11.2.2018
James Ennis,DETROIT PISTONS,AWAY,ATLANTA HAWKS,LOSS,1384,5,7,1,2,3,4,2,2,1,2,0,0,3,14.2,11.2.2018
Derrick Favors,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,WIN,1879,7,13,0,0,1,2,4,7,0,2,1,1,2,14.1,11.2.2018
De'Aaron Fox,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2088,8,16,1,3,6,8,0,2,2,3,0,5,1,13.8,11.2.2018
Patrick Patterson,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,2111,4,6,2,4,4,4,0,6,2,1,1,2,2,13.5,11.2.2018
Kyle Lowry,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1638,4,9,4,9,0,0,1,2,7,0,0,0,1,13.1,11.2.2018
Kyrie Irving,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,LOSS,1574,7,14,1,7,3,4,0,3,5,0,0,2,0,13.0,11.2.2018
Raymond Felton,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,2014,3,12,2,8,6,6,0,6,8,0,0,1,1,12.8,11.2.2018
Anthony Tolliver,DETROIT PISTONS,AWAY,ATLANTA HAWKS,LOSS,1298,3,7,3,7,3,4,1,1,4,1,1,0,2,12.6,11.2.2018
Reggie Bullock,DETROIT PISTONS,AWAY,ATLANTA HAWKS,LOSS,2017,7,13,3,6,3,4,0,5,2,0,0,3,2,12.4,11.2.2018
Marc Gasol,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1993,6,14,1,4,5,5,0,6,2,0,2,2,2,12.4,11.2.2018
Bojan Bogdanovic,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,1926,8,13,4,7,0,1,1,2,2,0,0,4,1,12.0,11.2.2018
Marcus Morris,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,LOSS,1488,6,12,3,6,2,2,2,1,0,0,0,0,2,11.9,11.2.2018
Lance Stephenson,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,1285,6,9,3,6,0,0,0,4,2,1,0,3,0,11.7,11.2.2018
Buddy Hield,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1132,6,13,2,5,2,2,2,2,1,2,1,3,1,11.3,11.2.2018
Rodney Hood,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,1113,6,11,3,6,0,0,0,3,0,1,1,1,0,11.3,11.2.2018
Rudy Gobert,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,WIN,2042,3,9,0,0,6,7,2,9,3,0,2,2,3,10.9,11.2.2018
Alex Abrines,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,2197,6,13,4,7,0,0,3,3,0,1,0,1,4,10.7,11.2.2018
Kosta Koufos,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1429,6,11,0,0,0,0,5,5,0,1,0,0,5,10.7,11.2.2018
Fred VanVleet,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1021,4,6,2,3,0,0,0,3,4,1,0,1,1,10.7,11.2.2018
Andrew Wiggins,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,2122,7,13,1,3,1,2,0,8,3,1,1,4,2,10.7,11.2.2018
Emmanuel Mudiay,NEW YORK KNICKS,AWAY,INDIANA PACERS,LOSS,1752,5,14,0,3,4,4,0,2,10,0,0,2,3,10.6,11.2.2018
Bogdan Bogdanovic,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1848,5,12,2,5,1,2,1,2,8,1,0,2,4,10.5,11.2.2018
Jae Crowder,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,WIN,1720,5,11,3,7,2,2,0,5,3,1,0,3,2,10.1,11.2.2018
Malcolm Delaney,ATLANTA HAWKS,HOME,DETROIT PISTONS,WIN,1426,3,7,1,4,3,3,0,1,5,1,0,1,0,10.1,11.2.2018
Myles Turner,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,1618,5,10,0,2,3,3,2,4,0,0,1,0,3,10.1,11.2.2018
Courtney Lee,NEW YORK KNICKS,AWAY,INDIANA PACERS,LOSS,1247,4,9,2,5,4,4,0,0,4,1,0,2,3,9.9,11.2.2018
Jerami Grant,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,1509,4,7,1,2,5,10,1,4,2,0,0,1,4,9.4,11.2.2018
Al Horford,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,LOSS,1446,4,8,1,4,0,0,0,6,6,1,2,4,0,9.4,11.2.2018
Pascal Siakam,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1346,4,5,1,1,0,0,1,4,2,1,0,2,1,9.0,11.2.2018
Taj Gibson,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1928,6,11,0,1,3,3,1,5,0,0,0,1,5,8.9,11.2.2018
Dennis Smith,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,2087,7,18,2,6,0,0,0,5,11,1,0,6,4,8.8,11.2.2018
Michael Carter-Williams,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,LOSS,1026,3,5,1,1,1,1,0,1,3,2,0,1,1,8.7,11.2.2018
Royce O'Neale,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,WIN,1988,2,5,0,2,0,0,2,9,6,2,1,2,4,8.7,11.2.2018
Tim Hardaway,NEW YORK KNICKS,AWAY,INDIANA PACERS,LOSS,1739,7,17,3,10,0,0,0,1,3,2,0,3,2,8.5,11.2.2018
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,LOSS,2210,8,22,2,5,4,6,0,3,4,2,0,5,3,8.5,11.2.2018
Frank Ntilikina,NEW YORK KNICKS,AWAY,INDIANA PACERS,LOSS,1832,3,7,2,2,4,4,0,3,1,0,0,1,1,8.5,11.2.2018
Jamal Crawford,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1295,3,7,3,6,3,3,1,0,1,0,0,1,1,8.3,11.2.2018
Cedi Osman,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,1767,4,8,2,3,2,4,1,4,1,1,0,2,2,8.0,11.2.2018
Kyle Collinsworth,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,1864,3,9,0,2,0,3,4,4,5,1,2,1,2,7.8,11.2.2018
Al Jefferson,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,701,3,4,0,0,0,0,2,1,1,0,2,0,1,7.8,11.2.2018
Mike Muscala,ATLANTA HAWKS,HOME,DETROIT PISTONS,WIN,1112,3,6,2,4,0,0,2,2,2,0,1,1,1,7.7,11.2.2018
Frank Kaminsky,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,LOSS,1320,3,8,2,4,2,2,2,2,0,0,0,0,0,7.6,11.2.2018
Myke Henry,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,891,3,6,1,4,1,1,0,0,2,1,0,0,0,7.4,11.2.2018
Cody Zeller,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,LOSS,1153,4,7,1,1,1,3,2,6,1,0,0,2,1,7.4,11.2.2018
Ed Davis,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,LOSS,1710,4,6,0,0,0,0,2,10,0,1,0,2,4,7.2,11.2.2018
Serge Ibaka,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1534,5,8,0,3,0,0,2,6,0,0,2,3,2,7.2,11.2.2018
Michael Kidd-Gilchrist,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,LOSS,1393,4,7,0,0,1,2,0,4,0,1,0,0,1,7.1,11.2.2018
Joe Young,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,1839,5,9,1,3,0,0,0,3,1,0,0,0,3,7.1,11.2.2018
JaKarr Sampson,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1025,3,4,0,1,0,0,1,2,1,1,1,0,3,6.9,11.2.2018
Steven Adams,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,1797,4,8,0,0,1,5,3,6,1,1,1,1,5,6.7,11.2.2018
Jarell Martin,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1481,3,8,0,1,3,4,1,9,1,0,0,0,4,6.7,11.2.2018
Jeff Green,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,1005,3,6,0,1,4,4,2,1,1,0,0,2,2,6.6,11.2.2018
Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,LOSS,1372,3,8,2,5,0,0,0,4,2,0,1,0,1,6.5,11.2.2018
Gerald Green,HOUSTON ROCKETS,HOME,DALLAS MAVERICKS,WIN,1160,4,9,4,9,0,0,0,1,0,0,0,0,3,6.4,11.2.2018
Jeremy Lamb,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,LOSS,1159,5,10,1,2,2,2,1,0,1,0,2,4,1,6.4,11.2.2018
Kent Bazemore,ATLANTA HAWKS,HOME,DETROIT PISTONS,WIN,1651,1,8,1,3,7,7,0,2,5,2,0,3,4,6.3,11.2.2018
Raul Neto,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,WIN,878,3,8,0,0,1,1,1,1,5,0,0,0,2,6.3,11.2.2018
Isaiah Taylor,ATLANTA HAWKS,HOME,DETROIT PISTONS,WIN,639,3,3,1,1,0,0,0,1,0,0,1,0,2,6.3,11.2.2018
Tyler Dorsey,ATLANTA HAWKS,HOME,DETROIT PISTONS,WIN,1588,4,9,2,6,0,0,0,3,1,0,0,0,2,6.1,11.2.2018
Justin Jackson,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1361,3,8,1,3,0,0,2,1,3,1,0,1,1,6.0,11.2.2018
John Collins,ATLANTA HAWKS,HOME,DETROIT PISTONS,WIN,1071,4,7,0,0,1,2,0,3,3,0,0,0,6,5.9,11.2.2018
Greg Monroe,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,LOSS,705,2,4,0,0,1,2,2,3,1,1,1,1,1,5.9,11.2.2018
Tristan Thompson,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,1621,3,4,0,0,0,0,2,2,0,0,1,0,3,5.9,11.2.2018
Tyus Jones,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,939,1,4,0,1,2,2,0,3,3,3,0,1,2,5.8,11.2.2018
Ben McLemore,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1686,3,11,3,8,2,2,1,2,0,0,1,0,2,5.7,11.2.2018
Shabazz Napier,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,LOSS,998,2,6,2,4,4,4,0,3,0,1,0,2,2,5.7,11.2.2018
Jonas Jerebko,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,WIN,1176,1,2,1,1,3,3,1,5,0,0,0,0,4,5.6,11.2.2018
Jalen Jones,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,1369,3,7,1,2,1,1,1,9,1,0,0,2,2,5.6,11.2.2018
Marvin Williams,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,LOSS,1433,3,7,0,2,0,0,3,2,1,0,1,0,2,5.6,11.2.2018
Maxi Kleber,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,1222,5,7,0,2,0,0,0,3,2,0,0,2,5,5.4,11.2.2018
Maurice Harkless,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,LOSS,1809,2,5,1,3,0,2,2,3,2,2,1,1,4,5.3,11.2.2018
Zach Randolph,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1718,5,11,2,4,0,0,0,6,0,0,0,2,2,5.3,11.2.2018
Daniel Theis,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,LOSS,685,1,2,0,0,2,2,2,1,2,0,0,0,2,5.3,11.2.2018
Ivan Rabb,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1057,3,5,0,0,0,0,2,4,0,0,0,0,3,5.1,11.2.2018
George Hill,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,1272,3,8,2,4,4,4,0,3,1,0,0,3,3,5.0,11.2.2018
Doug McDermott,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,2032,3,9,2,6,0,0,1,2,4,1,0,1,5,5.0,11.2.2018
Larry Nance,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,1259,2,5,0,1,1,1,0,4,3,1,0,0,4,5.0,11.2.2018
Harrison Barnes,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,1849,4,15,1,5,2,2,1,4,1,0,0,0,0,4.7,11.2.2018
Willie Cauley-Stein,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1588,4,8,0,0,2,3,3,4,0,1,0,4,3,4.7,11.2.2018
Garrett Temple,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1430,1,3,1,2,1,2,1,2,0,2,0,0,2,4.4,11.2.2018
Nene Hilario,HOUSTON ROCKETS,HOME,DALLAS MAVERICKS,WIN,1004,3,3,0,0,1,2,0,5,1,0,0,2,4,4.3,11.2.2018
Nemanja Bjelica,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,949,1,3,1,2,0,0,1,1,3,0,1,1,0,4.1,11.2.2018
Tyreke Evans,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,1574,3,11,1,4,5,6,1,4,3,0,0,4,3,3.9,11.2.2018
Kyle Korver,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,WIN,936,1,2,1,2,0,0,0,2,2,0,1,0,2,3.9,11.2.2018
Jameer Nelson,DETROIT PISTONS,AWAY,ATLANTA HAWKS,LOSS,1122,3,7,0,2,0,0,1,1,5,0,0,1,5,3.8,11.2.2018
Stanley Johnson,DETROIT PISTONS,AWAY,ATLANTA HAWKS,LOSS,1199,2,4,2,3,2,2,0,1,0,1,0,2,4,3.7,11.2.2018
Jakob Poeltl,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1091,2,6,0,0,0,0,1,2,2,0,1,0,1,3.6,11.2.2018
Domantas Sabonis,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,1509,2,11,0,0,2,2,2,8,3,0,0,1,2,3.2,11.2.2018
P.J. Tucker,HOUSTON ROCKETS,HOME,DALLAS MAVERICKS,WIN,1533,1,3,1,3,0,0,0,1,0,3,0,1,1,3.2,11.2.2018
Alec Burks,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,WIN,470,2,4,1,2,0,0,0,0,0,0,0,0,0,3.0,11.2.2018
Terrance Ferguson,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,916,2,4,1,3,0,0,1,0,0,0,0,0,2,2.9,11.2.2018
Luke Kennard,DETROIT PISTONS,AWAY,ATLANTA HAWKS,LOSS,1154,2,5,1,3,0,0,0,2,2,0,0,1,1,2.9,11.2.2018
Delon Wright,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1229,0,4,0,2,2,2,0,2,6,1,2,2,4,2.8,11.2.2018
Vince Carter,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,782,1,2,1,2,0,0,0,2,2,0,0,1,1,2.6,11.2.2018
Jayson Tatum,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,LOSS,1646,4,11,1,2,0,0,1,1,1,1,0,2,3,2.4,11.2.2018
Ryan Anderson,HOUSTON ROCKETS,HOME,DALLAS MAVERICKS,WIN,1347,1,5,0,3,2,2,0,5,0,0,1,0,2,2.3,11.2.2018
Trey Burke,NEW YORK KNICKS,AWAY,INDIANA PACERS,LOSS,470,1,2,0,1,0,0,0,2,1,1,0,1,0,2.3,11.2.2018
Pat Connaughton,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,LOSS,964,1,1,0,0,0,0,0,0,0,1,0,0,1,2.3,11.2.2018
