name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,WIN,2081,14,18,2,3,2,2,1,3,5,2,0,1,3,29.9,29.3.2018
Andre Drummond,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,WIN,2272,10,16,0,0,4,7,5,18,4,0,1,1,2,26.2,29.3.2018
Quinn Cook,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,LOSS,1928,12,15,5,5,1,1,0,4,3,0,0,2,5,23.6,29.3.2018
Eric Bledsoe,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,WIN,1874,9,11,1,2,1,1,0,3,6,3,1,2,1,22.3,29.3.2018
Victor Oladipo,INDIANA PACERS,AWAY,SACRAMENTO KINGS,WIN,2145,9,14,2,7,4,4,1,4,2,3,1,2,2,22.0,29.3.2018
Paul George,OKLAHOMA CITY THUNDER,AWAY,SAN ANTONIO SPURS,LOSS,2333,9,20,3,6,5,5,0,7,6,4,0,3,3,21.7,29.3.2018
LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,2052,9,19,1,1,6,8,6,5,2,0,2,4,2,18.2,29.3.2018
Willie Cauley-Stein,SACRAMENTO KINGS,HOME,INDIANA PACERS,LOSS,1598,9,11,0,0,1,1,2,5,5,0,1,3,3,17.8,29.3.2018
Bojan Bogdanovic,INDIANA PACERS,AWAY,SACRAMENTO KINGS,WIN,2151,7,13,2,6,9,9,0,0,0,0,0,1,1,17.3,29.3.2018
Josh Richardson,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,1993,8,16,1,4,5,5,1,4,3,0,2,1,3,17.2,29.3.2018
Khris Middleton,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,WIN,2309,9,17,3,4,2,2,0,3,2,3,0,3,4,15.4,29.3.2018
Goran Dragic,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,1974,6,11,1,3,4,4,1,4,5,1,0,2,3,14.9,29.3.2018
Thaddeus Young,INDIANA PACERS,AWAY,SACRAMENTO KINGS,WIN,2037,8,13,1,1,1,3,1,7,1,1,0,1,1,14.4,29.3.2018
Bogdan Bogdanovic,SACRAMENTO KINGS,HOME,INDIANA PACERS,LOSS,2397,8,15,4,9,1,2,0,3,4,1,0,3,2,14.2,29.3.2018
Buddy Hield,SACRAMENTO KINGS,HOME,INDIANA PACERS,LOSS,1846,7,12,4,7,2,2,1,6,4,0,0,5,2,13.9,29.3.2018
Anthony Tolliver,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,WIN,1913,4,6,1,3,5,5,1,1,2,1,1,1,2,13.7,29.3.2018
Noah Vonleh,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1960,5,12,1,4,3,4,3,10,1,2,0,1,1,13.6,29.3.2018
Dejounte Murray,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,1801,3,8,0,2,1,2,1,7,7,5,1,2,2,12.8,29.3.2018
Tomas Satoransky,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,LOSS,2091,4,8,1,3,2,2,3,2,6,1,0,1,3,12.7,29.3.2018
Corey Brewer,OKLAHOMA CITY THUNDER,AWAY,SAN ANTONIO SPURS,LOSS,1722,5,8,1,4,3,4,1,1,3,2,0,1,4,12.5,29.3.2018
Reggie Bullock,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,WIN,1760,6,9,2,4,0,0,0,1,3,1,0,1,0,12.5,29.3.2018
Justise Winslow,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,1563,5,8,1,3,2,3,0,9,2,1,1,2,2,12.0,29.3.2018
Marcin Gortat,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,LOSS,1667,5,7,0,0,0,0,2,10,3,1,0,2,3,11.4,29.3.2018
Kelly Oubre,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,LOSS,1930,5,12,0,4,4,5,0,4,3,1,1,0,2,11.4,29.3.2018
David Nwaba,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,2115,4,11,1,1,6,8,1,6,4,0,1,2,2,11.3,29.3.2018
Kevon Looney,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,LOSS,1393,3,4,0,1,2,2,1,3,1,1,3,0,2,11.0,29.3.2018
Jabari Parker,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,WIN,1504,6,12,2,3,0,0,1,6,3,0,0,0,4,11.0,29.3.2018
Myles Turner,INDIANA PACERS,AWAY,SACRAMENTO KINGS,WIN,1637,3,8,1,3,2,2,0,3,5,1,2,0,1,11.0,29.3.2018
Ramon Sessions,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,LOSS,917,2,4,0,1,2,3,1,1,6,2,0,0,0,10.8,29.3.2018
Carmelo Anthony,OKLAHOMA CITY THUNDER,AWAY,SAN ANTONIO SPURS,LOSS,1915,3,6,3,3,0,0,1,2,2,2,1,0,2,10.6,29.3.2018
Draymond Green,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,LOSS,1685,4,7,1,2,2,2,0,5,6,2,1,4,4,10.5,29.3.2018
Kyle Anderson,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,1395,4,4,1,1,1,2,0,0,2,2,0,0,4,10.2,29.3.2018
Markieff Morris,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,LOSS,2166,5,15,1,6,0,0,2,4,5,1,4,1,3,10.2,29.3.2018
JaVale McGee,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,LOSS,878,6,7,0,0,0,0,0,0,0,0,2,0,2,10.1,29.3.2018
Darren Collison,INDIANA PACERS,AWAY,SACRAMENTO KINGS,WIN,1826,3,8,0,1,2,2,0,3,9,3,1,3,4,9.9,29.3.2018
Jason Terry,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,WIN,1265,3,4,1,1,1,1,1,1,3,3,0,2,2,9.7,29.3.2018
Tyler Zeller,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,WIN,1359,2,6,0,0,3,4,2,6,4,2,0,1,2,9.4,29.3.2018
Hassan Whiteside,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,1168,3,8,0,0,2,2,3,4,4,1,2,2,2,9.3,29.3.2018
Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,SAN ANTONIO SPURS,LOSS,2262,7,19,0,4,5,8,1,10,5,3,1,7,5,9.2,29.3.2018
Manu Ginobili,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,881,2,4,2,3,4,5,0,3,0,2,0,1,1,9.1,29.3.2018
Patrick McCaw,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,LOSS,2103,3,9,2,6,4,4,0,3,3,1,0,1,2,9.1,29.3.2018
Dwyane Wade,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,1107,2,7,0,0,4,4,0,3,4,3,0,2,1,8.2,29.3.2018
Shaun Livingston,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,LOSS,956,4,6,0,0,1,1,0,0,0,2,0,0,1,8.0,29.3.2018
Frank Mason,SACRAMENTO KINGS,HOME,INDIANA PACERS,LOSS,1201,5,10,2,4,0,0,1,1,2,0,0,1,1,8.0,29.3.2018
Danny Green,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,1616,4,9,3,7,0,0,1,3,0,0,1,0,2,7.8,29.3.2018
Stanley Johnson,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,WIN,2204,4,11,1,3,0,0,2,3,2,4,0,2,2,7.8,29.3.2018
Bobby Portis,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1948,6,16,0,3,1,2,7,9,0,2,1,6,1,7.7,29.3.2018
Domantas Sabonis,INDIANA PACERS,AWAY,SACRAMENTO KINGS,WIN,1467,4,6,0,0,0,0,1,7,3,0,0,1,4,7.7,29.3.2018
Pau Gasol,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,1521,2,7,0,1,2,4,2,10,3,0,1,0,2,7.5,29.3.2018
Justin Holiday,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1308,3,10,3,7,4,4,0,1,1,1,0,1,2,7.4,29.3.2018
Robin Lopez,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1852,6,12,0,1,1,2,2,4,1,0,3,3,4,7.4,29.3.2018
Luke Kennard,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,WIN,1120,2,5,1,2,3,4,0,1,2,2,0,1,1,7.2,29.3.2018
Steven Adams,OKLAHOMA CITY THUNDER,AWAY,SAN ANTONIO SPURS,LOSS,2243,5,11,0,0,0,2,5,8,1,0,0,2,3,6.9,29.3.2018
Henry Ellenson,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,WIN,967,3,7,1,1,2,2,1,4,1,0,0,1,0,6.9,29.3.2018
Patrick Patterson,OKLAHOMA CITY THUNDER,AWAY,SAN ANTONIO SPURS,LOSS,738,3,3,1,1,0,0,1,0,0,0,0,0,0,6.8,29.3.2018
Tony Parker,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,1072,2,6,1,2,3,4,0,0,4,1,0,1,1,6.6,29.3.2018
