name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Jordan Clarkson,LOS ANGELES LAKERS,HOME,INDIANA PACERS,WIN,2018,14,19,3,6,2,3,0,7,7,0,0,4,0,27.9,19.1.2018
DeMarre Carroll,BROOKLYN NETS,HOME,MIAMI HEAT,WIN,1848,9,12,3,5,5,5,4,2,1,2,1,1,2,26.2,19.1.2018
Jamal Murray,DENVER NUGGETS,HOME,PHOENIX SUNS,LOSS,2120,10,17,5,8,5,5,2,3,2,1,2,1,6,24.8,19.1.2018
Tim Hardaway,NEW YORK KNICKS,AWAY,UTAH JAZZ,WIN,1628,11,17,6,7,3,5,0,5,3,0,0,2,0,24.3,19.1.2018
Bradley Beal,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,2420,7,12,4,7,8,9,1,2,3,1,1,2,2,22.3,19.1.2018
Andre Drummond,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,2559,4,5,0,0,6,8,6,15,8,2,2,5,6,21.6,19.1.2018
Hassan Whiteside,MIAMI HEAT,AWAY,BROOKLYN NETS,LOSS,1964,9,17,0,0,4,5,5,8,2,0,4,1,2,21.6,19.1.2018
Devin Booker,PHOENIX SUNS,AWAY,DENVER NUGGETS,WIN,2080,11,23,4,11,4,4,0,5,5,1,1,3,2,21.2,19.1.2018
Rudy Gobert,UTAH JAZZ,HOME,NEW YORK KNICKS,LOSS,1786,7,10,0,0,9,15,5,9,1,0,3,3,5,20.4,19.1.2018
Otto Porter,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,2272,5,9,4,5,2,2,3,4,3,4,0,0,3,19.9,19.1.2018
Kelly Oubre,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,1883,9,14,5,9,3,3,0,5,1,0,0,1,4,19.4,19.1.2018
T.J. Warren,PHOENIX SUNS,AWAY,DENVER NUGGETS,WIN,2053,11,17,0,1,3,6,0,3,1,2,1,1,1,19.2,19.1.2018
Larry Nance,LOS ANGELES LAKERS,HOME,INDIANA PACERS,WIN,1659,5,5,0,0,0,2,3,8,3,3,2,0,1,18.3,19.1.2018
Dillon Brooks,MEMPHIS GRIZZLIES,HOME,SACRAMENTO KINGS,WIN,1674,8,13,3,6,3,4,1,2,0,3,0,2,1,17.6,19.1.2018
Ben McLemore,MEMPHIS GRIZZLIES,HOME,SACRAMENTO KINGS,WIN,1615,6,13,3,7,6,6,2,0,2,1,0,0,2,17.3,19.1.2018
Kyle Lowry,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,WIN,2079,8,16,4,9,4,5,0,3,3,1,1,2,3,17.1,19.1.2018
Domantas Sabonis,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,LOSS,2073,6,10,0,1,3,5,3,11,1,0,2,0,2,16.3,19.1.2018
DeMar DeRozan,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,WIN,2168,9,19,0,1,3,5,0,7,6,1,0,1,3,15.6,19.1.2018
Courtney Lee,NEW YORK KNICKS,AWAY,UTAH JAZZ,WIN,2144,6,13,2,3,4,4,0,5,1,2,0,0,2,14.7,19.1.2018
Ish Smith,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,2073,7,11,0,2,1,2,0,2,7,1,0,1,2,14.4,19.1.2018
Victor Oladipo,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,LOSS,2149,11,26,1,5,2,2,1,4,4,1,0,2,2,14.1,19.1.2018
Ricky Rubio,UTAH JAZZ,HOME,NEW YORK KNICKS,LOSS,1939,6,11,1,2,4,6,1,4,5,1,0,2,3,14.1,19.1.2018
Luke Kennard,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,1320,4,7,3,5,5,5,0,1,2,0,0,0,3,13.2,19.1.2018
Pau Gasol,SAN ANTONIO SPURS,AWAY,TORONTO RAPTORS,LOSS,2044,6,11,0,0,3,4,2,7,3,1,0,2,2,13.1,19.1.2018
Gary Harris,DENVER NUGGETS,HOME,PHOENIX SUNS,LOSS,2126,6,16,4,11,0,0,1,4,4,3,0,2,0,12.9,19.1.2018
Kelly Olynyk,MIAMI HEAT,AWAY,BROOKLYN NETS,LOSS,1480,4,6,2,3,2,2,0,5,3,0,1,1,1,12.3,19.1.2018
Jonas Valanciunas,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,WIN,1801,7,10,1,1,0,0,4,7,0,1,0,3,4,12.1,19.1.2018
Buddy Hield,SACRAMENTO KINGS,AWAY,MEMPHIS GRIZZLIES,LOSS,1558,4,11,2,4,3,3,1,6,2,2,0,0,2,12.0,19.1.2018
Joe Ingles,UTAH JAZZ,HOME,NEW YORK KNICKS,LOSS,1754,3,5,2,4,1,2,2,5,4,0,0,0,0,12.0,19.1.2018
Josh Richardson,MIAMI HEAT,AWAY,BROOKLYN NETS,LOSS,2227,4,12,1,4,3,4,2,2,7,3,0,2,2,11.9,19.1.2018
