name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,2465,19,28,1,1,6,8,2,7,2,1,3,4,3,35.0,23.3.2018
Kyle Lowry,TORONTO RAPTORS,HOME,BROOKLYN NETS,WIN,2231,7,11,5,6,6,6,0,10,12,0,0,1,4,28.9,23.3.2018
Tim Hardaway,NEW YORK KNICKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2179,14,25,6,11,5,7,0,2,3,2,0,2,2,28.2,23.3.2018
Lou Williams,LOS ANGELES CLIPPERS,AWAY,INDIANA PACERS,LOSS,2146,10,18,4,6,3,3,0,4,10,3,0,2,1,27.2,23.3.2018
Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,MIAMI HEAT,WIN,2155,9,15,2,2,9,10,0,13,8,1,0,5,4,25.6,23.3.2018
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,NEW YORK KNICKS,WIN,2441,9,14,2,3,4,5,2,11,3,1,3,1,5,24.3,23.3.2018
LeBron James,CLEVELAND CAVALIERS,HOME,PHOENIX SUNS,WIN,1756,11,16,1,4,4,6,0,6,9,1,1,4,3,24.0,23.3.2018
Bojan Bogdanovic,INDIANA PACERS,HOME,LOS ANGELES CLIPPERS,WIN,1985,12,18,3,6,1,1,2,4,3,0,0,1,1,23.5,23.3.2018
Will Barton,DENVER NUGGETS,AWAY,WASHINGTON WIZARDS,WIN,2158,5,12,5,7,8,8,0,7,3,1,3,1,0,22.9,23.3.2018
Stephen Curry,GOLDEN STATE WARRIORS,HOME,ATLANTA HAWKS,WIN,1522,10,18,3,8,6,6,1,6,1,0,1,1,1,22.9,23.3.2018
Marcus Morris,BOSTON CELTICS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2086,9,13,5,6,7,7,1,1,0,0,0,1,4,22.9,23.3.2018
Steven Adams,OKLAHOMA CITY THUNDER,HOME,MIAMI HEAT,WIN,1877,9,13,0,0,6,11,6,6,1,1,0,0,4,22.6,23.3.2018
Shabazz Muhammad,MILWAUKEE BUCKS,AWAY,CHICAGO BULLS,WIN,1221,9,12,2,2,1,1,0,5,3,2,1,0,2,21.7,23.3.2018
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,BOSTON CELTICS,LOSS,2194,12,22,1,4,1,1,1,6,4,2,0,1,1,21.3,23.3.2018
Ricky Rubio,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2425,5,10,3,3,7,7,0,3,9,2,1,3,2,21.1,23.3.2018
Patty Mills,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,2432,8,12,2,5,7,7,0,2,4,0,0,1,3,21.0,23.3.2018
Marquese Chriss,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,LOSS,2119,7,11,1,3,4,6,2,8,3,1,2,1,1,20.2,23.3.2018
Derrick Favors,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2054,8,10,1,2,5,7,1,7,1,0,2,1,3,20.1,23.3.2018
Jamal Murray,DENVER NUGGETS,AWAY,WASHINGTON WIZARDS,WIN,2163,8,20,5,12,4,4,3,3,3,2,1,2,2,19.2,23.3.2018
Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,BOSTON CELTICS,LOSS,1942,7,12,2,6,0,0,1,9,1,5,1,1,1,18.8,23.3.2018
Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,BOSTON CELTICS,LOSS,2312,9,22,4,11,4,4,2,1,8,0,0,2,2,18.7,23.3.2018
Taj Gibson,MINNESOTA TIMBERWOLVES,AWAY,NEW YORK KNICKS,WIN,2311,5,8,0,1,8,8,2,5,1,1,0,0,2,18.2,23.3.2018
Nikola Jokic,DENVER NUGGETS,AWAY,WASHINGTON WIZARDS,WIN,2237,10,21,3,6,2,2,0,8,5,0,1,2,2,18.1,23.3.2018
Nemanja Bjelica,MINNESOTA TIMBERWOLVES,AWAY,NEW YORK KNICKS,WIN,2256,6,8,3,5,2,4,2,4,2,2,1,1,2,17.9,23.3.2018
Kevin Love,CLEVELAND CAVALIERS,HOME,PHOENIX SUNS,WIN,1798,7,15,2,6,4,4,0,6,2,3,0,1,1,17.1,23.3.2018
D'Angelo Russell,BROOKLYN NETS,AWAY,TORONTO RAPTORS,LOSS,1863,8,21,0,4,2,5,2,9,13,1,0,2,1,17.1,23.3.2018
Nick Young,GOLDEN STATE WARRIORS,HOME,ATLANTA HAWKS,WIN,1555,9,17,6,11,0,0,1,1,1,0,0,0,1,17.0,23.3.2018
Donovan Mitchell,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2635,14,36,4,13,3,5,0,3,3,4,0,4,2,16.8,23.3.2018
Tony Snell,MILWAUKEE BUCKS,AWAY,CHICAGO BULLS,WIN,1290,6,6,4,4,2,2,0,0,0,0,0,0,1,15.8,23.3.2018
Victor Oladipo,INDIANA PACERS,HOME,LOS ANGELES CLIPPERS,WIN,2221,4,16,3,10,7,8,2,4,4,2,1,0,1,15.7,23.3.2018
Cameron Payne,CHICAGO BULLS,HOME,MILWAUKEE BUCKS,LOSS,1834,6,12,2,4,3,3,1,3,6,1,0,1,3,15.6,23.3.2018
Bradley Beal,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,LOSS,2373,9,18,6,9,0,0,1,3,5,0,0,4,2,15.3,23.3.2018
Darren Collison,INDIANA PACERS,HOME,LOS ANGELES CLIPPERS,WIN,1651,6,9,1,1,0,0,1,1,10,1,0,2,2,15.3,23.3.2018
Brandon Jennings,MILWAUKEE BUCKS,AWAY,CHICAGO BULLS,WIN,1664,5,11,2,6,4,4,0,4,5,1,1,1,1,15.3,23.3.2018
Khris Middleton,MILWAUKEE BUCKS,AWAY,CHICAGO BULLS,WIN,2074,5,14,2,6,4,4,0,3,6,4,1,2,2,15.2,23.3.2018
James Johnson,MIAMI HEAT,AWAY,OKLAHOMA CITY THUNDER,LOSS,1726,7,13,2,4,7,7,0,4,2,0,0,3,3,15.1,23.3.2018
Jonas Valanciunas,TORONTO RAPTORS,HOME,BROOKLYN NETS,WIN,1278,8,14,1,4,6,6,2,6,0,0,0,3,4,15.0,23.3.2018
Manu Ginobili,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,1626,6,12,1,4,5,5,1,4,3,0,0,0,3,14.8,23.3.2018
Larry Nance,CLEVELAND CAVALIERS,HOME,PHOENIX SUNS,WIN,1345,6,11,0,3,3,3,4,6,2,0,0,1,0,14.7,23.3.2018
Mike Muscala,ATLANTA HAWKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1665,4,5,1,2,2,2,1,6,3,0,1,0,0,14.4,23.3.2018
Allen Crabbe,BROOKLYN NETS,AWAY,TORONTO RAPTORS,LOSS,1714,6,10,5,8,1,2,0,2,0,0,2,0,2,14.2,23.3.2018
Rondae Hollis-Jefferson,BROOKLYN NETS,AWAY,TORONTO RAPTORS,LOSS,1779,8,11,0,0,2,3,0,7,0,0,0,1,1,13.8,23.3.2018
DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,INDIANA PACERS,LOSS,1944,6,6,0,0,2,2,2,9,1,0,0,2,3,13.8,23.3.2018
Denzel Valentine,CHICAGO BULLS,HOME,MILWAUKEE BUCKS,LOSS,1944,7,13,4,7,2,2,0,5,3,2,1,5,3,13.8,23.3.2018
Jordan Bell,GOLDEN STATE WARRIORS,HOME,ATLANTA HAWKS,WIN,1650,5,8,0,0,2,3,2,5,4,1,1,1,2,13.6,23.3.2018
Trey Burke,NEW YORK KNICKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1861,6,11,1,2,2,4,0,2,9,2,0,3,3,13.6,23.3.2018
Eric Bledsoe,MILWAUKEE BUCKS,AWAY,CHICAGO BULLS,WIN,1216,4,8,1,3,4,4,0,4,4,0,2,0,3,13.2,23.3.2018
Quinn Cook,GOLDEN STATE WARRIORS,HOME,ATLANTA HAWKS,WIN,1916,5,11,1,3,2,2,1,7,6,1,0,1,3,13.1,23.3.2018
Goran Dragic,MIAMI HEAT,AWAY,OKLAHOMA CITY THUNDER,LOSS,1856,7,16,2,4,4,4,2,2,5,1,0,3,5,13.1,23.3.2018
Rudy Gobert,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2414,4,6,0,0,5,6,2,6,1,2,0,1,5,12.9,23.3.2018
Markieff Morris,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,LOSS,2182,6,15,1,4,4,4,0,8,5,2,1,3,4,12.9,23.3.2018
Jarrett Allen,BROOKLYN NETS,AWAY,TORONTO RAPTORS,LOSS,1556,3,7,0,0,7,7,2,5,1,0,3,1,3,12.8,23.3.2018
Troy Daniels,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,LOSS,2008,7,16,6,12,0,0,0,6,1,0,0,1,1,12.7,23.3.2018
Marcin Gortat,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,LOSS,1643,4,4,0,0,3,4,2,5,3,0,0,1,2,12.6,23.3.2018
Fred VanVleet,TORONTO RAPTORS,HOME,BROOKLYN NETS,WIN,1927,6,12,4,7,0,2,1,5,1,1,1,0,3,12.6,23.3.2018
Taurean Waller-Prince,ATLANTA HAWKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1919,6,18,4,8,4,6,0,4,2,2,2,1,4,12.4,23.3.2018
Montrezl Harrell,LOS ANGELES CLIPPERS,AWAY,INDIANA PACERS,LOSS,1114,7,8,0,0,2,3,2,1,0,0,0,1,3,12.3,23.3.2018
Enes Kanter,NEW YORK KNICKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1979,4,7,0,0,3,4,5,10,1,0,0,1,3,12.3,23.3.2018
Cristiano Felicio,CHICAGO BULLS,HOME,MILWAUKEE BUCKS,LOSS,1913,4,10,0,0,3,4,6,5,3,0,0,1,0,12.0,23.3.2018
Wayne Ellington,MIAMI HEAT,AWAY,OKLAHOMA CITY THUNDER,LOSS,1586,4,8,4,6,2,2,0,4,2,0,0,0,2,11.8,23.3.2018
John Henson,MILWAUKEE BUCKS,AWAY,CHICAGO BULLS,WIN,1709,5,10,1,1,0,0,4,8,1,0,1,0,2,11.8,23.3.2018
DeMarre Carroll,BROOKLYN NETS,AWAY,TORONTO RAPTORS,LOSS,1840,4,7,2,4,4,6,0,3,0,0,2,0,2,11.4,23.3.2018
Terry Rozier,BOSTON CELTICS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2028,4,14,2,5,6,6,0,5,2,1,0,0,1,11.3,23.3.2018
Alex Len,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,LOSS,1506,4,5,0,0,6,11,2,2,2,0,0,1,4,10.9,23.3.2018
Justise Winslow,MIAMI HEAT,AWAY,OKLAHOMA CITY THUNDER,LOSS,1823,5,10,2,5,2,3,0,6,0,1,1,0,3,10.9,23.3.2018
Thaddeus Young,INDIANA PACERS,HOME,LOS ANGELES CLIPPERS,WIN,2201,7,13,2,4,0,0,2,8,0,0,0,2,2,10.7,23.3.2018
Shane Larkin,BOSTON CELTICS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2040,3,7,1,1,2,2,0,4,7,1,0,1,2,10.6,23.3.2018
Jordan Clarkson,CLEVELAND CAVALIERS,HOME,PHOENIX SUNS,WIN,1553,5,14,0,2,3,4,3,1,2,2,1,0,2,10.5,23.3.2018
Torrey Craig,DENVER NUGGETS,AWAY,WASHINGTON WIZARDS,WIN,1130,4,5,1,1,2,2,0,5,1,0,0,0,2,10.5,23.3.2018
Rudy Gay,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,1480,6,13,0,1,3,5,3,2,1,0,0,0,1,10.5,23.3.2018
Kelly Oubre,WASHINGTON WIZARDS,HOME,DENVER NUGGETS,LOSS,1638,5,11,3,6,2,4,1,4,2,1,1,1,5,10.5,23.3.2018
Bobby Portis,CHICAGO BULLS,HOME,MILWAUKEE BUCKS,LOSS,1317,6,14,3,4,1,2,3,3,1,0,1,1,3,10.4,23.3.2018
Tyler Ulis,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,LOSS,1819,5,12,0,1,1,1,1,1,9,2,1,4,1,10.2,23.3.2018
Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,NEW YORK KNICKS,WIN,2256,5,15,2,7,5,6,0,11,2,2,0,4,2,10.0,23.3.2018
Frank Ntilikina,NEW YORK KNICKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2235,5,12,2,5,1,1,1,4,3,1,0,1,2,9.8,23.3.2018
Joe Ingles,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2392,4,9,2,5,3,4,0,2,4,2,0,2,4,9.7,23.3.2018
Greg Monroe,BOSTON CELTICS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1182,4,9,0,0,2,2,3,7,4,0,2,4,0,9.7,23.3.2018
Jayson Tatum,BOSTON CELTICS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1917,4,11,0,0,5,6,2,4,4,2,0,3,3,9.7,23.3.2018
