name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
James Harden,HOUSTON ROCKETS,HOME,NEW YORK KNICKS,WIN,2212,12,27,5,13,8,10,0,2,10,3,0,1,1,31.3,25.11.2017
Anthony Davis,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,2331,12,22,0,2,6,8,4,11,2,0,2,1,1,26.1,25.11.2017
Otto Porter,WASHINGTON WIZARDS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2212,9,15,1,1,5,5,3,7,2,3,1,0,2,25.6,25.11.2017
Blake Griffin,LOS ANGELES CLIPPERS,AWAY,SACRAMENTO KINGS,WIN,2306,13,25,2,7,5,5,2,2,5,1,0,2,2,24.4,25.11.2017
Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,2373,9,19,4,8,6,9,1,11,9,1,0,4,2,23.6,25.11.2017
Elfrid Payton,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,1744,9,17,3,5,1,2,5,3,9,1,0,2,0,23.0,25.11.2017
T.J. McConnell,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,2207,7,12,1,1,0,0,1,6,13,3,1,1,2,22.9,25.11.2017
Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,UTAH JAZZ,LOSS,2337,10,18,0,1,7,9,3,10,5,0,0,3,3,22.0,25.11.2017
Buddy Hield,SACRAMENTO KINGS,HOME,LOS ANGELES CLIPPERS,LOSS,1558,10,18,7,9,0,0,2,3,2,0,1,1,0,21.8,25.11.2017
J.J. Redick,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1990,10,18,8,12,1,1,2,3,1,0,0,1,2,21.6,25.11.2017
Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,WASHINGTON WIZARDS,WIN,2443,9,17,2,8,9,10,0,6,6,0,1,5,2,21.2,25.11.2017
Kyle O'Quinn,NEW YORK KNICKS,AWAY,HOUSTON ROCKETS,LOSS,1571,7,9,0,0,6,8,2,13,4,1,2,3,5,21.2,25.11.2017
Al Horford,BOSTON CELTICS,AWAY,INDIANA PACERS,WIN,1904,8,15,3,4,2,2,1,4,6,0,3,1,1,20.5,25.11.2017
Klay Thompson,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,2173,9,19,4,8,2,2,0,4,2,2,2,0,0,20.3,25.11.2017
Donovan Mitchell,UTAH JAZZ,HOME,MILWAUKEE BUCKS,WIN,1762,9,16,6,10,0,3,0,4,4,2,0,1,2,19.4,25.11.2017
Kyrie Irving,BOSTON CELTICS,AWAY,INDIANA PACERS,WIN,2048,11,20,1,4,2,2,1,3,6,1,0,3,1,18.8,25.11.2017
Dirk Nowitzki,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,1338,7,10,4,7,1,1,0,5,4,2,0,2,1,18.7,25.11.2017
Bradley Beal,WASHINGTON WIZARDS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2109,10,24,3,10,3,4,0,1,7,2,2,3,0,18.4,25.11.2017
Dario Saric,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,2026,8,13,1,4,4,4,3,4,4,0,0,2,2,18.4,25.11.2017
Kyle Anderson,SAN ANTONIO SPURS,AWAY,CHARLOTTE HORNETS,WIN,1878,6,8,0,0,2,2,1,4,3,5,0,2,0,17.8,25.11.2017
Stephen Curry,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,2188,9,25,3,13,6,6,0,4,6,1,0,1,2,17.7,25.11.2017
Michael Beasley,NEW YORK KNICKS,AWAY,HOUSTON ROCKETS,LOSS,2163,14,23,0,1,2,5,3,5,2,0,1,6,1,17.6,25.11.2017
Aaron Gordon,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,2118,4,10,2,4,6,6,1,8,2,1,2,0,0,17.5,25.11.2017
Derrick Favors,UTAH JAZZ,HOME,MILWAUKEE BUCKS,WIN,1740,6,8,0,0,4,7,1,5,2,1,2,1,0,16.6,25.11.2017
Joe Ingles,UTAH JAZZ,HOME,MILWAUKEE BUCKS,WIN,1994,5,9,5,8,0,0,0,1,9,1,0,1,2,16.5,25.11.2017
Malcolm Brogdon,MILWAUKEE BUCKS,AWAY,UTAH JAZZ,LOSS,1607,7,9,4,5,1,1,0,4,2,0,1,2,1,16.4,25.11.2017
LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,CHARLOTTE HORNETS,WIN,2009,6,13,0,1,5,5,2,5,4,0,2,0,3,16.2,25.11.2017
Terry Rozier,BOSTON CELTICS,AWAY,INDIANA PACERS,WIN,1221,7,9,2,3,1,1,0,1,2,1,0,0,0,16.2,25.11.2017
Eric Bledsoe,MILWAUKEE BUCKS,AWAY,UTAH JAZZ,LOSS,1857,7,13,1,4,3,3,0,2,7,2,1,3,2,16.1,25.11.2017
Jrue Holiday,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,LOSS,2392,8,20,3,8,5,6,1,5,6,0,1,3,2,16.1,25.11.2017
Marcus Smart,BOSTON CELTICS,AWAY,INDIANA PACERS,WIN,2074,7,8,1,2,0,0,0,6,5,2,0,3,1,16.1,25.11.2017
Lou Williams,LOS ANGELES CLIPPERS,AWAY,SACRAMENTO KINGS,WIN,2171,6,14,4,7,2,2,0,3,8,4,1,6,1,15.4,25.11.2017
Rudy Gay,SAN ANTONIO SPURS,AWAY,CHARLOTTE HORNETS,WIN,1428,6,10,0,3,3,3,1,6,4,2,0,2,1,15.3,25.11.2017
Zach Randolph,SACRAMENTO KINGS,HOME,LOS ANGELES CLIPPERS,LOSS,1840,7,14,1,4,2,2,2,5,3,1,0,0,2,15.2,25.11.2017
Clint Capela,HOUSTON ROCKETS,HOME,NEW YORK KNICKS,WIN,1771,4,7,0,0,4,6,4,11,3,0,3,2,3,15.0,25.11.2017
Kyle Lowry,TORONTO RAPTORS,AWAY,ATLANTA HAWKS,WIN,1643,4,9,4,7,3,4,1,12,6,1,0,4,1,15.0,25.11.2017
Lance Stephenson,INDIANA PACERS,HOME,BOSTON CELTICS,LOSS,2166,5,9,2,5,4,4,2,6,5,0,0,3,1,15.0,25.11.2017
Pascal Siakam,TORONTO RAPTORS,AWAY,ATLANTA HAWKS,WIN,1857,6,9,1,4,0,0,0,4,4,2,1,1,0,14.8,25.11.2017
Tony Snell,MILWAUKEE BUCKS,AWAY,UTAH JAZZ,LOSS,2259,8,10,2,2,0,0,0,1,0,0,1,0,1,14.8,25.11.2017
Rodney Hood,UTAH JAZZ,HOME,MILWAUKEE BUCKS,WIN,1738,8,15,3,6,2,2,0,2,2,2,0,3,0,14.7,25.11.2017
Kemba Walker,CHARLOTTE HORNETS,HOME,SAN ANTONIO SPURS,LOSS,1849,8,12,1,4,1,2,1,2,5,0,1,3,1,14.5,25.11.2017
CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,WASHINGTON WIZARDS,WIN,1954,11,20,4,7,0,0,1,3,3,1,0,5,5,14.1,25.11.2017
Pat Connaughton,PORTLAND TRAIL BLAZERS,AWAY,WASHINGTON WIZARDS,WIN,2218,4,7,2,3,2,2,0,4,3,2,1,0,2,13.9,25.11.2017
Andre Iguodala,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,WIN,1855,5,10,2,5,2,4,2,1,4,2,0,0,2,13.9,25.11.2017
Robert Covington,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1723,5,7,2,4,2,3,0,8,2,1,0,1,2,13.7,25.11.2017
Ryan Anderson,HOUSTON ROCKETS,HOME,NEW YORK KNICKS,WIN,1198,6,11,4,7,1,2,0,7,0,0,1,0,2,13.3,25.11.2017
Domantas Sabonis,INDIANA PACERS,HOME,BOSTON CELTICS,LOSS,1828,5,13,1,2,6,6,4,3,1,1,0,1,3,13.1,25.11.2017
Jonas Valanciunas,TORONTO RAPTORS,AWAY,ATLANTA HAWKS,WIN,1198,7,9,0,1,2,2,4,4,2,0,0,4,2,13.1,25.11.2017
Courtney Lee,NEW YORK KNICKS,AWAY,HOUSTON ROCKETS,LOSS,1979,6,11,3,8,2,2,0,2,4,1,0,2,3,12.9,25.11.2017
Pau Gasol,SAN ANTONIO SPURS,AWAY,CHARLOTTE HORNETS,WIN,1478,5,14,2,7,5,6,1,6,3,0,2,1,3,12.6,25.11.2017
Myles Turner,INDIANA PACERS,HOME,BOSTON CELTICS,LOSS,1848,7,9,2,3,3,3,0,6,0,0,1,4,4,12.4,25.11.2017
OG Anunoby,TORONTO RAPTORS,AWAY,ATLANTA HAWKS,WIN,1045,4,4,3,3,0,0,0,1,2,2,0,0,3,12.3,25.11.2017
Joel Embiid,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1714,7,17,1,1,3,4,4,10,6,0,0,5,3,12.3,25.11.2017
Norman Powell,TORONTO RAPTORS,AWAY,ATLANTA HAWKS,WIN,1835,7,13,3,6,0,0,1,1,1,3,0,2,3,12.2,25.11.2017
