name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,2133,10,22,1,5,10,10,3,15,6,0,1,4,4,25.5,29.1.2018
Hassan Whiteside,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,1571,10,15,0,0,5,6,7,7,2,0,1,2,1,24.8,29.1.2018
Tyreke Evans,MEMPHIS GRIZZLIES,HOME,PHOENIX SUNS,WIN,1575,11,17,3,5,2,2,1,0,4,1,0,1,2,22.2,29.1.2018
Kyrie Irving,BOSTON CELTICS,AWAY,DENVER NUGGETS,WIN,2212,11,17,2,4,3,3,0,3,6,1,0,2,4,22.0,29.1.2018
Nikola Jokic,DENVER NUGGETS,HOME,BOSTON CELTICS,LOSS,2116,8,17,2,5,6,7,4,7,5,0,0,2,2,20.5,29.1.2018
Victor Oladipo,INDIANA PACERS,HOME,CHARLOTTE HORNETS,WIN,2191,11,15,1,3,2,2,0,5,3,1,1,3,3,20.0,29.1.2018
Jayson Tatum,BOSTON CELTICS,AWAY,DENVER NUGGETS,WIN,1963,8,13,2,4,2,2,1,5,4,1,1,0,3,19.6,29.1.2018
Trey Lyles,DENVER NUGGETS,HOME,BOSTON CELTICS,LOSS,1608,7,10,4,7,2,4,2,5,3,0,1,1,1,19.3,29.1.2018
Myles Turner,INDIANA PACERS,HOME,CHARLOTTE HORNETS,WIN,1278,8,11,4,6,2,2,0,4,3,0,1,2,1,19.1,29.1.2018
Taj Gibson,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,LOSS,2058,8,12,0,0,1,2,2,2,2,4,1,0,2,18.7,29.1.2018
Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,LOSS,2179,7,15,1,3,9,9,2,5,3,1,1,4,2,18.2,29.1.2018
Wesley Matthews,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,2063,7,12,3,6,2,2,1,6,3,2,0,1,3,17.8,29.1.2018
Kent Bazemore,ATLANTA HAWKS,HOME,MINNESOTA TIMBERWOLVES,WIN,1821,8,14,4,8,2,3,0,4,4,1,2,3,3,17.2,29.1.2018
T.J. Warren,PHOENIX SUNS,AWAY,MEMPHIS GRIZZLIES,LOSS,2126,10,18,0,2,4,6,3,4,1,1,0,1,4,17.0,29.1.2018
Dwight Howard,CHARLOTTE HORNETS,AWAY,INDIANA PACERS,LOSS,2234,9,15,0,1,4,5,2,9,2,0,1,3,3,16.7,29.1.2018
Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,LOSS,1923,6,8,1,2,2,2,1,12,3,2,1,3,3,16.7,29.1.2018
Will Barton,DENVER NUGGETS,HOME,BOSTON CELTICS,LOSS,2617,8,18,2,7,1,1,2,5,7,2,0,2,3,16.2,29.1.2018
Kemba Walker,CHARLOTTE HORNETS,AWAY,INDIANA PACERS,LOSS,2071,7,15,3,5,6,7,0,3,4,1,0,3,1,16.2,29.1.2018
Khris Middleton,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,2276,7,19,2,5,3,4,1,6,6,2,1,1,3,15.3,29.1.2018
Thaddeus Young,INDIANA PACERS,HOME,CHARLOTTE HORNETS,WIN,2098,8,12,0,2,0,0,1,3,4,2,0,1,3,15.0,29.1.2018
Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,LOSS,2250,8,14,2,4,0,0,0,3,3,2,1,1,3,14.9,29.1.2018
Ben Simmons,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1767,7,10,0,0,2,3,0,6,5,1,0,2,3,14.5,29.1.2018
Mason Plumlee,DENVER NUGGETS,HOME,BOSTON CELTICS,LOSS,1693,7,10,0,0,2,4,2,6,0,0,2,1,2,13.8,29.1.2018
John Henson,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1777,5,7,0,0,3,4,2,2,2,0,2,0,3,13.3,29.1.2018
Jamal Murray,DENVER NUGGETS,HOME,BOSTON CELTICS,LOSS,2324,5,11,1,5,3,3,1,3,8,1,0,2,3,13.3,29.1.2018
Josh Richardson,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,2286,4,8,4,7,2,4,0,3,3,2,4,3,2,13.2,29.1.2018
Tyler Ulis,PHOENIX SUNS,AWAY,MEMPHIS GRIZZLIES,LOSS,1887,6,13,1,3,0,0,0,1,7,5,0,3,1,13.1,29.1.2018
Jared Dudley,PHOENIX SUNS,AWAY,MEMPHIS GRIZZLIES,LOSS,1661,4,8,2,5,3,3,0,1,3,2,0,0,2,12.6,29.1.2018
Terry Rozier,BOSTON CELTICS,AWAY,DENVER NUGGETS,WIN,1787,3,8,2,4,0,0,4,5,6,1,1,1,1,12.4,29.1.2018
Dennis Schroder,ATLANTA HAWKS,HOME,MINNESOTA TIMBERWOLVES,WIN,2034,5,15,0,2,8,9,0,2,11,2,1,7,2,12.3,29.1.2018
Wayne Selden,MEMPHIS GRIZZLIES,HOME,PHOENIX SUNS,WIN,1833,7,12,3,4,0,1,0,2,6,0,0,2,4,12.2,29.1.2018
Greg Monroe,PHOENIX SUNS,AWAY,MEMPHIS GRIZZLIES,LOSS,1404,6,8,0,0,2,5,3,3,3,1,0,3,2,11.9,29.1.2018
Nicolas Batum,CHARLOTTE HORNETS,AWAY,INDIANA PACERS,LOSS,2092,8,17,5,10,1,2,1,3,2,0,1,4,2,11.8,29.1.2018
Dario Saric,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,2001,7,18,0,8,5,5,2,7,2,0,0,2,1,11.7,29.1.2018
Richaun Holmes,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1372,6,8,0,2,1,2,3,3,1,0,1,1,3,11.6,29.1.2018
Darren Collison,INDIANA PACERS,HOME,CHARLOTTE HORNETS,WIN,1783,5,10,1,4,2,2,0,3,6,0,1,2,1,11.4,29.1.2018
Deyonta Davis,MEMPHIS GRIZZLIES,HOME,PHOENIX SUNS,WIN,1021,5,6,0,0,2,2,2,2,0,1,1,1,3,11.3,29.1.2018
Josh Jackson,PHOENIX SUNS,AWAY,MEMPHIS GRIZZLIES,LOSS,1766,6,16,2,5,6,8,5,3,0,0,1,3,3,11.3,29.1.2018
Malcolm Delaney,ATLANTA HAWKS,HOME,MINNESOTA TIMBERWOLVES,WIN,1506,4,6,1,2,0,0,0,1,7,2,0,2,1,11.2,29.1.2018
Matthew Dellavedova,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1547,3,6,2,4,2,2,0,1,3,2,0,0,1,11.0,29.1.2018
Harrison Barnes,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,2022,8,18,1,5,3,4,1,1,0,0,0,0,1,10.8,29.1.2018
