name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Kevin Durant,GOLDEN STATE WARRIORS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2198,12,21,6,12,10,10,1,5,6,0,2,5,1,32.5,9.3.2018
James Harden,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,LOSS,2009,15,22,4,8,6,7,0,2,4,0,1,4,1,29.9,9.3.2018
Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,NEW YORK KNICKS,WIN,2114,7,15,0,0,14,18,2,8,5,2,2,1,2,27.6,9.3.2018
Kyle Lowry,TORONTO RAPTORS,HOME,HOUSTON ROCKETS,WIN,1989,10,14,7,9,3,4,0,3,6,1,0,3,2,26.1,9.3.2018
Brook Lopez,LOS ANGELES LAKERS,AWAY,DENVER NUGGETS,LOSS,1932,12,18,3,7,2,3,1,4,2,0,2,0,5,23.5,9.3.2018
Khris Middleton,MILWAUKEE BUCKS,HOME,NEW YORK KNICKS,WIN,1869,11,16,2,4,6,6,0,4,1,0,0,1,3,22.9,9.3.2018
Jamal Murray,DENVER NUGGETS,HOME,LOS ANGELES LAKERS,WIN,2106,5,12,2,5,10,11,0,3,8,4,1,4,0,22.4,9.3.2018
Blake Griffin,DETROIT PISTONS,HOME,CHICAGO BULLS,WIN,2089,9,17,3,7,4,4,1,7,8,0,0,3,2,21.3,9.3.2018
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,GOLDEN STATE WARRIORS,WIN,2286,10,19,5,9,5,7,0,4,1,0,1,1,1,21.1,9.3.2018
Gary Harris,DENVER NUGGETS,HOME,LOS ANGELES LAKERS,WIN,2312,6,10,5,8,2,2,0,5,5,3,0,1,2,20.6,9.3.2018
Jae Crowder,UTAH JAZZ,AWAY,MEMPHIS GRIZZLIES,WIN,2034,7,12,6,11,2,2,0,1,3,1,1,0,1,20.1,9.3.2018
LeBron James,CLEVELAND CAVALIERS,AWAY,LOS ANGELES CLIPPERS,LOSS,2333,11,20,3,7,0,2,0,10,6,2,3,5,2,20.1,9.3.2018
Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,GOLDEN STATE WARRIORS,WIN,2243,8,21,4,10,8,8,1,3,8,0,0,3,2,19.9,9.3.2018
Nikola Jokic,DENVER NUGGETS,HOME,LOS ANGELES LAKERS,WIN,1968,8,14,1,3,4,4,3,3,6,2,0,3,2,19.8,9.3.2018
Jonathon Simmons,ORLANDO MAGIC,AWAY,SACRAMENTO KINGS,LOSS,2091,9,15,0,3,7,9,1,4,1,1,0,1,1,19.5,9.3.2018
DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,CLEVELAND CAVALIERS,WIN,2015,6,12,0,0,8,16,7,16,0,1,1,2,2,19.4,9.3.2018
Garrett Temple,SACRAMENTO KINGS,HOME,ORLANDO MAGIC,WIN,1804,7,10,4,5,5,5,0,2,2,1,0,2,2,19.0,9.3.2018
Tobias Harris,LOS ANGELES CLIPPERS,HOME,CLEVELAND CAVALIERS,WIN,1964,8,17,5,10,2,2,0,7,4,0,0,0,1,18.8,9.3.2018
Ed Davis,PORTLAND TRAIL BLAZERS,HOME,GOLDEN STATE WARRIORS,WIN,1576,4,5,0,0,2,3,7,8,4,1,1,1,1,18.1,9.3.2018
Tim Hardaway,NEW YORK KNICKS,AWAY,MILWAUKEE BUCKS,LOSS,1922,10,20,4,11,2,2,0,7,2,1,0,1,4,17.9,9.3.2018
Kyle O'Quinn,NEW YORK KNICKS,AWAY,MILWAUKEE BUCKS,LOSS,1034,6,8,0,1,2,2,0,2,6,1,3,0,2,17.9,9.3.2018
Otto Porter,WASHINGTON WIZARDS,AWAY,NEW ORLEANS PELICANS,WIN,1558,8,13,2,4,1,1,1,6,1,1,0,0,0,17.3,9.3.2018
Paul Millsap,DENVER NUGGETS,HOME,LOS ANGELES LAKERS,WIN,1819,8,12,2,3,3,3,0,6,1,0,3,2,3,17.2,9.3.2018
