name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
James Harden,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2239,16,29,4,7,12,14,1,7,3,3,0,2,2,38.4,9.12.2017
Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,UTAH JAZZ,WIN,2365,14,22,1,1,8,9,3,10,7,2,0,2,4,35.2,9.12.2017
Nikola Vucevic,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,2254,13,18,4,6,1,1,2,11,10,1,1,2,3,33.8,9.12.2017
Lou Williams,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,2222,11,20,4,8,9,10,0,2,8,0,0,1,3,29.0,9.12.2017
Otto Porter,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,2119,10,16,4,8,3,4,1,10,5,3,0,1,0,28.6,9.12.2017
LeBron James,CLEVELAND CAVALIERS,HOME,PHILADELPHIA 76ERS,WIN,2324,9,23,2,6,10,12,3,10,13,3,0,6,1,27.5,9.12.2017
Ersan Ilyasova,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,1675,9,9,5,5,3,5,1,2,4,0,0,0,1,26.2,9.12.2017
Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,LOSS,2274,11,23,9,16,4,4,0,4,6,1,0,5,3,23.5,9.12.2017
Tyreke Evans,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,LOSS,2436,13,24,2,8,1,2,2,11,5,0,1,2,2,23.1,9.12.2017
Chris Paul,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2098,8,14,1,4,9,10,0,3,7,2,0,3,2,23.0,9.12.2017
Jonathon Simmons,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,1983,13,24,3,6,0,0,3,4,5,1,0,2,1,22.8,9.12.2017
Jordan Clarkson,LOS ANGELES LAKERS,AWAY,CHARLOTTE HORNETS,WIN,1618,7,12,1,4,7,8,0,5,6,1,0,2,0,20.7,9.12.2017
Kent Bazemore,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,1648,7,12,3,6,2,2,1,5,7,3,1,3,3,20.0,9.12.2017
Robert Covington,PHILADELPHIA 76ERS,AWAY,CLEVELAND CAVALIERS,LOSS,2158,7,10,5,7,0,0,0,6,2,4,0,2,0,20.0,9.12.2017
Kris Dunn,CHICAGO BULLS,HOME,NEW YORK KNICKS,WIN,1783,6,11,0,1,5,6,2,5,9,3,0,3,3,19.3,9.12.2017
Mike Scott,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,1669,9,11,3,4,1,2,0,8,2,0,0,2,2,18.5,9.12.2017
Steven Adams,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,WIN,2580,7,11,0,0,7,12,6,3,0,0,1,0,4,18.3,9.12.2017
Mike James,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1765,8,16,2,5,7,9,1,1,2,3,0,2,4,18.0,9.12.2017
Tyler Johnson,MIAMI HEAT,AWAY,BROOKLYN NETS,WIN,1647,8,11,2,4,2,2,0,4,1,0,1,0,1,17.7,9.12.2017
Rudy Gobert,UTAH JAZZ,AWAY,MILWAUKEE BUCKS,LOSS,1733,6,8,0,0,8,14,3,6,1,0,1,2,1,17.3,9.12.2017
LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,2158,7,18,0,1,6,7,5,4,2,0,3,0,2,17.2,9.12.2017
Marc Gasol,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,LOSS,2541,8,17,2,5,4,6,3,3,6,0,1,2,4,16.8,9.12.2017
James Johnson,MIAMI HEAT,AWAY,BROOKLYN NETS,WIN,1867,7,13,0,1,3,4,1,6,3,1,2,0,2,16.5,9.12.2017
Rondae Hollis-Jefferson,BROOKLYN NETS,HOME,MIAMI HEAT,LOSS,2080,6,10,1,1,5,5,1,7,0,0,2,0,3,16.4,9.12.2017
Alec Burks,UTAH JAZZ,AWAY,MILWAUKEE BUCKS,LOSS,1647,8,13,2,4,2,4,2,4,3,0,0,1,2,16.2,9.12.2017
Khris Middleton,MILWAUKEE BUCKS,HOME,UTAH JAZZ,WIN,2275,8,13,2,3,2,2,0,5,5,0,0,1,5,16.1,9.12.2017
Bradley Beal,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,2232,8,21,5,11,4,6,1,1,3,1,0,1,0,15.8,9.12.2017
Danilo Gallinari,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,2162,8,19,2,7,7,7,0,3,2,1,0,2,1,15.8,9.12.2017
Justise Winslow,MIAMI HEAT,AWAY,BROOKLYN NETS,WIN,1504,5,6,4,4,1,2,1,5,1,0,2,1,0,15.7,9.12.2017
CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,LOSS,2321,11,21,2,8,4,5,0,2,4,1,0,5,4,15.1,9.12.2017
T.J. Warren,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1865,7,16,2,3,8,8,1,2,2,0,0,2,3,15.1,9.12.2017
Kemba Walker,CHARLOTTE HORNETS,HOME,LOS ANGELES LAKERS,LOSS,1735,10,22,3,8,0,0,0,3,4,1,0,1,1,14.9,9.12.2017
Alex Abrines,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,WIN,2554,7,10,6,8,0,1,0,4,0,2,0,3,3,14.4,9.12.2017
Carmelo Anthony,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,WIN,2196,7,20,2,6,5,8,1,8,0,2,2,0,2,14.3,9.12.2017
Kyle Kuzma,LOS ANGELES LAKERS,AWAY,CHARLOTTE HORNETS,WIN,1916,6,11,0,3,0,0,3,11,2,0,1,0,0,14.2,9.12.2017
J.J. Redick,PHILADELPHIA 76ERS,AWAY,CLEVELAND CAVALIERS,LOSS,2179,6,13,4,9,3,3,0,1,2,2,0,1,2,14.2,9.12.2017
Trevor Ariza,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2032,4,7,3,4,2,2,1,1,0,4,0,0,2,13.9,9.12.2017
Goran Dragic,MIAMI HEAT,AWAY,BROOKLYN NETS,WIN,1702,9,19,1,3,1,3,0,7,3,2,0,1,2,13.9,9.12.2017
Eric Bledsoe,MILWAUKEE BUCKS,HOME,UTAH JAZZ,WIN,2119,7,14,3,6,3,4,0,4,1,3,0,3,2,13.7,9.12.2017
David Nwaba,CHICAGO BULLS,HOME,NEW YORK KNICKS,WIN,1839,6,9,0,0,3,7,1,4,1,1,2,0,2,13.7,9.12.2017
Ian Mahinmi,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,1426,4,6,0,0,6,6,1,1,3,0,1,0,4,13.6,9.12.2017
Marquese Chriss,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1524,5,10,1,2,4,5,4,4,1,0,0,0,2,13.5,9.12.2017
Dennis Schroder,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,2125,6,19,1,5,5,6,1,1,7,2,0,1,1,13.2,9.12.2017
Trevor Booker,PHILADELPHIA 76ERS,AWAY,CLEVELAND CAVALIERS,LOSS,1190,4,6,0,0,4,4,4,4,2,0,1,2,1,13.1,9.12.2017
Nikola Mirotic,CHICAGO BULLS,HOME,NEW YORK KNICKS,WIN,1207,6,10,5,8,2,4,2,1,0,0,0,1,3,13.1,9.12.2017
Tyler Cavanaugh,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,1609,5,8,3,5,1,2,2,6,2,0,0,0,4,13.0,9.12.2017
Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,LOSS,1915,5,10,5,8,0,0,1,4,2,0,1,0,3,12.8,9.12.2017
Dwight Howard,CHARLOTTE HORNETS,HOME,LOS ANGELES LAKERS,LOSS,1919,9,14,0,0,3,6,3,9,0,0,2,5,5,12.8,9.12.2017
Tomas Satoransky,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,1629,5,8,1,3,0,2,3,3,6,0,0,1,1,12.4,9.12.2017
Rudy Gay,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1956,7,11,0,1,2,2,4,5,2,0,0,3,4,12.2,9.12.2017
Patty Mills,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1435,7,11,3,4,3,4,0,2,2,0,1,4,3,12.2,9.12.2017
Ben McLemore,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,LOSS,1695,6,10,5,7,0,0,0,4,0,0,1,1,3,12.1,9.12.2017
