name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Gilbert Arenas,WASHINGTON WIZARDS,HOME,CLEVELAND CAVALIERS,WIN,2358,14,22,7,11,10,12,2,3,6,2,0,1,2,41.1,18.11.2006
Paul Pierce,BOSTON CELTICS,AWAY,NEW YORK KNICKS,WIN,2565,10,23,1,7,18,22,2,7,4,2,1,1,3,32.1,18.11.2006
T.J. Ford,TORONTO RAPTORS,AWAY,DENVER NUGGETS,LOSS,2305,10,16,0,1,6,6,3,2,18,2,0,3,3,31.9,18.11.2006
Elton Brand,LOS ANGELES CLIPPERS,HOME,PHILADELPHIA 76ERS,WIN,2925,11,19,0,0,11,14,5,7,0,5,1,3,4,29.6,18.11.2006
Carmelo Anthony,DENVER NUGGETS,HOME,TORONTO RAPTORS,WIN,2339,10,18,3,4,11,11,3,5,6,2,1,5,4,29.3,18.11.2006
Chris Paul,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2202,12,18,1,1,10,11,2,3,6,1,0,5,2,28.5,18.11.2006
Shawn Marion,PHOENIX SUNS,AWAY,UTAH JAZZ,LOSS,2501,11,21,2,5,11,11,2,4,0,1,3,1,3,28.2,18.11.2006
Dwyane Wade,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,2930,11,25,1,2,14,17,2,5,9,2,2,6,3,28.1,18.11.2006
Monta Ellis,GOLDEN STATE WARRIORS,HOME,SEATTLE SUPERSONICS,WIN,2551,12,19,1,4,6,8,1,6,7,1,0,2,2,27.3,18.11.2006
Richard Hamilton,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,2284,11,18,2,4,6,6,0,7,8,1,0,2,4,26.9,18.11.2006
Dwight Howard,ORLANDO MAGIC,HOME,CHARLOTTE BOBCATS,WIN,1782,7,12,0,0,10,13,6,15,2,1,0,1,2,26.5,18.11.2006
Ray Allen,SEATTLE SUPERSONICS,AWAY,GOLDEN STATE WARRIORS,LOSS,2757,11,21,4,9,8,8,1,10,3,1,0,4,3,25.3,18.11.2006
