name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LeBron James,CLEVELAND CAVALIERS,AWAY,DALLAS MAVERICKS,LOSS,2398,17,27,1,4,4,8,0,3,5,0,0,2,2,26.9,1.3.2007
LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,1579,12,19,0,0,6,6,4,2,0,0,2,1,2,24.5,1.3.2007
Rashard Lewis,SEATTLE SUPERSONICS,HOME,LOS ANGELES CLIPPERS,WIN,2690,10,19,2,5,9,10,2,5,5,2,1,5,4,23.8,1.3.2007
Elton Brand,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,LOSS,2603,6,10,0,0,10,13,5,3,3,1,1,3,2,20.6,1.3.2007
Dirk Nowitzki,DALLAS MAVERICKS,HOME,CLEVELAND CAVALIERS,WIN,2347,9,19,0,1,6,6,2,9,7,0,0,2,3,20.1,1.3.2007
Matt Carroll,CHARLOTTE BOBCATS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1643,7,10,4,4,2,2,0,2,2,2,0,0,2,19.0,1.3.2007
Zach Randolph,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,1749,7,14,1,3,5,5,0,6,6,1,0,2,1,17.6,1.3.2007
Martell Webster,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,1721,7,10,4,6,2,4,0,3,0,1,0,0,1,16.5,1.3.2007
Brandon Roy,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,1798,6,8,2,2,0,0,1,7,9,0,0,3,2,16.1,1.3.2007
Ime Udoka,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,1159,4,4,2,2,1,1,2,2,3,2,0,0,2,15.1,1.3.2007
Cuttino Mobley,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,LOSS,2554,6,14,3,5,3,3,1,5,1,3,2,1,5,14.9,1.3.2007
Jason Terry,DALLAS MAVERICKS,HOME,CLEVELAND CAVALIERS,WIN,2387,8,15,2,4,2,2,1,4,5,0,0,3,1,14.7,1.3.2007
Travis Outlaw,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,1263,5,9,1,2,3,4,2,2,2,1,2,0,4,13.5,1.3.2007
Donyell Marshall,CLEVELAND CAVALIERS,AWAY,DALLAS MAVERICKS,LOSS,1178,7,13,0,3,0,0,2,4,1,1,2,0,1,13.0,1.3.2007
Josh Howard,DALLAS MAVERICKS,HOME,CLEVELAND CAVALIERS,WIN,2325,7,15,2,3,1,2,2,8,3,1,1,3,2,12.7,1.3.2007
Nick Collison,SEATTLE SUPERSONICS,HOME,LOS ANGELES CLIPPERS,WIN,2316,4,6,0,0,3,4,3,7,1,0,1,0,3,12.4,1.3.2007
DeSagana Diop,DALLAS MAVERICKS,HOME,CLEVELAND CAVALIERS,WIN,1362,3,4,0,0,2,2,3,1,2,0,4,0,2,12.2,1.3.2007
Anderson Varejao,CLEVELAND CAVALIERS,AWAY,DALLAS MAVERICKS,LOSS,1686,4,6,0,0,0,0,4,8,0,2,1,1,3,11.1,1.3.2007
Corey Maggette,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,LOSS,1866,5,13,1,2,4,6,0,4,6,2,0,3,4,9.9,1.3.2007
Erick Dampier,DALLAS MAVERICKS,HOME,CLEVELAND CAVALIERS,WIN,1513,3,4,0,0,4,6,4,5,0,0,1,2,4,9.0,1.3.2007
Gerald Wallace,CHARLOTTE BOBCATS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1386,6,10,1,1,0,2,1,2,2,1,0,2,1,8.9,1.3.2007
Sergio Rodriguez,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,910,1,2,0,1,0,0,0,2,6,1,0,0,0,6.8,1.3.2007
Chris Kaman,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,LOSS,2169,5,9,0,0,0,4,2,7,3,0,0,2,3,6.5,1.3.2007
Adam Morrison,CHARLOTTE BOBCATS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1782,4,11,1,3,3,4,0,4,1,0,0,1,0,6.4,1.3.2007
Sasha Pavlovic,CLEVELAND CAVALIERS,AWAY,DALLAS MAVERICKS,LOSS,2020,4,11,1,5,2,2,0,3,3,2,0,2,5,5.9,1.3.2007
Chris Wilcox,SEATTLE SUPERSONICS,HOME,LOS ANGELES CLIPPERS,WIN,2439,4,12,0,0,4,6,5,8,0,0,1,3,6,5.6,1.3.2007
Jarrett Jack,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,1515,1,4,1,3,1,1,1,5,3,0,1,1,1,5.2,1.3.2007
Jerry Stackhouse,DALLAS MAVERICKS,HOME,CLEVELAND CAVALIERS,WIN,1898,5,11,0,2,0,0,0,2,2,1,0,2,1,4.9,1.3.2007
Brevin Knight,CHARLOTTE BOBCATS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1443,2,7,0,0,1,1,0,1,4,2,0,0,3,4.8,1.3.2007
Daniel Gibson,CLEVELAND CAVALIERS,AWAY,DALLAS MAVERICKS,LOSS,1829,3,5,1,3,0,0,0,1,4,0,0,3,2,4.0,1.3.2007
Shannon Brown,CLEVELAND CAVALIERS,AWAY,DALLAS MAVERICKS,LOSS,436,2,4,1,1,0,0,1,0,0,0,0,0,0,3.7,1.3.2007
Jeff McInnis,CHARLOTTE BOBCATS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1220,3,6,0,0,2,2,0,1,1,0,0,2,1,3.6,1.3.2007
Luke Ridnour,SEATTLE SUPERSONICS,HOME,LOS ANGELES CLIPPERS,WIN,2329,5,12,0,1,2,3,0,2,3,2,0,5,4,3.3,1.3.2007
Andre Brown,SEATTLE SUPERSONICS,HOME,LOS ANGELES CLIPPERS,WIN,707,1,3,0,0,1,1,0,3,0,1,0,0,0,3.2,1.3.2007
Fred Jones,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,1365,2,6,0,0,0,0,0,0,4,1,0,0,3,3.2,1.3.2007
Drew Gooden,CLEVELAND CAVALIERS,AWAY,DALLAS MAVERICKS,LOSS,1735,2,6,0,0,0,0,1,5,1,1,0,1,1,3.1,1.3.2007
Daniel Ewing,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,LOSS,2127,2,6,0,2,0,0,0,1,5,1,0,2,1,3.0,1.3.2007
Ryan Hollins,CHARLOTTE BOBCATS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1387,2,3,0,0,2,2,2,2,0,0,2,3,6,2.7,1.3.2007
Dan Dickau,PORTLAND TRAIL BLAZERS,HOME,CHARLOTTE BOBCATS,WIN,389,1,2,0,1,0,0,1,0,1,1,0,0,2,2.6,1.3.2007
Jake Voskuhl,CHARLOTTE BOBCATS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1330,3,9,0,0,1,1,1,4,0,0,0,0,3,2.6,1.3.2007
Tim Thomas,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,LOSS,1626,3,10,0,4,0,0,0,4,3,2,0,2,4,1.9,1.3.2007
Walter Herrmann,CHARLOTTE BOBCATS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,775,1,4,0,0,0,0,3,2,0,0,0,1,0,1.3,1.3.2007
Primoz Brezec,CHARLOTTE BOBCATS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,826,3,6,0,0,0,0,2,2,0,0,0,3,2,1.2,1.3.2007
