name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Antawn Jamison,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,WIN,2482,13,22,4,8,4,6,2,5,7,3,0,0,2,33.0,28.1.2007
Steve Nash,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,2137,10,17,3,6,0,0,1,2,15,0,0,0,2,26.1,28.1.2007
Delonte West,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,LOSS,2498,7,14,1,2,7,8,1,3,11,3,0,1,3,24.7,28.1.2007
David Lee,NEW YORK KNICKS,AWAY,MILWAUKEE BUCKS,LOSS,2131,9,12,0,0,1,1,4,10,3,1,1,0,0,23.8,28.1.2007
LeBron James,CLEVELAND CAVALIERS,HOME,PHOENIX SUNS,LOSS,2524,12,22,3,6,3,6,2,7,5,2,0,3,2,23.4,28.1.2007
Kobe Bryant,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,LOSS,2810,13,25,1,2,4,5,0,6,7,1,1,3,2,22.9,28.1.2007
Mo Williams,MILWAUKEE BUCKS,HOME,NEW YORK KNICKS,WIN,2407,13,26,0,4,4,5,1,5,10,2,0,5,2,22.0,28.1.2007
Shawn Marion,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,2469,8,12,2,3,5,7,0,8,1,1,1,0,2,21.0,28.1.2007
Jermaine O'Neal,INDIANA PACERS,AWAY,DETROIT PISTONS,LOSS,2488,7,17,0,0,12,16,2,10,0,1,5,2,5,20.2,28.1.2007
Gilbert Arenas,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,WIN,2244,6,16,2,7,9,12,2,3,6,4,0,3,3,19.3,28.1.2007
Elton Brand,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,WIN,1587,11,15,0,0,0,0,4,3,0,3,1,2,5,19.3,28.1.2007
Drew Gooden,CLEVELAND CAVALIERS,HOME,PHOENIX SUNS,LOSS,2316,9,16,0,1,1,1,8,6,1,1,0,0,4,18.9,28.1.2007
Tim Duncan,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,2563,10,23,0,0,1,2,4,10,9,1,3,3,5,18.7,28.1.2007
Sam Cassell,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,WIN,1177,6,11,5,5,4,4,0,2,7,0,0,1,4,18.6,28.1.2007
Chris Webber,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,1681,8,14,0,0,1,3,7,6,3,0,3,0,5,18.5,28.1.2007
Amar'e Stoudemire,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,2328,8,12,0,0,6,8,2,5,1,0,2,2,2,18.2,28.1.2007
Ruben Patterson,MILWAUKEE BUCKS,HOME,NEW YORK KNICKS,WIN,1548,8,10,0,1,5,7,3,2,1,1,0,2,3,17.6,28.1.2007
Jamaal Tinsley,INDIANA PACERS,AWAY,DETROIT PISTONS,LOSS,2037,7,13,0,1,4,5,1,2,7,4,0,4,3,16.3,28.1.2007
Lamar Odom,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,LOSS,2825,6,12,2,6,4,10,0,10,6,1,0,0,4,16.2,28.1.2007
Renaldo Balkman,NEW YORK KNICKS,AWAY,MILWAUKEE BUCKS,LOSS,1157,6,8,0,1,0,0,5,3,1,4,2,2,3,16.1,28.1.2007
Rasheed Wallace,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,1805,6,16,1,4,7,7,2,5,0,3,5,3,5,15.6,28.1.2007
Chauncey Billups,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,2432,3,7,1,1,10,10,1,1,6,0,0,2,4,14.9,28.1.2007
Brendan Haywood,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,WIN,1744,5,6,0,0,1,1,6,3,2,0,2,2,1,14.3,28.1.2007
Manu Ginobili,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,1652,5,16,2,8,9,10,1,6,3,0,1,1,4,14.1,28.1.2007
Caron Butler,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,WIN,2697,9,18,0,1,3,4,3,8,1,2,0,4,2,14.0,28.1.2007
Leandro Barbosa,PHOENIX SUNS,AWAY,CLEVELAND CAVALIERS,WIN,1911,6,12,4,9,3,5,1,2,2,2,0,3,0,13.9,28.1.2007
Antonio McDyess,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,1360,4,11,0,0,5,6,7,4,1,1,1,0,3,13.8,28.1.2007
Andrew Bogut,MILWAUKEE BUCKS,HOME,NEW YORK KNICKS,WIN,2193,9,16,0,0,0,3,3,6,1,0,0,0,1,13.4,28.1.2007
Ryan Gomes,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,LOSS,2299,10,14,0,0,0,0,2,6,1,2,0,6,4,12.5,28.1.2007
