name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Gilbert Arenas,WASHINGTON WIZARDS,AWAY,ORLANDO MAGIC,WIN,2445,10,20,5,7,5,6,3,4,6,2,0,0,3,27.9,19.1.2007
Zach Randolph,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,LOSS,2506,17,28,1,1,1,1,6,9,1,2,0,5,4,26.2,19.1.2007
LeBron James,CLEVELAND CAVALIERS,AWAY,DENVER NUGGETS,LOSS,2632,9,23,0,1,12,14,2,8,10,2,0,3,2,25.7,19.1.2007
Antawn Jamison,WASHINGTON WIZARDS,AWAY,ORLANDO MAGIC,WIN,2546,11,26,4,10,5,6,8,8,2,1,1,1,3,25.7,19.1.2007
Marcus Camby,DENVER NUGGETS,HOME,CLEVELAND CAVALIERS,WIN,2039,12,19,0,0,2,2,2,15,2,1,2,1,5,24.2,19.1.2007
Chris Bosh,TORONTO RAPTORS,HOME,UTAH JAZZ,LOSS,2611,10,19,1,1,8,12,4,7,0,1,2,2,1,23.0,19.1.2007
Jason Kidd,NEW JERSEY NETS,AWAY,NEW YORK KNICKS,WIN,2483,7,12,1,4,8,9,0,7,9,1,0,2,4,22.8,19.1.2007
Tony Parker,SAN ANTONIO SPURS,HOME,NEW ORLEANS/OKLAHOMA CITY HORNETS,WIN,2093,7,15,0,1,9,10,1,5,4,3,0,0,1,22.5,19.1.2007
Delonte West,BOSTON CELTICS,HOME,SACRAMENTO KINGS,LOSS,2361,10,16,3,3,2,2,1,3,6,1,0,2,2,21.8,19.1.2007
Kevin Martin,SACRAMENTO KINGS,AWAY,BOSTON CELTICS,WIN,2488,10,17,0,3,7,8,0,1,2,2,0,1,0,21.4,19.1.2007
Carlos Boozer,UTAH JAZZ,AWAY,TORONTO RAPTORS,WIN,1905,11,16,0,0,1,2,4,15,3,2,0,4,5,21.2,19.1.2007
Steve Nash,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,WIN,2140,4,8,0,2,5,5,0,1,15,1,0,0,1,20.4,19.1.2007
Brandon Roy,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,LOSS,2467,8,16,3,4,3,4,1,4,4,1,1,0,0,20.0,19.1.2007
