name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Gilbert Arenas,WASHINGTON WIZARDS,AWAY,SEATTLE SUPERSONICS,WIN,2294,13,24,6,12,10,12,0,4,7,2,1,2,5,34.4,21.3.2007
Chris Bosh,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,2759,10,21,0,0,14,16,4,12,1,1,2,4,3,26.8,21.3.2007
Tim Duncan,SAN ANTONIO SPURS,HOME,INDIANA PACERS,WIN,1781,11,16,0,1,5,8,2,5,3,2,2,1,4,24.8,21.3.2007
Chris Wilcox,SEATTLE SUPERSONICS,HOME,WASHINGTON WIZARDS,LOSS,2493,11,20,0,0,5,10,6,16,1,2,0,2,4,23.5,21.3.2007
Randy Foye,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,1544,9,12,0,2,6,6,0,3,4,1,0,1,3,21.7,21.3.2007
Michael Redd,MILWAUKEE BUCKS,HOME,LOS ANGELES CLIPPERS,LOSS,2413,7,15,2,4,11,11,1,4,4,1,0,4,1,20.6,21.3.2007
Josh Smith,ATLANTA HAWKS,HOME,MIAMI HEAT,LOSS,2518,12,26,1,2,2,6,5,4,3,3,4,4,1,20.2,21.3.2007
Elton Brand,LOS ANGELES CLIPPERS,AWAY,MILWAUKEE BUCKS,WIN,2561,9,14,0,0,3,5,0,8,1,1,5,1,4,19.0,21.3.2007
Ruben Patterson,MILWAUKEE BUCKS,HOME,LOS ANGELES CLIPPERS,LOSS,2189,7,13,0,0,6,8,6,3,3,0,0,1,1,18.7,21.3.2007
Shareef Abdur-Rahim,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2600,8,12,1,1,2,2,2,5,3,2,3,3,4,18.3,21.3.2007
Al Jefferson,BOSTON CELTICS,HOME,CHARLOTTE BOBCATS,LOSS,2019,9,15,0,0,4,4,4,7,3,1,0,3,5,18.1,21.3.2007
Rashard Lewis,SEATTLE SUPERSONICS,HOME,WASHINGTON WIZARDS,LOSS,2435,9,24,3,12,5,5,4,6,4,0,0,1,3,18.0,21.3.2007
Jason Williams,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,2257,7,14,3,6,4,4,0,4,8,0,0,3,0,17.8,21.3.2007
Kendrick Perkins,BOSTON CELTICS,HOME,CHARLOTTE BOBCATS,LOSS,1456,3,5,0,0,7,8,3,8,2,0,2,0,0,17.6,21.3.2007
Corey Maggette,LOS ANGELES CLIPPERS,AWAY,MILWAUKEE BUCKS,WIN,2030,7,14,1,2,7,8,1,3,5,1,0,2,3,17.5,21.3.2007
LeBron James,CLEVELAND CAVALIERS,HOME,DALLAS MAVERICKS,LOSS,2727,12,28,1,6,6,7,0,6,4,2,3,6,3,17.3,21.3.2007
Mike Bibby,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2353,8,19,3,11,4,5,0,4,7,1,0,1,4,17.0,21.3.2007
Paul Pierce,BOSTON CELTICS,HOME,CHARLOTTE BOBCATS,LOSS,1418,9,16,2,5,3,4,1,1,2,2,0,2,1,17.0,21.3.2007
Grant Hill,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,2277,8,14,0,0,8,9,0,5,1,2,0,3,4,16.6,21.3.2007
Drew Gooden,CLEVELAND CAVALIERS,HOME,DALLAS MAVERICKS,LOSS,2095,7,13,0,0,5,6,4,4,1,2,0,2,2,16.2,21.3.2007
Devin Harris,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,2267,8,11,1,1,0,0,0,7,6,1,0,2,4,16.2,21.3.2007
Sasha Pavlovic,CLEVELAND CAVALIERS,HOME,DALLAS MAVERICKS,LOSS,2366,5,8,3,3,3,4,0,4,1,3,0,0,2,16.1,21.3.2007
Erick Dampier,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,1601,4,5,0,0,5,5,2,7,0,2,1,0,4,15.7,21.3.2007
Raymond Felton,CHARLOTTE BOBCATS,AWAY,BOSTON CELTICS,WIN,2006,8,14,3,7,0,0,1,1,5,3,0,3,3,15.7,21.3.2007
Jason Terry,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,2588,8,16,2,5,3,3,1,3,5,0,1,3,2,15.0,21.3.2007
Dwight Howard,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,2617,6,8,0,0,5,13,1,11,3,0,3,3,3,14.6,21.3.2007
Ike Diogu,INDIANA PACERS,AWAY,SAN ANTONIO SPURS,LOSS,1221,3,7,0,0,8,9,3,6,0,0,1,0,0,14.5,21.3.2007
Francisco Elson,SAN ANTONIO SPURS,HOME,INDIANA PACERS,WIN,1549,6,8,0,0,2,2,0,4,1,1,3,2,1,13.4,21.3.2007
Dirk Nowitzki,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,2659,9,24,2,7,3,3,0,9,6,1,1,4,3,13.2,21.3.2007
Juan Dixon,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,1866,4,8,1,4,6,6,1,6,2,0,0,1,2,13.1,21.3.2007
Andray Blatche,WASHINGTON WIZARDS,AWAY,SEATTLE SUPERSONICS,WIN,1900,6,8,0,0,0,0,3,4,4,0,1,1,4,13.0,21.3.2007
Mo Williams,MILWAUKEE BUCKS,HOME,LOS ANGELES CLIPPERS,LOSS,2257,9,16,0,0,2,2,0,3,5,3,0,6,3,12.6,21.3.2007
