name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LeBron James,CLEVELAND CAVALIERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2334,10,15,3,6,9,11,0,7,7,2,1,4,2,29.6,15.11.2006
Jason Kidd,NEW JERSEY NETS,HOME,MILWAUKEE BUCKS,WIN,2267,9,14,3,5,4,4,1,7,11,3,1,3,2,29.2,15.11.2006
Chauncey Billups,DETROIT PISTONS,HOME,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2333,10,17,2,5,7,8,0,4,9,2,0,1,2,28.4,15.11.2006
Mike Bibby,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,WIN,2530,11,22,3,5,7,7,0,3,10,2,0,3,2,27.1,15.11.2006
Paul Pierce,BOSTON CELTICS,HOME,INDIANA PACERS,WIN,1953,11,19,2,4,8,9,0,5,3,0,0,2,0,24.3,15.11.2006
Chris Paul,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,DETROIT PISTONS,WIN,2224,7,14,0,1,6,6,1,2,13,0,0,0,3,22.2,15.11.2006
Rashard Lewis,SEATTLE SUPERSONICS,HOME,PHILADELPHIA 76ERS,LOSS,2563,7,16,2,8,9,10,6,9,2,1,0,4,0,21.5,15.11.2006
Kevin Martin,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,WIN,2276,7,14,5,9,5,6,0,3,6,1,0,1,2,20.9,15.11.2006
Chucky Atkins,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,LOSS,1455,10,11,1,2,6,7,1,1,1,0,0,2,5,20.6,15.11.2006
Carmelo Anthony,DENVER NUGGETS,AWAY,ORLANDO MAGIC,LOSS,2347,9,21,0,3,16,19,1,3,2,2,0,6,1,20.3,15.11.2006
