name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Vince Carter,NEW JERSEY NETS,AWAY,NEW YORK KNICKS,WIN,2450,7,14,3,5,12,13,3,9,10,2,0,5,2,29.6,16.4.2007
Yao Ming,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,2310,14,20,0,0,6,6,3,6,1,0,1,1,1,29.5,16.4.2007
Pau Gasol,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,WIN,2314,9,15,1,1,6,8,4,11,6,3,4,4,1,29.0,16.4.2007
Tracy McGrady,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,2486,14,31,3,7,8,11,4,7,9,2,0,6,3,27.7,16.4.2007
Chris Paul,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,SACRAMENTO KINGS,WIN,2112,8,13,2,2,5,6,1,3,12,2,0,0,4,27.1,16.4.2007
Amar'e Stoudemire,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,LOSS,2020,12,19,0,1,6,7,3,2,1,6,2,4,3,26.7,16.4.2007
Delonte West,BOSTON CELTICS,AWAY,MIAMI HEAT,WIN,2664,10,19,3,8,5,5,2,2,4,3,1,2,2,24.4,16.4.2007
Carlos Boozer,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1765,12,14,0,0,2,4,2,8,3,1,1,2,4,24.2,16.4.2007
Al Jefferson,BOSTON CELTICS,AWAY,MIAMI HEAT,WIN,2253,9,13,0,0,2,2,2,11,1,2,3,0,1,23.6,16.4.2007
Shelden Williams,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2477,6,9,0,0,4,4,7,10,3,1,1,0,3,22.6,16.4.2007
Shawn Marion,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,LOSS,2399,11,16,2,4,3,4,1,2,1,1,2,2,1,21.8,16.4.2007
Mo Williams,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2402,11,20,4,6,0,0,1,5,7,1,0,2,3,21.3,16.4.2007
Nene Hilario,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1384,6,9,0,0,6,8,5,5,0,3,0,0,1,20.9,16.4.2007
David West,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,SACRAMENTO KINGS,WIN,2177,10,19,0,2,5,5,1,4,4,2,2,2,3,20.6,16.4.2007
Linas Kleiza,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1395,7,12,1,5,8,8,3,7,0,0,0,1,3,19.4,16.4.2007
Paul Millsap,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1215,6,6,0,0,4,5,2,4,3,1,0,0,1,19.1,16.4.2007
Travis Outlaw,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,2153,4,12,0,1,18,20,1,2,0,2,0,1,4,19.1,16.4.2007
Carmelo Anthony,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1527,7,16,1,1,6,7,3,2,4,1,2,1,1,18.7,16.4.2007
Allen Iverson,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1987,10,17,1,2,4,6,0,1,3,3,1,3,2,18.6,16.4.2007
Ruben Patterson,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1848,8,13,0,0,7,13,2,2,4,2,1,2,4,18.6,16.4.2007
Derek Fisher,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1632,1,4,0,0,11,12,1,5,7,2,0,0,2,18.5,16.4.2007
Metta World Peace,SACRAMENTO KINGS,HOME,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2353,8,15,1,3,5,7,2,5,5,1,0,1,5,18.3,16.4.2007
Mardy Collins,NEW YORK KNICKS,HOME,NEW JERSEY NETS,LOSS,2743,6,20,2,6,9,12,3,7,7,2,0,2,3,18.1,16.4.2007
Marvin Williams,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2280,8,13,0,0,5,6,1,8,2,1,1,1,5,17.9,16.4.2007
Devin Brown,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,SACRAMENTO KINGS,WIN,1832,7,11,2,6,4,4,1,3,3,0,0,0,3,17.6,16.4.2007
Craig Smith,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,2365,8,15,0,1,0,1,2,7,2,5,1,0,4,17.3,16.4.2007
Gordan Giricek,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1377,6,8,5,6,4,4,1,3,0,0,0,2,1,17.0,16.4.2007
Shane Battier,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,2232,6,8,5,6,0,0,0,2,0,3,0,0,3,16.2,16.4.2007
Bobby Jackson,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,SACRAMENTO KINGS,WIN,1757,8,13,2,5,2,2,1,4,3,0,1,2,2,16.0,16.4.2007
Steve Nash,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,LOSS,2020,7,14,1,3,0,0,0,5,15,0,0,4,1,15.6,16.4.2007
Steve Francis,NEW YORK KNICKS,HOME,NEW JERSEY NETS,LOSS,2740,6,16,3,10,11,13,1,3,3,1,0,4,4,15.5,16.4.2007
Rajon Rondo,BOSTON CELTICS,AWAY,MIAMI HEAT,WIN,2235,5,10,0,0,7,8,1,5,8,0,0,2,5,15.4,16.4.2007
Mike Bibby,SACRAMENTO KINGS,HOME,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,1440,6,11,5,9,0,0,1,4,5,1,0,2,2,15.3,16.4.2007
Jason Williams,MIAMI HEAT,HOME,BOSTON CELTICS,LOSS,1542,5,6,5,6,1,1,0,2,4,0,0,2,0,15.2,16.4.2007
Matt Bonner,SAN ANTONIO SPURS,AWAY,MEMPHIS GRIZZLIES,LOSS,1427,3,4,0,0,4,4,3,7,2,1,1,1,0,14.7,16.4.2007
Michael Finley,SAN ANTONIO SPURS,AWAY,MEMPHIS GRIZZLIES,LOSS,1409,7,11,3,3,0,0,0,2,1,1,1,0,2,14.3,16.4.2007
Randy Foye,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,2394,6,10,3,4,4,4,0,9,5,1,0,7,4,13.0,16.4.2007
Shaquille O'Neal,MIAMI HEAT,HOME,BOSTON CELTICS,LOSS,1481,6,10,0,0,2,3,1,6,2,0,3,1,3,12.8,16.4.2007
Beno Udrih,SAN ANTONIO SPURS,AWAY,MEMPHIS GRIZZLIES,LOSS,1726,5,13,2,5,0,0,1,1,9,1,0,0,1,12.8,16.4.2007
Richard Jefferson,NEW JERSEY NETS,AWAY,NEW YORK KNICKS,WIN,2295,2,12,1,5,10,10,2,2,5,2,0,1,3,12.7,16.4.2007
Bostjan Nachbar,NEW JERSEY NETS,AWAY,NEW YORK KNICKS,WIN,1666,5,9,2,3,7,8,0,3,1,0,0,2,3,12.7,16.4.2007
Justin Reed,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1552,8,14,0,0,3,4,1,2,1,0,1,0,5,12.7,16.4.2007
Channing Frye,NEW YORK KNICKS,HOME,NEW JERSEY NETS,LOSS,1738,7,12,0,0,4,6,3,4,1,0,0,1,5,12.6,16.4.2007
Boris Diaw,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,LOSS,1786,4,5,0,0,1,2,1,3,8,0,0,1,1,12.5,16.4.2007
Josh Smith,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2389,5,16,0,0,7,9,3,7,6,3,1,6,2,12.3,16.4.2007
Charlie Bell,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2080,5,10,4,6,0,0,0,4,4,0,0,0,2,12.2,16.4.2007
Mark Blount,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1733,8,15,0,0,2,2,2,5,1,1,1,2,5,12.0,16.4.2007
Shareef Abdur-Rahim,SACRAMENTO KINGS,HOME,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,1592,7,11,0,1,1,2,2,2,2,0,0,0,3,11.9,16.4.2007
James White,SAN ANTONIO SPURS,AWAY,MEMPHIS GRIZZLIES,LOSS,2320,8,14,1,3,0,0,1,2,1,2,1,3,1,11.7,16.4.2007
James Jones,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,LOSS,1459,5,8,3,4,2,2,0,3,0,0,0,0,2,11.5,16.4.2007
Chucky Atkins,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,WIN,2213,7,12,3,7,2,2,0,2,3,0,0,4,2,11.3,16.4.2007
Earl Boykins,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1966,4,8,1,3,0,0,1,1,8,0,0,0,1,11.2,16.4.2007
Francisco Garcia,SACRAMENTO KINGS,HOME,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,1815,6,15,2,6,3,4,0,6,2,0,3,2,2,11.0,16.4.2007
Mikki Moore,NEW JERSEY NETS,AWAY,NEW YORK KNICKS,WIN,1652,7,9,0,0,0,2,0,4,2,1,1,1,5,11.0,16.4.2007
Tarence Kinsey,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,WIN,2528,5,11,0,1,2,2,2,5,1,1,0,0,0,10.9,16.4.2007
Dahntay Jones,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,WIN,2505,6,11,1,1,3,4,1,1,2,1,1,2,4,10.8,16.4.2007
Bracey Wright,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1589,5,11,1,5,2,4,2,3,2,2,0,1,1,10.8,16.4.2007
Brad Miller,SACRAMENTO KINGS,HOME,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,1358,5,6,0,0,0,0,0,5,4,0,0,1,1,10.7,16.4.2007
Rafer Alston,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,2316,3,12,1,6,4,4,0,3,9,2,0,2,2,10.2,16.4.2007
Jason Kapono,MIAMI HEAT,HOME,BOSTON CELTICS,LOSS,1836,6,9,1,2,3,4,0,2,1,0,0,2,2,10.2,16.4.2007
Royal Ivey,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2543,7,16,1,2,1,2,2,3,1,0,0,0,1,9.8,16.4.2007
Jason Kidd,NEW JERSEY NETS,AWAY,NEW YORK KNICKS,WIN,2166,3,12,3,10,2,2,0,8,6,0,0,0,2,9.6,16.4.2007
Ricky Davis,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,2166,4,12,0,3,3,4,0,0,11,1,1,3,2,9.4,16.4.2007
Mehmet Okur,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1540,5,13,0,2,6,7,2,2,1,0,1,1,4,9.3,16.4.2007
Martell Webster,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,2709,5,13,2,7,2,7,2,3,1,1,1,0,1,9.2,16.4.2007
Leandro Barbosa,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,LOSS,1775,5,11,1,4,3,3,0,5,4,0,0,2,4,9.0,16.4.2007
Rasual Butler,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,SACRAMENTO KINGS,WIN,1481,5,9,3,6,0,0,0,5,0,0,0,0,3,9.0,16.4.2007
