name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
LeBron James,CLEVELAND CAVALIERS,AWAY,UTAH JAZZ,WIN,2468,14,27,1,6,4,6,4,10,9,1,0,2,1,29.6,24.1.2009
Brandon Roy,PORTLAND TRAIL BLAZERS,HOME,WASHINGTON WIZARDS,WIN,2344,7,18,2,3,6,8,2,3,7,10,2,1,5,27.0,24.1.2009
Caron Butler,WASHINGTON WIZARDS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2307,9,15,3,4,10,11,3,7,5,1,0,9,2,22.6,24.1.2009
Paul Millsap,UTAH JAZZ,HOME,CLEVELAND CAVALIERS,LOSS,2468,12,18,0,0,0,0,7,8,3,0,0,1,5,22.6,24.1.2009
Vince Carter,NEW JERSEY NETS,AWAY,MEMPHIS GRIZZLIES,WIN,2096,9,15,3,7,2,2,0,7,5,4,1,3,4,21.8,24.1.2009
Dwyane Wade,MIAMI HEAT,HOME,ORLANDO MAGIC,WIN,2173,11,21,0,1,5,9,0,8,6,0,1,0,2,21.6,24.1.2009
Mario Chalmers,MIAMI HEAT,HOME,ORLANDO MAGIC,WIN,1958,8,12,1,3,3,3,0,1,6,3,0,0,2,21.5,24.1.2009
Nate Robinson,NEW YORK KNICKS,AWAY,PHILADELPHIA 76ERS,LOSS,2139,10,20,4,10,2,2,1,2,6,1,0,0,3,21.3,24.1.2009
Andre Iguodala,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,2485,9,18,1,5,5,8,3,4,6,2,0,2,1,20.9,24.1.2009
Deron Williams,UTAH JAZZ,HOME,CLEVELAND CAVALIERS,LOSS,2108,5,14,1,4,6,9,0,4,16,1,0,1,0,20.4,24.1.2009
Andre Miller,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,2280,7,9,0,0,7,7,0,5,5,1,0,3,1,20.1,24.1.2009
