name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Chris Paul,NEW ORLEANS HORNETS,AWAY,DALLAS MAVERICKS,WIN,2499,12,24,0,2,9,12,1,9,11,7,0,2,1,35.5,14.1.2009
David Lee,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,WIN,2488,12,21,0,0,6,8,6,4,6,2,0,0,4,29.3,14.1.2009
Andrea Bargnani,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,2375,10,14,2,4,9,10,3,7,1,1,0,3,0,27.7,14.1.2009
Rodney Stuckey,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,2731,12,20,3,6,3,4,1,8,6,1,0,1,3,26.5,14.1.2009
Andre Iguodala,PHILADELPHIA 76ERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2262,10,17,4,6,5,6,0,4,6,2,0,1,2,26.3,14.1.2009
Kobe Bryant,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,LOSS,2498,11,19,2,3,5,6,1,6,10,0,1,4,1,25.5,14.1.2009
Brad Miller,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,WIN,3094,10,20,1,1,9,9,6,16,2,2,1,6,4,25.5,14.1.2009
Nick Young,WASHINGTON WIZARDS,AWAY,NEW YORK KNICKS,LOSS,1994,13,17,3,3,4,4,1,1,0,0,0,1,2,25.5,14.1.2009
Derrick Rose,CHICAGO BULLS,AWAY,TORONTO RAPTORS,WIN,2298,12,18,0,1,1,1,2,0,10,0,0,1,0,24.6,14.1.2009
Quentin Richardson,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,WIN,1841,10,16,6,7,0,0,3,1,3,1,0,0,1,23.9,14.1.2009
John Salmons,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,WIN,3403,6,17,4,9,9,10,3,11,7,0,0,1,2,23.6,14.1.2009
Jason Terry,DALLAS MAVERICKS,HOME,NEW ORLEANS HORNETS,LOSS,2109,9,15,4,8,6,6,2,0,4,1,0,2,2,23.5,14.1.2009
Manu Ginobili,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,WIN,1817,9,15,4,8,5,6,1,2,2,3,0,2,2,22.6,14.1.2009
Kevin Garnett,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,1443,8,11,0,0,4,4,2,7,3,1,1,0,1,22.4,14.1.2009
Brandon Roy,PORTLAND TRAIL BLAZERS,AWAY,PHILADELPHIA 76ERS,LOSS,2168,10,17,0,1,7,8,2,3,6,1,0,4,1,21.8,14.1.2009
Josh Smith,ATLANTA HAWKS,AWAY,LOS ANGELES CLIPPERS,WIN,2331,10,15,0,0,6,8,2,6,0,3,1,4,1,21.2,14.1.2009
Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,UTAH JAZZ,WIN,1872,8,14,0,0,6,8,1,1,7,3,0,1,4,20.9,14.1.2009
Al Harrington,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,WIN,1681,8,12,4,6,7,8,2,0,0,2,0,2,5,20.8,14.1.2009
Chris Bosh,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,2174,8,18,0,0,9,11,1,4,4,2,1,0,4,20.6,14.1.2009
Deron Williams,UTAH JAZZ,AWAY,OKLAHOMA CITY THUNDER,LOSS,2034,9,18,0,2,7,9,0,2,6,2,1,1,3,20.5,14.1.2009
Al Thornton,LOS ANGELES CLIPPERS,HOME,ATLANTA HAWKS,LOSS,2544,9,16,0,1,7,9,0,9,1,0,2,0,3,20.2,14.1.2009
Jamal Crawford,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,LOSS,3606,13,31,1,5,8,10,1,3,4,0,1,3,0,19.8,14.1.2009
Paul Pierce,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,1920,7,14,5,8,3,4,2,2,4,2,1,2,1,19.7,14.1.2009
Daequan Cook,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,1627,7,11,6,8,4,4,0,3,1,0,0,1,1,19.3,14.1.2009
Tim Duncan,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,WIN,2291,9,19,0,0,2,4,3,7,8,1,2,2,1,19.3,14.1.2009
T.J. Ford,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,1714,8,13,1,1,6,7,0,6,4,0,0,2,3,18.1,14.1.2009
C.J. Watson,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,LOSS,2939,10,24,1,1,5,5,0,2,6,3,0,1,6,17.6,14.1.2009
Mike James,WASHINGTON WIZARDS,AWAY,NEW YORK KNICKS,LOSS,1717,7,11,4,4,2,2,2,1,5,1,0,2,5,17.3,14.1.2009
Troy Murphy,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,2707,6,9,4,5,2,3,1,12,0,1,0,1,2,17.2,14.1.2009
Jeff Green,OKLAHOMA CITY THUNDER,HOME,UTAH JAZZ,WIN,2635,8,13,2,4,5,5,2,6,0,0,0,2,3,17.1,14.1.2009
Anthony Morrow,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,LOSS,1896,7,11,1,2,0,0,6,3,0,2,1,0,2,17.1,14.1.2009
Andris Biedrins,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,LOSS,1949,5,8,0,0,2,6,5,9,4,1,5,1,6,16.9,14.1.2009
Luol Deng,CHICAGO BULLS,AWAY,TORONTO RAPTORS,WIN,2367,5,11,0,0,6,6,5,9,4,1,0,3,1,16.9,14.1.2009
Shawn Marion,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,2294,7,13,0,0,0,0,7,3,3,1,1,0,1,16.9,14.1.2009
Joe Johnson,ATLANTA HAWKS,AWAY,LOS ANGELES CLIPPERS,WIN,2404,8,17,1,5,4,6,1,3,7,1,0,1,3,16.8,14.1.2009
Luke Ridnour,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,2553,11,21,2,4,1,1,3,6,4,1,0,5,3,16.2,14.1.2009
Danny Granger,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,2695,6,20,2,6,10,11,0,10,0,1,1,0,2,15.9,14.1.2009
Rajon Rondo,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,1802,5,9,0,0,1,2,2,5,12,3,0,4,2,15.8,14.1.2009
Mardy Collins,LOS ANGELES CLIPPERS,HOME,ATLANTA HAWKS,LOSS,2129,7,13,1,2,0,0,2,1,8,3,0,2,4,15.4,14.1.2009
Ronald Murray,ATLANTA HAWKS,AWAY,LOS ANGELES CLIPPERS,WIN,1893,6,9,3,3,2,2,1,1,2,1,0,0,3,15.3,14.1.2009
Joe Alexander,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,1192,6,8,0,1,1,1,3,2,5,0,1,0,4,15.1,14.1.2009
Michael Beasley,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,1686,8,11,1,2,4,5,0,4,0,0,0,1,3,15.1,14.1.2009
Lou Williams,PHILADELPHIA 76ERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1634,3,7,1,4,7,7,1,0,6,1,0,0,3,15.0,14.1.2009
Andrew Bogut,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,2227,6,10,0,0,0,0,6,5,2,1,2,2,0,14.9,14.1.2009
Caron Butler,WASHINGTON WIZARDS,AWAY,NEW YORK KNICKS,LOSS,2380,8,17,2,5,7,8,0,3,1,0,0,2,2,14.7,14.1.2009
Francisco Garcia,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,WIN,2496,7,13,2,4,3,3,1,4,2,0,1,0,5,14.7,14.1.2009
Chris Duhon,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,WIN,2510,5,12,2,6,5,6,2,3,9,2,0,6,1,14.4,14.1.2009
Kevin Durant,OKLAHOMA CITY THUNDER,HOME,UTAH JAZZ,WIN,2260,5,12,1,2,10,12,0,9,4,2,1,6,4,14.4,14.1.2009
Anthony Parker,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,2339,7,11,1,2,0,0,1,5,4,1,0,2,1,13.7,14.1.2009
Tony Parker,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,WIN,2012,9,14,0,0,2,4,0,2,3,2,1,4,2,13.6,14.1.2009
Wilson Chandler,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,WIN,1901,4,8,2,3,4,4,0,2,5,1,0,0,4,13.5,14.1.2009
Andrew Bynum,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,LOSS,2128,9,15,0,0,0,0,1,2,0,1,1,0,2,13.3,14.1.2009
