name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Jermaine O'Neal,TORONTO RAPTORS,AWAY,SACRAMENTO KINGS,WIN,2355,15,19,0,0,6,8,4,5,2,3,2,4,4,32.4,26.12.2008
Chauncey Billups,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,2397,5,11,2,6,14,14,0,2,10,1,0,2,2,26.1,26.12.2008
Andre Iguodala,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,2778,9,15,2,3,4,7,1,3,4,5,2,4,2,21.9,26.12.2008
Chris Paul,NEW ORLEANS HORNETS,HOME,HOUSTON ROCKETS,WIN,2248,8,18,2,3,8,8,1,3,10,2,0,4,4,21.6,26.12.2008
Marquis Daniels,INDIANA PACERS,AWAY,MEMPHIS GRIZZLIES,LOSS,2262,11,19,2,3,4,5,2,3,3,2,0,2,4,21.5,26.12.2008
Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,DETROIT PISTONS,LOSS,2453,9,19,1,6,7,8,0,8,4,0,1,1,0,20.8,26.12.2008
Stephen Jackson,GOLDEN STATE WARRIORS,HOME,BOSTON CELTICS,WIN,2763,9,17,3,8,7,7,1,6,4,2,1,6,3,20.5,26.12.2008
Al Jefferson,MINNESOTA TIMBERWOLVES,AWAY,NEW YORK KNICKS,WIN,2355,6,10,0,0,9,11,0,15,3,0,2,2,4,20.0,26.12.2008
Sebastian Telfair,MINNESOTA TIMBERWOLVES,AWAY,NEW YORK KNICKS,WIN,1938,5,11,0,1,10,13,0,1,8,3,1,2,2,19.9,26.12.2008
Brad Miller,SACRAMENTO KINGS,HOME,TORONTO RAPTORS,LOSS,2043,6,10,0,0,8,9,4,4,3,2,1,2,5,19.8,26.12.2008
Danny Granger,INDIANA PACERS,AWAY,MEMPHIS GRIZZLIES,LOSS,1705,9,16,4,8,4,8,0,5,5,1,2,4,2,19.4,26.12.2008
Kosta Koufos,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,1746,8,11,0,0,2,3,3,5,2,2,1,1,2,19.0,26.12.2008
Gerald Wallace,CHARLOTTE BOBCATS,AWAY,NEW JERSEY NETS,WIN,2305,4,8,2,3,6,7,1,12,6,1,1,3,1,18.4,26.12.2008
Ronnie Brewer,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,2358,8,15,0,1,5,5,1,6,2,2,0,1,1,18.2,26.12.2008
Nate Robinson,NEW YORK KNICKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2243,9,22,2,6,6,6,5,5,3,1,0,3,3,18.1,26.12.2008
Raymond Felton,CHARLOTTE BOBCATS,AWAY,NEW JERSEY NETS,WIN,2361,6,11,1,4,9,13,1,1,3,2,0,1,3,18.0,26.12.2008
Jose Calderon,TORONTO RAPTORS,AWAY,SACRAMENTO KINGS,WIN,2324,5,9,0,1,6,6,1,6,6,1,0,1,2,17.6,26.12.2008
Mario Chalmers,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,2235,6,9,1,3,3,4,0,5,6,2,0,2,0,17.4,26.12.2008
Dwyane Wade,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,2186,11,23,1,2,5,9,1,2,2,1,1,1,2,17.3,26.12.2008
Paul Pierce,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,LOSS,2528,7,11,2,2,5,7,0,2,5,2,1,3,5,17.1,26.12.2008
Emeka Okafor,CHARLOTTE BOBCATS,AWAY,NEW JERSEY NETS,WIN,2171,9,14,0,0,3,4,3,6,1,0,2,3,1,17.0,26.12.2008
Rashad McCants,MINNESOTA TIMBERWOLVES,AWAY,NEW YORK KNICKS,WIN,1240,8,12,7,9,0,0,0,1,1,1,0,1,5,16.8,26.12.2008
Hakim Warrick,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,WIN,1608,8,13,0,1,5,9,1,4,1,0,2,0,2,16.7,26.12.2008
Andre Miller,PHILADELPHIA 76ERS,AWAY,DENVER NUGGETS,LOSS,2357,8,15,1,2,2,2,2,3,8,2,0,3,5,16.6,26.12.2008
Keyon Dooling,NEW JERSEY NETS,HOME,CHARLOTTE BOBCATS,LOSS,1643,4,5,2,2,1,2,0,2,6,3,0,0,1,16.1,26.12.2008
Bobby Jackson,SACRAMENTO KINGS,HOME,TORONTO RAPTORS,LOSS,1803,7,11,3,5,0,0,2,4,3,0,0,0,2,16.0,26.12.2008
Deron Williams,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,2576,6,16,0,3,5,6,0,3,13,4,0,5,2,16.0,26.12.2008
Jason Terry,DALLAS MAVERICKS,AWAY,UTAH JAZZ,LOSS,2214,10,18,2,6,4,4,0,1,3,0,0,4,1,15.4,26.12.2008
Rasual Butler,NEW ORLEANS HORNETS,HOME,HOUSTON ROCKETS,WIN,2492,6,9,1,2,0,0,1,6,2,2,1,0,2,14.9,26.12.2008
J.R. Smith,DENVER NUGGETS,HOME,PHILADELPHIA 76ERS,WIN,2144,10,20,7,11,0,0,0,1,1,1,0,4,1,14.6,26.12.2008
David West,NEW ORLEANS HORNETS,HOME,HOUSTON ROCKETS,WIN,2582,8,19,0,0,7,9,1,5,2,1,0,1,3,14.5,26.12.2008
Al Harrington,NEW YORK KNICKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2193,10,21,3,9,3,4,2,2,0,2,0,3,5,13.9,26.12.2008
Allen Iverson,DETROIT PISTONS,HOME,OKLAHOMA CITY THUNDER,WIN,2344,9,17,0,1,4,4,0,3,3,2,0,4,2,13.9,26.12.2008
O.J. Mayo,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,WIN,2640,6,17,2,6,4,4,1,7,7,0,0,2,1,13.8,26.12.2008
Ronny Turiaf,GOLDEN STATE WARRIORS,HOME,BOSTON CELTICS,WIN,1776,2,4,0,0,10,10,3,5,2,1,2,4,4,13.8,26.12.2008
Tyson Chandler,NEW ORLEANS HORNETS,HOME,HOUSTON ROCKETS,WIN,1850,7,11,0,0,0,1,5,7,0,0,1,0,4,13.4,26.12.2008
Yao Ming,HOUSTON ROCKETS,AWAY,NEW ORLEANS HORNETS,LOSS,2041,6,13,0,0,7,8,3,9,1,0,0,2,5,13.4,26.12.2008
Dirk Nowitzki,DALLAS MAVERICKS,AWAY,UTAH JAZZ,LOSS,1785,6,10,0,0,5,5,2,6,1,0,0,2,3,13.1,26.12.2008
Aaron Gray,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1520,5,7,0,0,2,4,5,6,1,0,0,0,4,12.7,26.12.2008
Mike Conley,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,WIN,1634,5,5,0,0,2,3,0,1,4,3,0,3,2,12.4,26.12.2008
Roy Hibbert,INDIANA PACERS,AWAY,MEMPHIS GRIZZLIES,LOSS,726,7,7,0,0,1,1,1,1,1,0,1,1,5,12.3,26.12.2008
Jason Kidd,DALLAS MAVERICKS,AWAY,UTAH JAZZ,LOSS,2118,2,10,1,6,2,3,0,8,9,5,0,1,2,12.3,26.12.2008
