name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Carmelo Anthony,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2330,16,29,4,8,9,12,3,8,3,4,0,2,3,37.3,10.12.2008
Al Harrington,NEW YORK KNICKS,AWAY,NEW JERSEY NETS,WIN,2742,11,21,2,7,15,16,2,11,3,2,0,4,4,31.5,10.12.2008
D.J. Augustin,CHARLOTTE BOBCATS,AWAY,NEW ORLEANS HORNETS,LOSS,2227,9,15,4,4,6,6,0,2,7,4,0,1,0,29.6,10.12.2008
Pau Gasol,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,2327,11,14,0,0,6,7,2,3,4,1,1,1,2,27.2,10.12.2008
Andre Iguodala,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,2390,11,16,1,2,4,4,3,6,5,1,0,2,1,26.2,10.12.2008
Joe Johnson,ATLANTA HAWKS,AWAY,SAN ANTONIO SPURS,LOSS,2036,13,20,2,5,1,2,1,1,6,2,2,2,3,25.2,10.12.2008
Chris Paul,NEW ORLEANS HORNETS,HOME,CHARLOTTE BOBCATS,WIN,1832,5,5,1,1,4,4,0,4,15,2,0,1,3,25.0,10.12.2008
Wilson Chandler,NEW YORK KNICKS,AWAY,NEW JERSEY NETS,WIN,2546,10,12,1,2,3,3,2,7,3,1,1,1,3,24.7,10.12.2008
Andris Biedrins,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,1642,6,9,0,0,6,6,4,10,2,1,4,0,2,24.3,10.12.2008
Grant Hill,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,2178,9,11,1,3,4,4,1,6,3,4,0,3,4,22.9,10.12.2008
Troy Murphy,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,2273,7,15,4,8,2,2,4,16,6,1,0,1,4,22.5,10.12.2008
Al Jefferson,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,2409,12,19,0,0,2,2,3,9,2,0,3,3,1,22.4,10.12.2008
Andre Miller,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,2401,7,11,0,0,8,10,1,4,8,1,0,1,4,22.2,10.12.2008
LeBron James,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,2344,10,22,2,6,7,8,2,2,5,0,2,1,4,21.5,10.12.2008
Chauncey Billups,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2351,7,15,2,7,8,9,0,1,6,1,0,0,0,21.4,10.12.2008
Manu Ginobili,SAN ANTONIO SPURS,HOME,ATLANTA HAWKS,WIN,1699,8,12,5,7,6,6,0,5,3,1,0,4,4,20.8,10.12.2008
Mo Williams,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,2206,11,16,2,3,3,3,2,4,4,0,0,3,5,20.6,10.12.2008
Tim Thomas,NEW YORK KNICKS,AWAY,NEW JERSEY NETS,WIN,1863,8,12,5,8,5,6,0,4,1,1,1,2,5,20.0,10.12.2008
Matt Barnes,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,2482,10,20,5,11,0,0,2,8,5,0,0,1,4,19.7,10.12.2008
Jason Kapono,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,2310,11,16,3,7,0,0,1,7,2,0,1,2,4,19.5,10.12.2008
Devin Harris,NEW JERSEY NETS,HOME,NEW YORK KNICKS,LOSS,2171,12,22,2,6,6,6,0,0,7,0,0,5,5,19.3,10.12.2008
Jamario Moon,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,2035,7,12,1,3,2,2,2,6,1,2,3,0,1,19.0,10.12.2008
C.J. Watson,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,2165,7,11,1,2,4,4,2,5,4,0,0,1,1,18.4,10.12.2008
O.J. Mayo,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,WIN,1625,5,10,1,1,7,7,1,1,5,2,0,0,4,17.9,10.12.2008
Jose Calderon,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,2288,3,9,1,2,4,4,0,5,14,3,0,2,2,17.4,10.12.2008
Amar'e Stoudemire,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,2410,9,15,0,0,3,5,4,7,3,2,1,4,4,17.4,10.12.2008
Ronald Murray,ATLANTA HAWKS,AWAY,SAN ANTONIO SPURS,LOSS,1563,7,10,2,3,1,2,0,1,3,4,2,1,5,17.2,10.12.2008
Randy Foye,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,2606,11,24,2,6,2,2,1,3,6,0,1,2,3,16.9,10.12.2008
Kevin Durant,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,LOSS,2431,9,18,2,4,8,11,0,5,3,1,2,6,3,16.6,10.12.2008
Tyson Chandler,NEW ORLEANS HORNETS,HOME,CHARLOTTE BOBCATS,WIN,1434,5,10,0,0,3,5,6,5,2,1,3,0,3,16.2,10.12.2008
Rudy Gay,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,WIN,2048,7,19,2,4,6,6,2,4,1,4,2,4,1,15.8,10.12.2008
Andrew Bynum,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,1803,7,11,0,0,3,7,4,7,3,0,2,2,3,15.7,10.12.2008
Kevin Love,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1866,4,9,0,0,6,6,7,7,3,0,0,2,2,15.6,10.12.2008
Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,LOSS,1964,5,10,1,2,4,4,0,3,6,2,0,0,4,15.5,10.12.2008
Sasha Vujacic,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,1157,4,5,3,4,4,6,0,1,2,1,1,0,1,15.3,10.12.2008
Jeff Foster,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,1547,4,7,0,0,2,2,7,5,4,1,0,1,2,15.1,10.12.2008
Vince Carter,NEW JERSEY NETS,HOME,NEW YORK KNICKS,LOSS,2357,7,12,3,5,1,4,0,7,6,1,1,3,3,15.0,10.12.2008
Matt Bonner,SAN ANTONIO SPURS,HOME,ATLANTA HAWKS,WIN,1623,4,8,1,2,0,0,7,6,2,1,1,0,0,14.8,10.12.2008
Marquis Daniels,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,2333,7,19,0,1,7,7,2,4,2,2,0,1,2,14.7,10.12.2008
Michael Redd,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,2380,9,18,1,5,8,9,1,3,1,0,0,4,3,14.7,10.12.2008
David West,NEW ORLEANS HORNETS,HOME,CHARLOTTE BOBCATS,WIN,1748,8,11,0,0,1,1,2,6,4,0,1,3,4,14.6,10.12.2008
Stephen Jackson,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,2462,7,23,1,8,6,9,0,5,8,4,0,2,3,14.4,10.12.2008
Anderson Varejao,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,2026,6,12,0,1,3,4,2,6,3,1,1,0,4,14.0,10.12.2008
Derek Fisher,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,1863,3,8,2,5,5,5,1,1,3,3,0,0,2,13.9,10.12.2008
Chris Bosh,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,2083,9,16,0,0,3,5,3,7,2,0,0,3,4,13.6,10.12.2008
Tim Duncan,SAN ANTONIO SPURS,HOME,ATLANTA HAWKS,WIN,2112,7,15,0,0,5,8,4,7,1,0,1,2,2,13.6,10.12.2008
Peja Stojakovic,NEW ORLEANS HORNETS,HOME,CHARLOTTE BOBCATS,WIN,1607,6,11,5,6,0,0,2,1,1,0,0,1,0,13.1,10.12.2008
Marco Belinelli,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,1232,5,7,1,2,4,6,0,3,2,0,0,0,2,12.8,10.12.2008
Chris Duhon,NEW YORK KNICKS,AWAY,NEW JERSEY NETS,WIN,2305,2,9,1,3,5,5,1,1,10,1,0,1,1,12.1,10.12.2008
Ronny Turiaf,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,1342,4,4,0,0,3,3,1,4,2,0,4,3,2,12.1,10.12.2008
Leandro Barbosa,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,1658,7,16,2,8,2,2,0,2,2,3,0,1,4,12.0,10.12.2008
Michael Finley,SAN ANTONIO SPURS,HOME,ATLANTA HAWKS,WIN,1897,6,11,1,4,2,2,0,2,2,0,2,1,1,11.7,10.12.2008
Lamar Odom,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,1630,2,3,0,0,2,3,3,6,7,2,1,3,3,11.6,10.12.2008
Mike Conley,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,WIN,1168,5,8,1,3,5,6,0,2,1,0,0,2,0,11.3,10.12.2008
Lou Williams,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,1689,7,15,0,1,8,11,0,1,1,0,0,2,2,11.3,10.12.2008
Richard Jefferson,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,2369,6,13,3,5,2,2,0,6,3,0,0,1,5,11.2,10.12.2008
Luke Ridnour,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1597,6,12,0,1,1,2,2,0,5,1,0,0,4,10.9,10.12.2008
Craig Smith,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1485,5,9,0,0,3,3,2,3,1,1,0,1,2,10.9,10.12.2008
Anthony Morrow,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,1806,6,12,2,5,2,2,0,2,1,0,0,0,2,10.5,10.12.2008
Anthony Carter,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1454,4,7,1,3,2,2,0,1,4,2,0,2,1,10.4,10.12.2008
Bobby Simmons,NEW JERSEY NETS,HOME,NEW YORK KNICKS,LOSS,2160,5,10,1,5,0,0,0,4,3,2,1,0,4,10.4,10.12.2008
Kelenna Azubuike,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,1360,5,9,1,1,2,3,2,6,1,0,1,1,4,10.3,10.12.2008
Chris Andersen,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1413,2,6,0,1,3,4,4,2,1,2,4,0,5,10.1,10.12.2008
Yi Jianlian,NEW JERSEY NETS,HOME,NEW YORK KNICKS,LOSS,1696,6,10,1,3,0,2,2,4,0,1,1,1,2,10.1,10.12.2008
Alexis Ajinca,CHARLOTTE BOBCATS,AWAY,NEW ORLEANS HORNETS,LOSS,1174,5,9,0,0,2,2,2,2,1,0,0,0,1,10.0,10.12.2008
Morris Peterson,NEW ORLEANS HORNETS,HOME,CHARLOTTE BOBCATS,WIN,1087,5,10,4,5,2,2,0,2,0,1,0,2,2,9.8,10.12.2008
Mike Bibby,ATLANTA HAWKS,AWAY,SAN ANTONIO SPURS,LOSS,1787,3,11,1,5,2,2,0,4,7,2,0,0,3,9.4,10.12.2008
