name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Michael Redd,MILWAUKEE BUCKS,AWAY,CHICAGO BULLS,LOSS,2308,10,19,4,8,6,8,1,1,1,1,0,2,4,19.0,28.10.2008
Paul Pierce,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,2293,10,19,2,4,5,8,1,2,4,1,0,2,4,18.0,28.10.2008
Drew Gooden,CHICAGO BULLS,HOME,MILWAUKEE BUCKS,WIN,1729,4,7,0,0,5,5,6,2,1,3,1,1,0,17.9,28.10.2008
Kobe Bryant,LOS ANGELES LAKERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1967,9,17,1,1,4,5,2,9,5,1,0,5,3,16.7,28.10.2008
Rudy Fernandez,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES LAKERS,LOSS,1743,5,10,3,5,3,3,0,2,4,2,0,0,0,16.4,28.10.2008
Rajon Rondo,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1797,4,5,0,0,6,10,1,4,6,3,0,2,5,15.6,28.10.2008
Tyrus Thomas,CHICAGO BULLS,HOME,MILWAUKEE BUCKS,WIN,2486,5,10,0,0,5,8,3,7,3,2,1,2,3,14.6,28.10.2008
LeBron James,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,LOSS,2160,9,21,0,4,4,8,1,6,6,2,1,3,4,14.1,28.10.2008
Luol Deng,CHICAGO BULLS,HOME,MILWAUKEE BUCKS,WIN,2147,8,13,0,0,5,6,0,4,1,1,1,4,2,13.5,28.10.2008
Travis Outlaw,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES LAKERS,LOSS,2128,8,15,2,4,0,0,2,2,2,0,0,2,0,12.1,28.10.2008
Pau Gasol,LOS ANGELES LAKERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1982,7,10,0,0,1,1,1,6,1,0,1,2,2,11.9,28.10.2008
Ben Gordon,CHICAGO BULLS,HOME,MILWAUKEE BUCKS,WIN,1562,6,12,3,6,3,4,1,1,3,0,0,2,2,11.9,28.10.2008
Trevor Ariza,LOS ANGELES LAKERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1458,4,7,2,2,1,1,0,2,1,1,2,0,0,11.4,28.10.2008
