name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Dwight Howard,ORLANDO MAGIC,HOME,PORTLAND TRAIL BLAZERS,LOSS,2373,8,11,0,0,13,20,8,11,0,1,1,4,4,26.7,10.11.2008
O.J. Mayo,MEMPHIS GRIZZLIES,AWAY,PHOENIX SUNS,LOSS,2656,12,23,3,8,6,6,0,3,5,3,0,2,2,26.3,10.11.2008
Dwyane Wade,MIAMI HEAT,HOME,NEW JERSEY NETS,WIN,2510,9,18,4,7,11,12,0,2,5,4,1,6,2,25.6,10.11.2008
Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,INDIANA PACERS,LOSS,2412,13,27,2,3,9,9,2,6,2,0,3,4,2,25.2,10.11.2008
T.J. Ford,INDIANA PACERS,HOME,OKLAHOMA CITY THUNDER,WIN,2372,10,19,2,2,2,2,2,5,10,2,1,2,2,24.5,10.11.2008
Hedo Turkoglu,ORLANDO MAGIC,HOME,PORTLAND TRAIL BLAZERS,LOSS,2538,11,21,4,7,9,12,1,3,3,0,0,1,5,24.2,10.11.2008
Paul Pierce,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,2723,10,22,4,7,12,14,0,9,4,0,0,4,3,24.1,10.11.2008
Leandro Barbosa,PHOENIX SUNS,HOME,MEMPHIS GRIZZLIES,WIN,1322,10,13,2,3,5,6,1,2,0,1,0,0,3,22.6,10.11.2008
Yi Jianlian,NEW JERSEY NETS,AWAY,MIAMI HEAT,LOSS,2219,7,11,5,6,5,6,2,8,4,0,1,2,5,22.0,10.11.2008
Steve Blake,PORTLAND TRAIL BLAZERS,AWAY,ORLANDO MAGIC,WIN,1949,4,8,2,3,10,11,1,4,4,2,0,0,2,21.5,10.11.2008
Brandon Roy,PORTLAND TRAIL BLAZERS,AWAY,ORLANDO MAGIC,WIN,2316,10,22,0,1,7,8,1,2,4,0,0,1,0,18.3,10.11.2008
Kevin Garnett,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,2111,10,19,0,1,1,1,3,7,3,0,1,0,4,17.1,10.11.2008
Jermaine O'Neal,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,2356,8,17,0,0,7,9,2,9,5,0,0,3,3,16.9,10.11.2008
Vince Carter,NEW JERSEY NETS,AWAY,MIAMI HEAT,LOSS,2367,7,16,2,6,6,7,1,3,4,1,1,4,0,15.3,10.11.2008
Ray Allen,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,2249,5,13,1,7,8,8,0,4,3,1,0,1,1,14.8,10.11.2008
Travis Outlaw,PORTLAND TRAIL BLAZERS,AWAY,ORLANDO MAGIC,WIN,2468,6,12,3,5,5,6,0,5,0,1,0,0,5,14.1,10.11.2008
Jeff Foster,INDIANA PACERS,HOME,OKLAHOMA CITY THUNDER,WIN,2173,4,8,0,1,7,9,1,4,3,0,4,2,3,13.8,10.11.2008
Rudy Fernandez,PORTLAND TRAIL BLAZERS,AWAY,ORLANDO MAGIC,WIN,1931,4,10,4,6,4,5,0,1,3,3,1,2,2,13.5,10.11.2008
Danny Granger,INDIANA PACERS,HOME,OKLAHOMA CITY THUNDER,WIN,1803,7,16,1,5,5,7,2,5,2,1,2,2,5,13.5,10.11.2008
Amar'e Stoudemire,PHOENIX SUNS,HOME,MEMPHIS GRIZZLIES,WIN,2118,6,13,0,0,6,6,3,3,2,0,2,2,4,13.5,10.11.2008
Rudy Gay,MEMPHIS GRIZZLIES,AWAY,PHOENIX SUNS,LOSS,2125,6,14,0,2,8,9,5,2,0,0,1,3,4,12.4,10.11.2008
