name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Al Thornton,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,LOSS,2883,11,21,0,2,8,10,7,4,2,3,1,1,4,27.5,31.10.2008
Anthony Parker,TORONTO RAPTORS,HOME,GOLDEN STATE WARRIORS,WIN,2439,7,10,3,5,6,6,3,2,0,4,0,0,1,25.1,31.10.2008
Brandon Roy,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,WIN,2092,10,18,1,3,5,7,1,4,7,3,0,1,2,24.6,31.10.2008
Dwyane Wade,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1610,7,12,0,0,6,11,1,3,8,4,4,5,1,21.0,31.10.2008
Tim Duncan,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2515,12,19,0,0,3,4,3,7,2,1,0,2,5,20.7,31.10.2008
Jose Calderon,TORONTO RAPTORS,HOME,GOLDEN STATE WARRIORS,WIN,2579,4,10,0,1,8,8,0,5,13,1,0,1,2,20.4,31.10.2008
Chris Bosh,TORONTO RAPTORS,HOME,GOLDEN STATE WARRIORS,WIN,2521,12,24,0,0,7,10,1,8,1,1,1,3,1,19.9,31.10.2008
Al Harrington,GOLDEN STATE WARRIORS,AWAY,TORONTO RAPTORS,LOSS,2753,10,21,6,12,0,0,4,7,3,1,0,3,2,19.5,31.10.2008
Elton Brand,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,1840,12,19,0,0,0,2,2,12,2,0,3,3,2,19.4,31.10.2008
Tony Parker,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2314,10,19,0,0,4,4,0,3,11,0,0,4,2,18.5,31.10.2008
Nene Hilario,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,WIN,2085,10,15,0,0,2,2,3,8,1,1,3,3,6,18.4,31.10.2008
Shawn Marion,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1762,4,9,1,1,4,6,5,5,3,4,3,2,2,17.9,31.10.2008
Andre Miller,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,1997,8,12,0,0,4,4,1,6,8,0,0,4,3,17.7,31.10.2008
Kevin Garnett,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1581,7,11,0,0,4,4,1,9,3,2,1,3,2,17.5,31.10.2008
Willie Green,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,1717,8,10,2,2,0,0,0,2,1,2,0,0,0,17.5,31.10.2008
Allen Iverson,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,WIN,2832,9,19,1,5,6,10,3,1,5,1,0,3,1,17.2,31.10.2008
Andrea Bargnani,TORONTO RAPTORS,HOME,GOLDEN STATE WARRIORS,WIN,1808,8,10,1,2,2,2,1,4,0,0,3,2,1,16.8,31.10.2008
Andris Biedrins,GOLDEN STATE WARRIORS,AWAY,TORONTO RAPTORS,LOSS,2771,8,13,0,0,1,3,5,8,1,1,1,1,2,16.8,31.10.2008
Rashard Lewis,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2440,8,18,4,10,3,4,1,4,2,2,1,2,2,16.4,31.10.2008
LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,WIN,2542,10,22,1,2,2,4,2,3,3,1,2,1,2,15.8,31.10.2008
Chris Kaman,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,LOSS,2654,4,15,0,0,7,8,4,11,2,2,4,1,3,15.8,31.10.2008
Hedo Turkoglu,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2419,5,10,2,5,6,8,1,8,7,0,1,4,3,15.7,31.10.2008
Rudy Gay,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,2594,11,26,0,4,7,8,0,4,1,1,2,3,4,14.5,31.10.2008
David Lee,NEW YORK KNICKS,AWAY,PHILADELPHIA 76ERS,LOSS,1985,5,13,0,0,3,4,5,6,3,3,1,1,3,14.4,31.10.2008
Michael Beasley,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1639,7,15,0,1,3,4,3,6,0,1,1,0,3,13.3,31.10.2008
Anthony Carter,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,WIN,2281,4,6,0,1,4,4,1,3,6,1,1,2,4,13.3,31.10.2008
Kyle Lowry,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1380,1,1,0,0,6,7,0,4,4,1,1,0,0,13.0,31.10.2008
Roger Mason,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1759,6,7,2,2,0,0,0,2,4,0,0,1,4,12.3,31.10.2008
Paul Pierce,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,2058,6,11,0,1,2,2,0,9,2,1,1,1,3,12.3,31.10.2008
Michael Finley,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2037,5,11,3,5,3,3,1,1,4,0,0,2,0,12.1,31.10.2008
J.R. Smith,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,WIN,2097,7,14,1,4,2,2,0,10,2,1,0,2,4,11.8,31.10.2008
Rajon Rondo,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1776,4,8,0,0,6,11,0,3,6,1,0,3,1,10.7,31.10.2008
