name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,date
Dwight Howard,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,2674,12,16,0,0,12,14,6,5,0,0,3,4,4,31.0,24.4.2009
LeBron James,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,WIN,2564,9,19,0,5,7,11,2,9,9,3,2,2,0,26.5,24.4.2009
Andre Iguodala,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,2594,9,15,2,4,9,13,2,5,4,2,0,4,0,24.2,24.4.2009
Joe Smith,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,WIN,1156,6,8,1,1,6,7,4,6,0,0,0,0,2,19.2,24.4.2009
Steve Blake,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,LOSS,2394,6,11,4,7,0,0,0,3,10,1,0,2,1,17.2,24.4.2009
Shane Battier,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2632,6,10,2,4,2,2,2,2,1,2,4,2,1,16.5,24.4.2009
Andre Miller,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,2737,10,21,1,1,3,4,2,7,7,0,0,4,3,16.1,24.4.2009
Luis Scola,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1972,8,15,0,0,3,3,2,7,3,1,0,1,5,15.3,24.4.2009
Rudy Fernandez,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,LOSS,1348,6,9,5,7,0,0,0,0,3,2,0,1,3,15.0,24.4.2009
Rafer Alston,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,2258,6,13,1,3,4,7,0,5,4,2,0,1,4,12.8,24.4.2009
Rashard Lewis,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,2372,5,13,3,5,1,1,1,6,2,3,1,2,1,12.1,24.4.2009
Richard Hamilton,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,LOSS,2500,6,17,1,2,2,2,1,7,6,2,0,2,3,11.3,24.4.2009
Zydrunas Ilgauskas,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,WIN,1843,6,13,1,2,0,0,0,6,2,1,3,1,2,10.8,24.4.2009
Brandon Roy,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,LOSS,2484,6,18,0,3,7,8,3,4,2,2,1,3,6,10.4,24.4.2009
Metta World Peace,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2266,3,8,1,1,2,2,2,3,4,2,1,4,0,8.4,24.4.2009
Carl Landry,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1372,5,7,0,0,0,0,0,2,1,1,0,0,3,8.2,24.4.2009
LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,LOSS,2638,6,15,1,1,0,0,1,7,1,1,5,4,4,7.3,24.4.2009
Aaron Brooks,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1915,3,11,0,2,5,8,1,3,5,0,0,0,3,7.2,24.4.2009
Kyle Lowry,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1008,2,2,0,0,4,6,0,2,2,0,0,1,1,7.2,24.4.2009
Rodney Stuckey,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,LOSS,2084,5,11,0,2,2,4,0,5,5,0,0,4,1,6.1,24.4.2009
Anderson Varejao,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,WIN,2122,3,4,0,0,1,4,2,2,0,2,1,2,3,5.7,24.4.2009
Lou Williams,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1469,3,7,0,1,2,5,0,2,2,1,0,0,1,5.7,24.4.2009
Yao Ming,HOUSTON ROCKETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2160,2,7,0,0,3,3,2,11,1,0,2,3,3,5.5,24.4.2009
Antonio McDyess,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,LOSS,2235,4,10,0,0,0,0,2,6,1,0,2,1,4,5.3,24.4.2009
Daniel Gibson,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,WIN,1451,2,5,2,5,3,3,0,0,0,0,1,1,2,5.2,24.4.2009
Joel Przybilla,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,LOSS,1208,1,1,0,0,0,0,2,4,0,1,2,0,4,5.1,24.4.2009
Willie Green,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1414,6,9,0,2,0,0,0,0,1,0,1,3,4,4.9,24.4.2009
Arron Afflalo,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,LOSS,970,3,4,0,1,2,2,0,1,0,0,0,1,3,4.5,24.4.2009
Channing Frye,PORTLAND TRAIL BLAZERS,AWAY,HOUSTON ROCKETS,LOSS,579,2,5,0,0,2,2,1,0,1,0,0,0,1,4.3,24.4.2009
